IDStation,NameStation,Date,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Rainfall
677,Cremona Via Fatebenefratelli,2016-01-01,0.3713458084389691,288,1.096527777777778,99.38611111111112,28.282638888888908,0
677,Cremona Via Fatebenefratelli,2016-01-02,0.31104213685410564,35,0.675,99.9,7.840972222222224,7.200000000000004
677,Cremona Via Fatebenefratelli,2016-01-03,0.43989282197413543,323,1.7833333333333332,99.9,20.373611111111106,1.5999999999999999
677,Cremona Via Fatebenefratelli,2016-01-04,0.5694727092158769,295,1.8763888888888893,99.9,13.234722222222226,1.2
677,Cremona Via Fatebenefratelli,2016-01-05,0.17446948338312693,338,2.917361111111111,99.85416666666667,10.135416666666663,0
677,Cremona Via Fatebenefratelli,2016-01-06,1.3915428231243354,266,4.436805555555556,90.46597222222223,58.40069444444442,0.2
677,Cremona Via Fatebenefratelli,2016-01-07,0.10460700278806484,352,1.975694444444444,95.76666666666668,37.54305555555554,0
677,Cremona Via Fatebenefratelli,2016-01-08,0.1708485846434502,10,2.191666666666667,97.61527777777779,23.714583333333344,0
677,Cremona Via Fatebenefratelli,2016-01-09,0.8484317407509879,283,4.205555555555556,99.9,6.047222222222225,3.4000000000000004
677,Cremona Via Fatebenefratelli,2016-01-10,0.2016994641238707,337,5.174305555555556,99.9,27.484722222222228,0
677,Cremona Via Fatebenefratelli,2016-01-11,0.4410886372698739,342,6.417361111111112,99.9,14.267361111111121,0.4
677,Cremona Via Fatebenefratelli,2016-01-12,1.7961432349416526,261,8.13888888888889,60.8875,82.8868055555556,0
677,Cremona Via Fatebenefratelli,2016-01-13,3.02533522491459,255,8.265972222222222,40.291666666666664,86.14236111111106,0
677,Cremona Via Fatebenefratelli,2016-01-14,0.07911446098234619,16,2.1625,79.44236111111113,14.149305555555562,1.2
677,Cremona Via Fatebenefratelli,2016-01-15,1.9594649490085783,281,4.011111111111112,73.37152777777777,87.02152777777773,0
677,Cremona Via Fatebenefratelli,2016-01-16,0.5743098811904742,292,2.4270833333333335,72.53402777777778,87.58263888888885,0
677,Cremona Via Fatebenefratelli,2016-01-17,1.2460991341297623,322,3.010416666666666,41.9388888888889,90.0388888888889,0
677,Cremona Via Fatebenefratelli,2016-01-18,0.3111431749867597,331,0.23680555555555557,48.72222222222223,79.57708333333338,0
677,Cremona Via Fatebenefratelli,2016-01-19,0.41665918345519193,17,-0.8104166666666661,55.62083333333334,75.98888888888887,0
677,Cremona Via Fatebenefratelli,2016-01-20,0.14167423433651224,347,-0.44375000000000026,63.24444444444445,49.17986111111112,0
677,Cremona Via Fatebenefratelli,2016-01-21,0.4961435818148745,52,0.40763888888888905,71.78194444444445,81.8555555555556,0
677,Cremona Via Fatebenefratelli,2016-01-22,0.4324200049953209,311,0.172916666666666,73.33194444444445,57.24444444444442,0
677,Cremona Via Fatebenefratelli,2016-01-23,0.621428652721774,257,1.9145833333333335,71.64791666666667,78.65833333333336,0
677,Cremona Via Fatebenefratelli,2016-01-24,0.2800809345782454,307,1.3368055555555558,81.18055555555556,76.95624999999994,0
677,Cremona Via Fatebenefratelli,2016-01-25,0.3711665077066026,244,3.5527777777777785,79.73125,84.8722222222222,0
677,Cremona Via Fatebenefratelli,2016-01-26,0.6072427260473807,255,5.918055555555556,81.78680555555556,81.14444444444439,0
677,Cremona Via Fatebenefratelli,2016-01-27,0.08844128818401159,55,6.375,84.08958333333334,71.41805555555557,0
677,Cremona Via Fatebenefratelli,2016-01-28,0.09056250112133395,3,8.65625,78.49722222222222,28.222916666666688,0
677,Cremona Via Fatebenefratelli,2016-01-29,0.17935181012259974,311,9.464583333333334,86.33958333333334,67.09375,0
677,Cremona Via Fatebenefratelli,2016-01-30,0.22115653093329546,6,7.10625,99.9,14.51180555555555,0.6000000000000001
677,Cremona Via Fatebenefratelli,2016-01-31,0.7725252303323273,264,7.016666666666667,97.8888888888889,49.907638888888904,0
677,Cremona Via Fatebenefratelli,2016-02-01,0.266939579390776,73,6.113888888888889,99.9,27.42291666666668,0
677,Cremona Via Fatebenefratelli,2016-02-02,0.21413934012820782,171,7.748611111111112,99.46875,19.93333333333332,0
677,Cremona Via Fatebenefratelli,2016-02-03,0.14565650480497028,235,7.8381944444444445,99.87777777777778,16.179861111111116,3.400000000000001
677,Cremona Via Fatebenefratelli,2016-02-04,0.7051859796490308,244,6.616666666666666,63.54236111111111,104.33472222222221,0.2
677,Cremona Via Fatebenefratelli,2016-02-05,0.9769710057142127,67,5.316666666666667,66.15694444444445,110.67222222222217,0
677,Cremona Via Fatebenefratelli,2016-02-06,0.5201820982789602,326,4.8916666666666675,85.22361111111111,57.46041666666664,0
677,Cremona Via Fatebenefratelli,2016-02-07,1.002115445209197,64,6.3875,98.19791666666667,13.374305555555553,6.800000000000004
677,Cremona Via Fatebenefratelli,2016-02-08,1.1479637805789609,285,7.685416666666667,89.77152777777778,82.28472222222224,3.8000000000000003
677,Cremona Via Fatebenefratelli,2016-02-09,1.0532818216119464,70,6.9125000000000005,97.8576388888889,37.078472222222224,2.1999999999999997
677,Cremona Via Fatebenefratelli,2016-02-10,3.1739220430465034,264,8.652777777777779,57.33125,129.54166666666666,0
677,Cremona Via Fatebenefratelli,2016-02-11,0.12669725474311405,349,5.320833333333334,50.99513888888889,125.0895833333333,0
677,Cremona Via Fatebenefratelli,2016-02-12,0.558284810753014,55,4.844444444444444,78.84861111111111,39.906250000000014,13.599999999999996
677,Cremona Via Fatebenefratelli,2016-02-13,0.6803731000167892,304,4.677777777777778,89.3152777777778,69.24444444444444,0
677,Cremona Via Fatebenefratelli,2016-02-14,0.22349363614285797,16,4.90625,98.73750000000001,16.50694444444444,7.200000000000003
677,Cremona Via Fatebenefratelli,2016-02-15,0.27213489583084344,285,6.6430555555555575,96.84375,61.02499999999997,5.000000000000003
677,Cremona Via Fatebenefratelli,2016-02-16,0.8015374106953961,40,7.027083333333334,99.9,14.575694444444446,17.399999999999995
677,Cremona Via Fatebenefratelli,2016-02-17,0.7078579765165655,140,5.830555555555556,99.9,41.394444444444474,8.4
677,Cremona Via Fatebenefratelli,2016-02-18,1.5440989785896124,285,7.3,84.79791666666668,127.16805555555555,0
677,Cremona Via Fatebenefratelli,2016-02-19,0.5719402448303297,292,8.458333333333334,75.0763888888889,134.07569444444442,0
677,Cremona Via Fatebenefratelli,2016-02-20,0.45421666555284707,278,8.269444444444444,66.27222222222223,126.40555555555551,0
677,Cremona Via Fatebenefratelli,2016-02-21,0.5958205818553785,228,9.345138888888888,64.4263888888889,137.12222222222223,0
677,Cremona Via Fatebenefratelli,2016-02-22,0.626546634499603,66,8.961111111111112,82.07708333333333,85.21666666666668,0
677,Cremona Via Fatebenefratelli,2016-02-23,0.14297482879299264,249,10.247222222222224,80.99652777777779,72.75763888888892,0
677,Cremona Via Fatebenefratelli,2016-02-24,1.6403103881848424,70,7.845833333333335,82.1361111111111,90.41458333333337,0
677,Cremona Via Fatebenefratelli,2016-02-25,0.5030917286614937,121,8.073611111111111,72.33402777777778,65.16388888888892,0.2
677,Cremona Via Fatebenefratelli,2016-02-26,1.342789065217569,42,5.625694444444444,88.10347222222222,47.127083333333346,2.4000000000000004
677,Cremona Via Fatebenefratelli,2016-02-27,2.112199817584414,76,5.4534722222222225,90.03888888888889,19.312500000000004,12.399999999999997
677,Cremona Via Fatebenefratelli,2016-02-28,2.2482322388870797,67,8.74375,99.9,11.143055555555556,22.000000000000004
677,Cremona Via Fatebenefratelli,2016-02-29,2.968097562957787,55,9.758333333333335,99.36250000000001,70.55277777777779,28.399999999999984
677,Cremona Via Fatebenefratelli,2016-03-01,0.4547054832097075,293,10.966666666666667,78.15555555555558,152.80208333333337,0
677,Cremona Via Fatebenefratelli,2016-03-02,1.5086495959562172,70,10.211805555555555,77.8451388888889,129.79930555555555,5.3999999999999995
677,Cremona Via Fatebenefratelli,2016-03-03,0.7171667229563279,71,8.358333333333334,74.77499999999999,153.72152777777782,14.4
677,Cremona Via Fatebenefratelli,2016-03-04,0.48035719091552737,11,6.469444444444443,71.54305555555557,91.64374999999995,0
677,Cremona Via Fatebenefratelli,2016-03-05,1.5691780412608298,45,5.933333333333334,89.86319444444445,19.13680555555555,14
677,Cremona Via Fatebenefratelli,2016-03-06,0.800414533584549,289,3.244444444444445,99.81736111111111,36.0826388888889,0
677,Cremona Via Fatebenefratelli,2016-03-07,0.9689859915944239,258,6.104861111111111,82.11666666666667,121.21875000000001,0
677,Cremona Via Fatebenefratelli,2016-03-08,0.6021695550272115,146,5.460416666666667,86.88680555555557,66.73958333333336,0
