IDStation,NameStation,Date,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Rainfall
671,Mantova Tridolino,2014-01-01,1.5082131869891886,260,4.766666666666667,84.15833333333333,79.7375,0.2
671,Mantova Tridolino,2014-01-02,0.3909407176432399,332,5.479166666666667,87.09166666666667,13.875,2
671,Mantova Tridolino,2014-01-03,2.104679965836531,267,5.766666666666667,97.41250000000001,23.12916666666667,1.4000000000000001
671,Mantova Tridolino,2014-01-04,0.949083498479754,104,6.95,99.60833333333333,4.8583333333333325,5.800000000000001
671,Mantova Tridolino,2014-01-05,1.1301282666384593,248,7.541666666666667,99.82916666666667,5.970833333333334,14.200000000000001
671,Mantova Tridolino,2014-01-06,1.7482168786162073,271,9.4625,86.50833333333334,80.42083333333333,0
671,Mantova Tridolino,2014-01-07,1.0407412102914664,255,7.970833333333334,90.80416666666667,56.920833333333334,0.2
671,Mantova Tridolino,2014-01-08,1.1989453402645887,259,9.558333333333334,89.39166666666668,25.679166666666667,0
671,Mantova Tridolino,2014-01-09,0.23618657875416252,59,8.666666666666668,93.78750000000001,30.2125,0
671,Mantova Tridolino,2014-01-10,0.7300526862950865,150,8.316666666666666,94.61666666666667,62.6375,0
671,Mantova Tridolino,2014-01-11,0.33102140996615015,282,10.158333333333333,91.02083333333334,24.054166666666667,0
671,Mantova Tridolino,2014-01-12,0.3975180780648975,21,8.466666666666667,95.94166666666668,22.96666666666667,0
671,Mantova Tridolino,2014-01-13,0.624796059511893,66,8.291666666666668,89.4625,29.216666666666672,0
671,Mantova Tridolino,2014-01-14,1.1586548901677358,28,7.612500000000001,95.27083333333334,20.479166666666668,2.8000000000000003
671,Mantova Tridolino,2014-01-15,2.261346621569893,286,5.95,91.075,37.391666666666666,0
671,Mantova Tridolino,2014-01-16,0.5869357510386963,90,5.408333333333334,97.375,13.120833333333334,0.4
671,Mantova Tridolino,2014-01-17,0.9297010149524897,61,7.295833333333333,94.79583333333333,18.679166666666667,1
671,Mantova Tridolino,2014-01-18,0.8364590264185097,247,6.545833333333333,98.35833333333333,10.141666666666667,24.799999999999997
671,Mantova Tridolino,2014-01-19,0.7353768567734676,251,8.658333333333333,98.56666666666668,21.00416666666667,17
671,Mantova Tridolino,2014-01-20,1.3599551359501971,259,9.037500000000001,99.15,18.245833333333334,0.8
671,Mantova Tridolino,2014-01-21,2.5036817510789193,273,9.816666666666668,91.99166666666667,69.74583333333334,0
671,Mantova Tridolino,2014-01-22,0.2782771787359805,279,9.033333333333333,91.36666666666667,75.96666666666667,0.2
671,Mantova Tridolino,2014-01-23,0.6332625660117915,244,10.304166666666667,84.025,75.37083333333334,3.2
671,Mantova Tridolino,2014-01-24,0.3188829557761318,129,8.441666666666666,90.99583333333334,36.375,1.8
671,Mantova Tridolino,2014-01-25,0.2063071240479418,355,6.054166666666667,79.20416666666667,108.5125,0.2
671,Mantova Tridolino,2014-01-26,0.5138621331193604,66,5.670833333333333,82.02083333333334,108.77916666666667,0
671,Mantova Tridolino,2014-01-27,2.284498805147893,59,6.4125000000000005,82.19583333333334,24.233333333333334,0.8
671,Mantova Tridolino,2014-01-28,1.487703745379418,346,5.379166666666667,85.21666666666667,57.31666666666667,11.600000000000003
671,Mantova Tridolino,2014-01-29,1.7022038315135828,87,3.654166666666667,87.14583333333334,69.34166666666665,0.8
671,Mantova Tridolino,2014-01-30,4.003065384624098,63,5.300000000000001,94.70833333333334,10.425,12.200000000000001
671,Mantova Tridolino,2014-01-31,1.9527333161236202,260,5.65,98.42916666666667,17.612500000000004,11.600000000000001
671,Mantova Tridolino,2014-02-01,1.163990748316881,237,7.016666666666667,99.86666666666667,17.12916666666667,9.600000000000003
671,Mantova Tridolino,2014-02-02,0.6216499428211157,305,8.929166666666667,99.63333333333334,13.220833333333333,12.599999999999998
671,Mantova Tridolino,2014-02-03,5.3668306452015475,67,8.395833333333334,97.65833333333335,14.1125,7
671,Mantova Tridolino,2014-02-04,2.4867672986482314,84,7.620833333333334,97.40833333333333,16.587500000000002,8.4
671,Mantova Tridolino,2014-02-05,2.5473692467733953,96,8.15,96.89583333333334,31.53333333333333,1.4
671,Mantova Tridolino,2014-02-06,1.3603254424906837,320,9.529166666666667,84.2625,121.54166666666667,6.199999999999999
671,Mantova Tridolino,2014-02-07,2.1793169910726946,57,8.200000000000001,92.7625,38.06666666666667,4.4
671,Mantova Tridolino,2014-02-08,1.29726435585928,272,8.604166666666668,89.50833333333334,79,0.8
671,Mantova Tridolino,2014-02-09,1.9912484626240725,303,8.695833333333335,88.8875,82.475,10.600000000000001
671,Mantova Tridolino,2014-02-10,4.402730189166942,62,6.754166666666667,91.92500000000001,12.145833333333334,8.6
671,Mantova Tridolino,2014-02-11,1.7951267633780474,263,8.254166666666666,89.87916666666668,82.8375,0
671,Mantova Tridolino,2014-02-12,2.6526430493254245,284,9.970833333333333,80.11250000000001,139.8166666666667,0
671,Mantova Tridolino,2014-02-13,1.513583640798698,57,7.158333333333334,92.23333333333333,68.9125,0.8
671,Mantova Tridolino,2014-02-14,1.4888963660242174,313,9.433333333333334,78.62083333333334,147.22916666666669,0
671,Mantova Tridolino,2014-02-15,0.6075410650530404,342,9.408333333333333,82.03333333333333,24.275000000000002,0
671,Mantova Tridolino,2014-02-16,0.9107532959447512,269,10.683333333333334,85.2,96.12916666666668,0
671,Mantova Tridolino,2014-02-17,1.1283562661090187,286,11.670833333333334,85.98333333333333,135.22916666666669,1.2000000000000002
