Date,IDStation,NameStation,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,BlackCarbon,Cadmium,CO,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,IDStation,reg_Y_nn1_ID,Date,IDStation,NameStation,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Water_height,Wind_speed_max,Wind_direction_max,Rainfall
2019-04-20T00:00:00Z,703,Schivenoglia,15.7,NA,0.7,NA,NA,NA,0.3125,NA,NA,NA,14.441666666666666,19.35,69.26666666666667,23,13,2.6125,703,816,2019-04-20T00:00:00Z,816,Sermide E Felonica Sp ,2.080052880809975,143,16.334027777777777,NA,291.6111111111111,115.45833333333333,NA,NA,0
2019-04-21T00:00:00Z,677,Cremona Via Fatebenefratelli,4.5,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,18.954166666666666,22.6125,75.62083333333334,20,16,1.2625,677,677,2019-04-21T00:00:00Z,677,Cremona Via Fatebenefratelli,0.7049396197388871,68,16.84861111111111,48.97638888888889,224.79583333333332,NA,1.9166666666666667,NA,0
2019-04-21T00:00:00Z,705,Milano Pascal Citta Studi,6.2,NA,0.6,NA,1.4,NA,NA,NA,NA,NA,23.504166666666666,33.30416666666667,80.66666666666667,18,14,1.5333333333333334,705,502,2019-04-21T00:00:00Z,502,Milano Via Juvara,0.9213775254790436,110,18.283333333333335,39.764583333333334,200.6236111111111,NA,3.13125,109,0
2019-04-21T00:00:00Z,681,Moggio,2.3,NA,NA,NA,NA,NA,NA,NA,NA,2.8333333333333335,6.316666666666666,10.283333333333333,135.30833333333334,18,14,NA,681,111,2019-04-21T00:00:00Z,111,Cassina Valsassina Moggio,1.1753909376814664,218,11.801388888888889,46.86805555555556,269.84722222222223,NA,3.317361111111111,188,0
2019-04-21T00:00:00Z,642,Pavia Via Folperti,8.4,NA,0.3,NA,NA,NA,NA,NA,NA,NA,15.725,20.2125,53.37083333333333,19,17,1.7291666666666667,642,642,2019-04-21T00:00:00Z,642,Pavia Via Folperti,NA,NA,15.854861111111111,52.636805555555554,160.23402777777778,NA,NA,NA,0
2019-04-21T00:00:00Z,703,Schivenoglia,13,NA,0.8,NA,NA,NA,0.3,NA,NA,NA,12.466666666666667,15.9875,74.92916666666666,17,9,2.95,703,816,2019-04-21T00:00:00Z,816,Sermide E Felonica Sp ,2.6036391838109365,119,16.40138888888889,NA,272.94444444444446,107.82638888888889,NA,NA,0
2019-04-22T00:00:00Z,677,Cremona Via Fatebenefratelli,4,NA,NA,NA,NA,NA,0.2,NA,NA,NA,10.458333333333334,11.725,82.85416666666667,NA,NA,1.7875,677,677,2019-04-22T00:00:00Z,677,Cremona Via Fatebenefratelli,1.9993770319466966,79,15.541666666666666,67.98125,152.51944444444445,NA,4.75,NA,4.6
2019-04-22T00:00:00Z,705,Milano Pascal Citta Studi,5.5,NA,0.4,NA,0.8,NA,NA,NA,NA,NA,15.954166666666666,23.0875,90.01666666666667,NA,NA,1.5916666666666668,705,502,2019-04-22T00:00:00Z,502,Milano Via Juvara,1.957174440920399,105,16.189583333333335,48.793055555555554,156.79791666666665,NA,4.723611111111111,105,0
2019-04-22T00:00:00Z,681,Moggio,2.8,NA,NA,NA,NA,NA,NA,NA,NA,3.404166666666667,7.5125,12.075,126.02916666666667,20,14,NA,681,111,2019-04-22T00:00:00Z,111,Cassina Valsassina Moggio,1.8680898438054312,229,9.521527777777777,60.173611111111114,195.45138888888889,NA,3.8340277777777776,197,0
2019-04-22T00:00:00Z,642,Pavia Via Folperti,6.4,NA,0.2,NA,NA,NA,NA,NA,NA,NA,9.004166666666666,12.125,64.94166666666666,29,18,1.4208333333333334,642,642,2019-04-22T00:00:00Z,642,Pavia Via Folperti,NA,NA,15.31875,62.94861111111111,148.8388888888889,NA,NA,NA,1.6
2019-04-22T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,0.2125,NA,NA,NA,7.425,9.479166666666666,85.6625,32,23,3.5083333333333333,703,816,2019-04-22T00:00:00Z,816,Sermide E Felonica Sp ,4.776144672690658,98,14.330555555555556,NA,149.10416666666666,102.72222222222223,NA,NA,5.4
2019-04-23T00:00:00Z,677,Cremona Via Fatebenefratelli,2.5,NA,NA,NA,NA,NA,0.2,NA,NA,NA,12.666666666666666,14.883333333333333,67.3125,NA,NA,1.15,677,677,2019-04-23T00:00:00Z,677,Cremona Via Fatebenefratelli,2.9636721746947194,62,12.948611111111111,97.12361111111112,33.00555555555555,NA,6.456944444444445,NA,28
2019-04-23T00:00:00Z,705,Milano Pascal Citta Studi,7.2,NA,0.6,NA,0.8,NA,NA,NA,NA,NA,22.85,33.6625,52.59166666666667,11,8,0.6208333333333333,705,502,2019-04-23T00:00:00Z,502,Milano Via Juvara,2.222555440307807,83,12.613888888888889,95.84305555555555,25.09166666666667,NA,5.0125,82,20.400000000000002
2019-04-23T00:00:00Z,681,Moggio,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.7375,6.129166666666666,11.325,98.59166666666667,14,7,NA,681,111,2019-04-23T00:00:00Z,111,Cassina Valsassina Moggio,1.439557025697063,217,7.590972222222222,90.47222222222223,49.25694444444444,NA,3.3208333333333333,194,31.2
2019-04-23T00:00:00Z,642,Pavia Via Folperti,1.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,10.291666666666666,13.3875,55.8,13,10,1.5416666666666667,642,642,2019-04-23T00:00:00Z,642,Pavia Via Folperti,NA,NA,12.752083333333333,95.63125,26.268055555555556,NA,NA,NA,20.6
2019-04-23T00:00:00Z,703,Schivenoglia,NA,NA,0.8,NA,NA,NA,0.11666666666666667,NA,NA,NA,9.529166666666667,22.329166666666666,70.67916666666666,18,10,3.5625,703,816,2019-04-23T00:00:00Z,816,Sermide E Felonica Sp ,3.924988395301276,99,13.907638888888888,NA,18.61111111111111,100.63194444444444,NA,NA,14
2019-04-24T00:00:00Z,677,Cremona Via Fatebenefratelli,1.6,NA,NA,NA,NA,NA,0.2375,NA,NA,NA,22.241666666666667,29.15833333333333,44.6875,NA,NA,0.6416666666666666,677,677,2019-04-24T00:00:00Z,677,Cremona Via Fatebenefratelli,1.0032334419411366,88,15.915277777777778,87.93958333333333,85.41805555555555,NA,2.4784722222222224,NA,1.2000000000000002
2019-04-24T00:00:00Z,705,Milano Pascal Citta Studi,6,NA,0.7,NA,1,NA,NA,NA,NA,NA,24.304166666666667,35.920833333333334,43.7875,17,10,0.7625,705,502,2019-04-24T00:00:00Z,502,Milano Via Juvara,1.585995409990899,115,14.846527777777778,91.19722222222222,79.39652777777778,NA,4.335416666666667,117,2
2019-04-24T00:00:00Z,681,Moggio,0.1,NA,NA,NA,NA,NA,NA,NA,NA,3.475,6.429166666666666,11.154166666666667,102.84166666666667,18,15,NA,681,111,2019-04-24T00:00:00Z,111,Cassina Valsassina Moggio,1.487519329782386,258,9.040972222222223,92.47222222222223,42.354166666666664,NA,5.913888888888889,187,69.6
2019-04-24T00:00:00Z,642,Pavia Via Folperti,2.3,NA,0.3,NA,NA,NA,NA,NA,NA,NA,15.8,21.170833333333334,33.645833333333336,26,12,1.8875,642,642,2019-04-24T00:00:00Z,642,Pavia Via Folperti,NA,NA,15.047222222222222,89.48055555555555,95.47430555555556,NA,NA,NA,1.8
2019-04-24T00:00:00Z,703,Schivenoglia,NA,NA,0.7,NA,NA,NA,0.1,NA,NA,NA,8.591666666666667,12.366666666666667,61.875,29,13,3.2125,703,816,2019-04-24T00:00:00Z,816,Sermide E Felonica Sp ,2.055165849137183,109,16.739583333333332,NA,167.68055555555554,109.38888888888889,NA,NA,1
2019-04-25T00:00:00Z,677,Cremona Via Fatebenefratelli,1.8,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,16.320833333333333,19.7375,43.49583333333333,44,NA,0.5208333333333334,677,677,2019-04-25T00:00:00Z,677,Cremona Via Fatebenefratelli,0.7987282100473394,76,14.656944444444445,94.76805555555555,83.07430555555555,NA,2.092361111111111,NA,3.4000000000000004
2019-04-25T00:00:00Z,705,Milano Pascal Citta Studi,5.5,NA,0.8,NA,1.3,NA,NA,NA,NA,NA,22.21666666666667,38.041666666666664,35.354166666666664,NA,NA,0.8125,705,502,2019-04-25T00:00:00Z,502,Milano Via Juvara,1.2076615183418884,73,14.534027777777778,85.68680555555555,82.84305555555555,NA,3.103472222222222,97,0.2
2019-04-25T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,3.35,5.666666666666667,10.154166666666667,101.825,10,6,NA,681,111,2019-04-25T00:00:00Z,111,Cassina Valsassina Moggio,0.7581460657242755,232,8.977777777777778,81.94444444444444,116.29861111111111,NA,4.45,182,4
2019-04-25T00:00:00Z,642,Pavia Via Folperti,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.275,22.754166666666666,21.554166666666667,36,19,2.025,642,642,2019-04-25T00:00:00Z,642,Pavia Via Folperti,NA,NA,13.970833333333333,94.40208333333334,94.80277777777778,NA,NA,NA,0.4
2019-04-25T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,0.07083333333333333,NA,NA,NA,6.891666666666667,9.741666666666667,71.78333333333333,NA,39,2.375,703,816,2019-04-25T00:00:00Z,816,Sermide E Felonica Sp ,3.0981019605093736,97,16.08888888888889,NA,152.86805555555554,189.57638888888889,NA,NA,0
2019-04-26T00:00:00Z,677,Cremona Via Fatebenefratelli,1.8,NA,NA,NA,NA,NA,0.2,NA,NA,NA,14.0125,16.795833333333334,67.20833333333333,NA,NA,1.6,677,677,2019-04-26T00:00:00Z,677,Cremona Via Fatebenefratelli,0.4441661359850271,163,16.24375,76.26527777777778,223.1375,NA,3.713888888888889,NA,0.2
2019-04-26T00:00:00Z,705,Milano Pascal Citta Studi,4.7,NA,0.5,NA,0.9,NA,NA,NA,NA,NA,21.325,30.841666666666665,59.62916666666667,NA,NA,0.7875,705,502,2019-04-26T00:00:00Z,502,Milano Via Juvara,0.7312749310941866,165,14.784722222222221,74.74513888888889,154.42291666666665,NA,5.536111111111111,211,0
2019-04-26T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,3.775,6.404166666666667,11.541666666666666,102.66666666666667,14,7,NA,681,111,2019-04-26T00:00:00Z,111,Cassina Valsassina Moggio,1.4697561833251163,297,7.852777777777778,85.13194444444444,98.47222222222223,NA,5.626388888888889,204,34
2019-04-26T00:00:00Z,642,Pavia Via Folperti,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.408333333333335,23.770833333333332,52.104166666666664,20,22,1.8208333333333333,642,642,2019-04-26T00:00:00Z,642,Pavia Via Folperti,NA,NA,15.327777777777778,76.07430555555555,188.25694444444446,NA,NA,NA,0.2
2019-04-26T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,0.05,NA,NA,NA,4.991666666666666,7.308333333333334,78.9875,17,16,2.6791666666666667,703,816,2019-04-26T00:00:00Z,816,Sermide E Felonica Sp ,1.1933289276122765,165,16.720833333333335,NA,176.09027777777777,329.6875,NA,NA,0.2
2019-04-27T00:00:00Z,677,Cremona Via Fatebenefratelli,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.966666666666667,19.825,67.11666666666667,NA,NA,NA,677,677,2019-04-27T00:00:00Z,677,Cremona Via Fatebenefratelli,0.9279677199431986,286,16.05625,55.19375,284.9451388888889,NA,2.9479166666666665,NA,0
2019-04-27T00:00:00Z,705,Milano Pascal Citta Studi,3.1,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,23.75,35.19583333333333,61.425,NA,NA,2.3291666666666666,705,502,2019-04-27T00:00:00Z,502,Milano Via Juvara,2.057940538455405,260,15.995833333333334,44.44166666666667,283.5131944444444,NA,4.804861111111111,257,0
2019-04-27T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,3.4916666666666667,5.754166666666666,10.9125,101.42083333333333,1,1,NA,681,111,2019-04-27T00:00:00Z,111,Cassina Valsassina Moggio,0.27731772629074264,347,9.430555555555555,45.38194444444444,274.55555555555554,NA,3.6534722222222222,186,0.2
2019-04-27T00:00:00Z,642,Pavia Via Folperti,1.2,NA,0.1,NA,NA,NA,NA,NA,NA,NA,16.741666666666667,22.658333333333335,73.3625,8,3,1.825,642,642,2019-04-27T00:00:00Z,642,Pavia Via Folperti,NA,NA,15.284027777777778,53.92638888888889,291.3263888888889,NA,NA,NA,0
2019-04-27T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,0.2,NA,NA,NA,7.870833333333334,11.3125,66.6375,12,6,2.9125,703,816,2019-04-27T00:00:00Z,816,Sermide E Felonica Sp ,2.682926301372229,243,15.265972222222222,NA,309.81944444444446,437.13194444444446,NA,NA,0
2019-04-28T00:00:00Z,677,Cremona Via Fatebenefratelli,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4,21.454166666666666,62.22083333333333,13,NA,NA,677,677,2019-04-28T00:00:00Z,677,Cremona Via Fatebenefratelli,0.7415954383762746,61,14.090277777777777,59.5,283.37638888888887,NA,3.236111111111111,NA,0
2019-04-28T00:00:00Z,705,Milano Pascal Citta Studi,2.2,NA,0.3,NA,0.3,NA,NA,NA,NA,NA,17.1375,24.908333333333335,74.49166666666667,NA,NA,1.3458333333333334,705,502,2019-04-28T00:00:00Z,502,Milano Via Juvara,2.4805887223545193,340,16.081944444444446,33.05694444444445,302.7361111111111,NA,6.334722222222222,249,0
2019-04-28T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,3.2541666666666664,4.045833333333333,8.320833333333333,101.5,10,11,NA,681,111,2019-04-28T00:00:00Z,111,Cassina Valsassina Moggio,1.075704838441133,311,7.554166666666666,41.55555555555556,336.40972222222223,NA,4.4527777777777775,238,0
2019-04-28T00:00:00Z,642,Pavia Via Folperti,0.5,NA,0,NA,NA,NA,NA,NA,NA,NA,11.6375,15.8125,76.86666666666666,9,NA,1.6666666666666667,642,642,2019-04-28T00:00:00Z,642,Pavia Via Folperti,NA,NA,14.938888888888888,45.10347222222222,306.9583333333333,NA,NA,NA,0
2019-04-28T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,0.18333333333333335,NA,NA,NA,5.079166666666667,7.691666666666666,63.49583333333333,11,8,2.775,703,816,2019-04-28T00:00:00Z,816,Sermide E Felonica Sp ,2.5600894395042766,78,11.588888888888889,NA,155.81944444444446,443.65277777777777,NA,NA,0.4
2019-04-29T00:00:00Z,677,Cremona Via Fatebenefratelli,0.9,NA,NA,NA,NA,NA,0.3142857142857143,NA,NA,NA,21.533333333333335,27.945833333333333,52.55416666666667,9,NA,1.7666666666666666,677,677,2019-04-29T00:00:00Z,677,Cremona Via Fatebenefratelli,0.8417081308999421,167,10.57638888888889,77.86736111111111,134.6652777777778,NA,2.20625,NA,0.6000000000000001
2019-04-29T00:00:00Z,705,Milano Pascal Citta Studi,4.3,NA,0.4,NA,0.6,NA,NA,NA,NA,NA,24.004166666666666,33.541666666666664,58.525,NA,NA,1.2,705,502,2019-04-29T00:00:00Z,502,Milano Via Juvara,1.8653783383397737,169,11.899305555555555,60.739583333333336,232.83263888888888,NA,4.0159722222222225,165,0
2019-04-29T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,7.004166666666666,10.741666666666667,21.383333333333333,91.42916666666666,NA,NA,NA,681,111,2019-04-29T00:00:00Z,111,Cassina Valsassina Moggio,0.4093721207460374,2,7.107638888888889,46.84722222222222,247.13194444444446,NA,3.1131944444444444,197,0
2019-04-29T00:00:00Z,642,Pavia Via Folperti,0.9,NA,0.1,NA,NA,NA,NA,NA,NA,NA,15.541666666666666,21.058333333333334,59.96666666666667,9,11,1.7125,642,642,2019-04-29T00:00:00Z,642,Pavia Via Folperti,NA,NA,11.347916666666666,66.19513888888889,203.20277777777778,NA,NA,NA,0
2019-04-29T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,0.2,NA,NA,NA,5.133333333333333,7.2,72.1375,8,3,2.5625,703,816,2019-04-29T00:00:00Z,816,Sermide E Felonica Sp ,0.5124205978828711,324,9.952777777777778,NA,93.45138888888889,446.52777777777777,NA,NA,6.6000000000000005
2019-04-30T00:00:00Z,677,Cremona Via Fatebenefratelli,1.2,NA,NA,NA,NA,NA,0.24583333333333335,NA,NA,NA,27.45,36.25833333333333,52.583333333333336,16,NA,2.4208333333333334,677,677,2019-04-30T00:00:00Z,677,Cremona Via Fatebenefratelli,0.8495932835178842,248,15.42361111111111,58.829861111111114,297.31805555555553,NA,2.6166666666666667,NA,0
2019-04-30T00:00:00Z,705,Milano Pascal Citta Studi,5,NA,1.1,NA,1.5,NA,NA,NA,NA,NA,36.791666666666664,66.99166666666666,48.920833333333334,NA,NA,2.0583333333333336,705,502,2019-04-30T00:00:00Z,502,Milano Via Juvara,2.0665573841438647,207,15.977083333333333,48.80694444444445,289.47013888888887,NA,4.133333333333334,205,0
2019-04-30T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,7.458333333333333,8.570833333333333,19.391666666666666,99.8375,4,4,NA,681,111,2019-04-30T00:00:00Z,111,Cassina Valsassina Moggio,0.3782738000996179,291,10.709722222222222,38.80555555555556,312.0833333333333,NA,3.404166666666667,189,0
2019-04-30T00:00:00Z,642,Pavia Via Folperti,0.7,NA,0.2,NA,NA,NA,NA,NA,NA,NA,19.875,26.945833333333333,74.87916666666666,5,1,1.9458333333333333,642,642,2019-04-30T00:00:00Z,642,Pavia Via Folperti,NA,NA,15.402083333333334,50.93888888888889,294.925,NA,NA,NA,0
2019-04-30T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,0.25416666666666665,NA,NA,NA,9.733333333333334,13.041666666666666,64.85833333333333,18,10,3.4791666666666665,703,816,2019-04-30T00:00:00Z,816,Sermide E Felonica Sp ,1.8059934915939118,223,14.4125,NA,296.3263888888889,407.1111111111111,NA,NA,0
2019-05-01T00:00:00Z,677,Cremona Via Fatebenefratelli,2.6,NA,NA,NA,NA,NA,0.29583333333333334,NA,NA,NA,18.6125,22.46666666666667,71.47916666666667,19,NA,1.5583333333333333,677,677,2019-05-01T00:00:00Z,677,Cremona Via Fatebenefratelli,0.3929961931540612,185,18.12361111111111,55.15833333333333,299.0486111111111,NA,2.15625,NA,0.2
2019-05-01T00:00:00Z,705,Milano Pascal Citta Studi,3.5,NA,0.6,NA,0.8,NA,NA,NA,NA,NA,23.170833333333334,32.37916666666667,72.61666666666666,15,9,3.9333333333333336,705,502,2019-05-01T00:00:00Z,502,Milano Via Juvara,1.0098915545268725,220,17.7125,44.299305555555556,297.63194444444446,NA,3.7111111111111112,172,0
2019-05-01T00:00:00Z,681,Moggio,0.9,NA,NA,NA,NA,NA,NA,NA,NA,7.041666666666667,11.2625,20.629166666666666,117.58333333333333,15,9,NA,681,111,2019-05-01T00:00:00Z,111,Cassina Valsassina Moggio,0.6612792165278425,140,11.391608391608392,52.32167832167832,336.9230769230769,NA,3.881818181818182,169,0
2019-05-01T00:00:00Z,642,Pavia Via Folperti,1.8,NA,0.2,NA,NA,NA,NA,NA,NA,NA,16.383333333333333,21.733333333333334,84.0875,13,9,2.191666666666667,642,642,2019-05-01T00:00:00Z,642,Pavia Via Folperti,NA,NA,16.089583333333334,53.40347222222222,306.1722222222222,NA,NA,NA,0
2019-05-01T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,0.24583333333333335,NA,NA,NA,7.104166666666667,9.9625,70.79583333333333,16,7,3.375,703,816,2019-05-01T00:00:00Z,816,Sermide E Felonica Sp ,0.8176626605929345,217,16.788888888888888,NA,307.125,369.55555555555554,NA,NA,0
2019-05-02T00:00:00Z,677,Cremona Via Fatebenefratelli,2,NA,NA,NA,NA,NA,0.22916666666666669,NA,NA,NA,18.845833333333335,23.520833333333332,75.45833333333333,17,NA,1.0708333333333333,677,677,2019-05-02T00:00:00Z,677,Cremona Via Fatebenefratelli,0.5098840247319002,247,17.028472222222224,58.78680555555555,259.84583333333336,NA,2.227777777777778,NA,0
2019-05-02T00:00:00Z,705,Milano Pascal Citta Studi,3.5,NA,0.4,NA,0.6,NA,NA,NA,NA,NA,18.129166666666666,25.270833333333332,84.15,17,9,2.2041666666666666,705,502,2019-05-02T00:00:00Z,502,Milano Via Juvara,2.5478790077191666,249,15.922916666666666,59.55,237.79583333333335,NA,5.593055555555556,251,0
2019-05-02T00:00:00Z,681,Moggio,1.1,NA,NA,NA,NA,NA,NA,NA,NA,7.770833333333333,12.433333333333334,23.420833333333334,119.1375,16,17,NA,681,111,2019-05-02T00:00:00Z,111,Cassina Valsassina Moggio,1.3113544592791642,238,10.026388888888889,67.72916666666667,205.10416666666666,NA,3.30625,194,19
2019-05-02T00:00:00Z,642,Pavia Via Folperti,0.6,NA,0.1,NA,NA,NA,NA,NA,NA,NA,15.483333333333333,22.025,83.8125,16,9,1.7833333333333334,642,642,2019-05-02T00:00:00Z,642,Pavia Via Folperti,NA,NA,15.306944444444444,62.88194444444444,244.59444444444443,NA,NA,NA,0
2019-05-02T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,0.225,NA,NA,NA,5.508333333333334,8.104166666666666,74.3,19,12,3.3541666666666665,703,816,2019-05-02T00:00:00Z,816,Sermide E Felonica Sp ,2.326906774622374,251,16.66083916083916,NA,292.61538461538464,334.7083333333333,NA,NA,0
2019-05-03T00:00:00Z,677,Cremona Via Fatebenefratelli,2.3,NA,NA,NA,NA,NA,0.18333333333333335,NA,NA,NA,21.295833333333334,27.65,53.125,12,NA,0.4166666666666667,677,677,2019-05-03T00:00:00Z,677,Cremona Via Fatebenefratelli,0.15919887621141565,46,14.984722222222222,78.81388888888888,128.48958333333334,NA,1.8979166666666667,NA,0.8
2019-05-03T00:00:00Z,705,Milano Pascal Citta Studi,4.7,NA,0.6,NA,1,NA,NA,NA,NA,NA,26.129166666666666,36.81666666666667,51.0125,13,9,0.8875000000000001,705,502,2019-05-03T00:00:00Z,502,Milano Via Juvara,0.42475680073887223,95,14.572222222222223,74.21875,132.16458333333333,NA,3.2145833333333336,149,2
2019-05-03T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,7.0375,8.254166666666666,17.8125,101.0125,4,4,NA,681,111,2019-05-03T00:00:00Z,111,Cassina Valsassina Moggio,0.656587221372546,142,7.450694444444444,82.70138888888889,143.19444444444446,NA,2.3756944444444446,156,2
2019-05-03T00:00:00Z,642,Pavia Via Folperti,0.5,NA,0.4,NA,NA,NA,NA,NA,NA,NA,17.770833333333332,25.895833333333332,60.229166666666664,14,7,1.9833333333333334,642,642,2019-05-03T00:00:00Z,642,Pavia Via Folperti,NA,NA,14.019444444444444,82.60138888888889,117.64652777777778,NA,NA,NA,7.2
2019-05-03T00:00:00Z,703,Schivenoglia,NA,NA,0.2,NA,NA,NA,0.2,NA,NA,NA,4.525,6.841666666666667,74.38333333333333,13,4,3.4166666666666665,703,816,2019-05-03T00:00:00Z,816,Sermide E Felonica Sp ,0.8684251270022592,214,15.151388888888889,NA,173.38194444444446,295,NA,NA,1.6
2019-05-04T00:00:00Z,677,Cremona Via Fatebenefratelli,2.9,NA,NA,NA,NA,NA,0.2,NA,NA,NA,17.083333333333332,23.258333333333333,59.80833333333333,21,NA,0.975,677,677,2019-05-04T00:00:00Z,677,Cremona Via Fatebenefratelli,0.08720795201891225,34,15.138194444444444,75.62013888888889,188.58680555555554,NA,1.7048611111111112,NA,0
2019-05-04T00:00:00Z,705,Milano Pascal Citta Studi,3.6,NA,0.7,NA,0.8,NA,NA,NA,NA,NA,21.1375,30.9,56.90833333333333,10,7,1.125,705,502,2019-05-04T00:00:00Z,502,Milano Via Juvara,0.5402438547970463,88,14.596527777777778,71.47291666666666,199.87291666666667,NA,3.5076388888888888,126,13.6
2019-05-04T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,6.995833333333334,9.345833333333333,18.95,101.5625,6,3,NA,681,111,2019-05-04T00:00:00Z,111,Cassina Valsassina Moggio,0.8556433215690559,188,7.2034965034965035,81.16083916083916,199.21678321678323,NA,2.8811188811188813,188,6.6000000000000005
2019-05-04T00:00:00Z,642,Pavia Via Folperti,0.9,NA,0.1,NA,NA,NA,NA,NA,NA,NA,12.491666666666667,17.225,72.55,19,12,1.9166666666666667,642,642,2019-05-04T00:00:00Z,642,Pavia Via Folperti,NA,NA,14.719444444444445,78.95138888888889,227.59652777777777,NA,NA,NA,8.200000000000001
2019-05-04T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,0.2,NA,NA,NA,3.841666666666667,5.925,71.7375,20,12,3.745833333333333,703,816,2019-05-04T00:00:00Z,816,Sermide E Felonica Sp ,1.733888358371595,98,14.459027777777777,NA,198.07638888888889,260.11805555555554,NA,NA,3
2019-05-05T00:00:00Z,677,Cremona Via Fatebenefratelli,1.1,NA,NA,NA,NA,NA,0.15416666666666667,NA,NA,NA,9.525,12.004166666666666,66.64166666666667,5,NA,0.8166666666666667,677,677,2019-05-05T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6594613096723467,266,8.636111111111111,89.01875,64.40625,NA,4.009722222222222,NA,22.8
2019-05-05T00:00:00Z,705,Milano Pascal Citta Studi,1.7,NA,0.3,NA,0.3,NA,NA,NA,NA,NA,16.28333333333333,23.658333333333335,62.083333333333336,4,3,0.675,705,502,2019-05-05T00:00:00Z,502,Milano Via Juvara,0.6040297927422069,119,9.353472222222223,77.80833333333334,73.37777777777778,NA,5.832638888888889,126,9.200000000000001
2019-05-05T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,5.891666666666667,6.308333333333334,14.545833333333334,85.48333333333333,2,10,NA,681,111,2019-05-05T00:00:00Z,111,Cassina Valsassina Moggio,1.4697901883982118,274,2.948611111111111,62.875,198.79861111111111,NA,5.5625,229,3.6
2019-05-05T00:00:00Z,642,Pavia Via Folperti,0,NA,0.1,NA,NA,NA,NA,NA,NA,NA,9.566666666666666,13.283333333333333,70.88333333333334,1,7,1.8875,642,642,2019-05-05T00:00:00Z,642,Pavia Via Folperti,NA,NA,8.7,85.29861111111111,66.65069444444444,NA,NA,NA,16.400000000000002
2019-05-05T00:00:00Z,703,Schivenoglia,NA,NA,0.6,NA,NA,NA,0.25416666666666665,NA,NA,NA,1.8666666666666667,3.2708333333333335,77.09583333333333,6,2,3.7583333333333333,703,816,2019-05-05T00:00:00Z,816,Sermide E Felonica Sp ,4.519832034716002,65,8.74375,NA,44.74305555555556,249.92361111111111,NA,NA,24.4
2019-05-06T00:00:00Z,677,Cremona Via Fatebenefratelli,0.5,NA,NA,NA,NA,NA,0.18333333333333335,NA,NA,NA,20.745833333333334,27.795833333333334,59.641666666666666,NA,NA,0.5541666666666667,677,677,2019-05-06T00:00:00Z,677,Cremona Via Fatebenefratelli,0.7958297644615792,186,12.482517482517483,61.14685314685315,313.8783216783217,NA,2.3076923076923075,NA,0
2019-05-06T00:00:00Z,705,Milano Pascal Citta Studi,1.8,NA,0.7,NA,0.7,NA,NA,NA,NA,NA,27.670833333333334,40.3,53.06666666666667,8,6,1.3,705,502,2019-05-06T00:00:00Z,502,Milano Via Juvara,1.4652589595593504,181,12.30625,54.92638888888889,308.53125,NA,3.6166666666666667,175,0
2019-05-06T00:00:00Z,681,Moggio,0,NA,NA,NA,NA,NA,NA,NA,NA,6.456521739130435,7.447826086956522,15.92608695652174,94.3913043478261,4,1,NA,681,111,2019-05-06T00:00:00Z,111,Cassina Valsassina Moggio,0.36241727438590504,1,6.18125,36.65972222222222,349.0208333333333,NA,3.2569444444444446,181,0
