,IDStation,NameStation,Date,Ammonia,PM10,PM25,IDStation,NameStation,Date,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Rainfall
0,677,Cremona Via Fatebenefratelli,2014-01-01,2.5,73.0,66.0,677,Cremona Via Fatebenefratelli,2014-01-01,,,2.2333333333333334,88.48750000000001,56.6,0.0
1,677,Cremona Via Fatebenefratelli,2014-01-02,4.5,51.0,,677,Cremona Via Fatebenefratelli,2014-01-02,,,3.6583333333333337,96.53333333333336,9.841666666666663,0.6000000000000001
2,677,Cremona Via Fatebenefratelli,2014-01-03,1.6,47.0,46.0,677,Cremona Via Fatebenefratelli,2014-01-03,,,4.029166666666667,99.6625,12.5375,1.0
3,677,Cremona Via Fatebenefratelli,2014-01-04,1.1,42.0,38.0,677,Cremona Via Fatebenefratelli,2014-01-04,,,4.691666666666667,99.9,4.316666666666667,16.599999999999998
4,677,Cremona Via Fatebenefratelli,2014-01-05,0.7000000000000001,21.0,21.0,677,Cremona Via Fatebenefratelli,2014-01-05,,,5.4125000000000005,99.9,7.8875,19.2
5,677,Cremona Via Fatebenefratelli,2014-01-06,1.0,41.0,36.0,677,Cremona Via Fatebenefratelli,2014-01-06,,,6.116666666666667,93.53333333333332,58.14583333333334,0.0
6,677,Cremona Via Fatebenefratelli,2014-01-07,2.3000000000000003,56.0,48.0,677,Cremona Via Fatebenefratelli,2014-01-07,,,6.241666666666667,87.0125,53.47916666666667,0.0
7,677,Cremona Via Fatebenefratelli,2014-01-08,2.5,58.0,51.0,677,Cremona Via Fatebenefratelli,2014-01-08,,,7.908333333333334,86.30000000000001,23.05,0.0
8,677,Cremona Via Fatebenefratelli,2014-01-09,2.8000000000000003,62.0,53.0,677,Cremona Via Fatebenefratelli,2014-01-09,,,8.35,80.53750000000001,30.89166666666667,0.0
9,677,Cremona Via Fatebenefratelli,2014-01-10,1.9,64.0,57.0,677,Cremona Via Fatebenefratelli,2014-01-10,,,8.6625,81.4625,47.125,0.0
10,677,Cremona Via Fatebenefratelli,2014-01-11,4.800000000000001,74.0,62.0,677,Cremona Via Fatebenefratelli,2014-01-11,,,8.325000000000001,98.40833333333336,15.545833333333334,0.0
11,677,Cremona Via Fatebenefratelli,2014-01-12,2.6,63.0,48.0,677,Cremona Via Fatebenefratelli,2014-01-12,,,6.679166666666667,99.9,16.854166666666664,0.0
12,677,Cremona Via Fatebenefratelli,2014-01-13,2.6,63.0,53.0,677,Cremona Via Fatebenefratelli,2014-01-13,,,6.458333333333334,97.3375,14.583333333333334,3.4000000000000004
13,677,Cremona Via Fatebenefratelli,2014-01-14,1.5,28.0,28.0,677,Cremona Via Fatebenefratelli,2014-01-14,,,5.895833333333334,97.4,21.4375,9.6
14,677,Cremona Via Fatebenefratelli,2014-01-15,1.7000000000000002,46.0,38.0,677,Cremona Via Fatebenefratelli,2014-01-15,,,4.55,86.11666666666667,56.39583333333334,0.0
15,677,Cremona Via Fatebenefratelli,2014-01-16,2.9000000000000004,35.0,25.0,677,Cremona Via Fatebenefratelli,2014-01-16,,,2.783333333333333,,10.741666666666667,1.6
16,677,Cremona Via Fatebenefratelli,2014-01-17,1.2000000000000002,29.0,20.0,677,Cremona Via Fatebenefratelli,2014-01-17,,,3.9875,,7.908333333333333,7.6
17,677,Cremona Via Fatebenefratelli,2014-01-18,0.7000000000000001,23.0,21.0,677,Cremona Via Fatebenefratelli,2014-01-18,,,4.416666666666667,,10.116666666666667,18.0
18,677,Cremona Via Fatebenefratelli,2014-01-19,0.5,25.0,23.0,677,Cremona Via Fatebenefratelli,2014-01-19,,,5.550000000000001,,7.6416666666666675,16.199999999999996
19,677,Cremona Via Fatebenefratelli,2014-01-20,0.8,24.0,17.0,677,Cremona Via Fatebenefratelli,2014-01-20,,,7.183333333333334,,21.84166666666667,0.8
20,677,Cremona Via Fatebenefratelli,2014-01-21,1.5,48.0,39.0,677,Cremona Via Fatebenefratelli,2014-01-21,,,8.133333333333333,83.3,53.77916666666667,0.0
21,677,Cremona Via Fatebenefratelli,2014-01-22,3.6,62.0,48.0,677,Cremona Via Fatebenefratelli,2014-01-22,,,8.208333333333334,89.67916666666667,63.94583333333334,0.0
22,677,Cremona Via Fatebenefratelli,2014-01-23,2.8000000000000003,48.0,36.0,677,Cremona Via Fatebenefratelli,2014-01-23,,,8.845833333333333,83.22083333333333,56.37083333333334,0.4
23,677,Cremona Via Fatebenefratelli,2014-01-24,2.5,52.0,49.0,677,Cremona Via Fatebenefratelli,2014-01-24,,,6.070833333333334,97.0875,25.4625,0.0
24,677,Cremona Via Fatebenefratelli,2014-01-25,2.4000000000000004,46.0,39.0,677,Cremona Via Fatebenefratelli,2014-01-25,,,4.979166666666667,63.675,98.10833333333332,0.0
25,677,Cremona Via Fatebenefratelli,2014-01-26,4.3,40.0,34.0,677,Cremona Via Fatebenefratelli,2014-01-26,,,5.341666666666667,71.07083333333334,98.675,0.0
26,677,Cremona Via Fatebenefratelli,2014-01-27,3.6,50.0,41.0,677,Cremona Via Fatebenefratelli,2014-01-27,,,5.283333333333333,80.55416666666667,45.32083333333333,0.2
27,677,Cremona Via Fatebenefratelli,2014-01-28,2.3000000000000003,24.0,16.0,677,Cremona Via Fatebenefratelli,2014-01-28,,,4.1625000000000005,89.07916666666667,53.37916666666667,10.2
28,677,Cremona Via Fatebenefratelli,2014-01-29,2.5,47.0,39.0,677,Cremona Via Fatebenefratelli,2014-01-29,,,2.279166666666667,89.40833333333333,44.375,0.2
29,677,Cremona Via Fatebenefratelli,2014-01-30,2.0,22.0,21.0,677,Cremona Via Fatebenefratelli,2014-01-30,,,1.9625,98.34583333333336,7.750000000000001,27.0
30,677,Cremona Via Fatebenefratelli,2014-01-31,0.6000000000000001,24.0,21.0,677,Cremona Via Fatebenefratelli,2014-01-31,,,3.4666666666666672,98.275,25.166666666666668,9.0
31,677,Cremona Via Fatebenefratelli,2014-02-01,0.4,36.0,38.0,677,Cremona Via Fatebenefratelli,2014-02-01,,,5.125,99.9,18.054166666666667,6.600000000000001
32,677,Cremona Via Fatebenefratelli,2014-02-02,0.5,42.0,38.0,677,Cremona Via Fatebenefratelli,2014-02-02,,,5.866666666666667,99.9,16.483333333333334,9.4
33,677,Cremona Via Fatebenefratelli,2014-02-03,,,,677,Cremona Via Fatebenefratelli,2014-02-03,,,6.733333333333333,99.9,11.433333333333332,21.0
34,677,Cremona Via Fatebenefratelli,2014-02-04,,,,677,Cremona Via Fatebenefratelli,2014-02-04,,,6.86923076923077,99.9,32.43076923076924,0.0
35,677,Cremona Via Fatebenefratelli,2014-02-05,5.300000000000001,33.0,25.0,677,Cremona Via Fatebenefratelli,2014-02-05,,,6.925000000000001,99.85416666666669,22.6,3.8
36,677,Cremona Via Fatebenefratelli,2014-02-06,4.0,25.0,19.0,677,Cremona Via Fatebenefratelli,2014-02-06,,,7.825000000000001,86.575,111.2625,5.4
37,677,Cremona Via Fatebenefratelli,2014-02-07,7.0,40.0,35.0,677,Cremona Via Fatebenefratelli,2014-02-07,,,6.854166666666667,96.8625,13.108333333333334,11.2
38,677,Cremona Via Fatebenefratelli,2014-02-08,4.4,36.0,33.0,677,Cremona Via Fatebenefratelli,2014-02-08,,,5.858333333333333,96.475,57.62083333333334,0.8
39,677,Cremona Via Fatebenefratelli,2014-02-09,3.6,35.0,27.0,677,Cremona Via Fatebenefratelli,2014-02-09,,,7.320833333333334,84.49583333333334,112.82916666666668,11.400000000000002
40,677,Cremona Via Fatebenefratelli,2014-02-10,4.3,16.0,7.0,677,Cremona Via Fatebenefratelli,2014-02-10,,,5.5875,93.9,10.666666666666668,11.2
41,677,Cremona Via Fatebenefratelli,2014-02-11,4.7,37.0,31.0,677,Cremona Via Fatebenefratelli,2014-02-11,,,5.95,88.55000000000001,104.5125,0.0
42,677,Cremona Via Fatebenefratelli,2014-02-12,6.5,54.0,44.0,677,Cremona Via Fatebenefratelli,2014-02-12,0.4796342781979159,126.0,8.004166666666668,77.49583333333334,124.25,0.0
43,677,Cremona Via Fatebenefratelli,2014-02-13,8.3,52.0,43.0,677,Cremona Via Fatebenefratelli,2014-02-13,1.0353374507125614,35.0,5.375,96.0875,31.375000000000004,0.6000000000000001
44,677,Cremona Via Fatebenefratelli,2014-02-14,7.7,43.0,36.0,677,Cremona Via Fatebenefratelli,2014-02-14,1.0618358799746064,320.0,7.508333333333334,74.60000000000001,118.25833333333335,0.0
45,677,Cremona Via Fatebenefratelli,2014-02-15,9.6,41.0,35.0,677,Cremona Via Fatebenefratelli,2014-02-15,0.4526481899391854,325.0,6.404166666666667,88.00833333333334,13.620833333333334,0.0
46,677,Cremona Via Fatebenefratelli,2014-02-16,7.4,67.0,59.0,677,Cremona Via Fatebenefratelli,2014-02-16,0.771591126534125,286.0,7.554166666666667,90.2375,38.24166666666666,0.2
47,677,Cremona Via Fatebenefratelli,2014-02-17,7.5,54.0,44.0,677,Cremona Via Fatebenefratelli,2014-02-17,0.7972996660676215,291.0,8.595833333333333,91.59166666666668,99.72916666666666,3.6000000000000005
48,677,Cremona Via Fatebenefratelli,2014-02-18,9.7,55.0,36.0,677,Cremona Via Fatebenefratelli,2014-02-18,0.1157729836918821,58.0,6.75,94.52916666666668,43.1375,0.0
49,677,Cremona Via Fatebenefratelli,2014-02-19,8.9,35.0,30.0,677,Cremona Via Fatebenefratelli,2014-02-19,0.8055189237724907,291.0,8.512500000000001,99.34166666666668,9.733333333333333,9.199999999999998
50,677,Cremona Via Fatebenefratelli,2014-02-20,5.7,21.0,15.0,677,Cremona Via Fatebenefratelli,2014-02-20,0.4653912740208725,118.0,8.895833333333334,92.65833333333332,45.31250000000001,3.6
51,677,Cremona Via Fatebenefratelli,2014-02-21,6.0,41.0,36.0,677,Cremona Via Fatebenefratelli,2014-02-21,0.5152970865984798,255.0,9.1625,87.28750000000001,70.18750000000001,2.6
52,677,Cremona Via Fatebenefratelli,2014-02-22,5.0,37.0,32.0,677,Cremona Via Fatebenefratelli,2014-02-22,0.1220585463314424,334.0,9.495833333333334,83.39583333333334,122.4375,0.8
53,677,Cremona Via Fatebenefratelli,2014-02-23,5.5,26.0,19.0,677,Cremona Via Fatebenefratelli,2014-02-23,0.7949377168350915,59.0,8.0,75.73333333333333,141.92916666666667,0.0
54,677,Cremona Via Fatebenefratelli,2014-02-24,11.6,56.0,46.0,677,Cremona Via Fatebenefratelli,2014-02-24,0.5430494646541059,264.0,7.133333333333334,76.73750000000001,135.5583333333333,0.0
55,677,Cremona Via Fatebenefratelli,2014-02-25,9.6,68.0,54.0,677,Cremona Via Fatebenefratelli,2014-02-25,0.1450220544926565,340.0,7.466666666666667,75.4,108.45416666666668,0.0
56,677,Cremona Via Fatebenefratelli,2014-02-26,14.0,61.0,53.0,677,Cremona Via Fatebenefratelli,2014-02-26,1.3485839309100538,59.0,8.450000000000001,84.28333333333333,39.1125,2.2
57,677,Cremona Via Fatebenefratelli,2014-02-27,6.5,33.0,27.0,677,Cremona Via Fatebenefratelli,2014-02-27,1.0696059093179084,279.0,7.791666666666667,84.18333333333334,93.87916666666668,0.2
58,677,Cremona Via Fatebenefratelli,2014-02-28,7.0,37.0,25.0,677,Cremona Via Fatebenefratelli,2014-02-28,1.376884225414842,65.0,8.183333333333334,80.65833333333333,77.10416666666667,1.0
59,677,Cremona Via Fatebenefratelli,2014-03-01,5.2,11.0,9.0,677,Cremona Via Fatebenefratelli,2014-03-01,3.7324255004488425,60.0,7.466666666666667,87.125,21.47083333333333,15.6
60,677,Cremona Via Fatebenefratelli,2014-03-02,4.0,16.0,11.0,677,Cremona Via Fatebenefratelli,2014-03-02,0.9471038952062418,348.0,7.308333333333334,92.39166666666668,44.5,8.800000000000002
61,677,Cremona Via Fatebenefratelli,2014-03-03,5.4,31.0,25.0,677,Cremona Via Fatebenefratelli,2014-03-03,1.2165186860798531,96.0,8.375,81.54583333333333,105.16666666666669,0.8
62,677,Cremona Via Fatebenefratelli,2014-03-04,4.800000000000001,,,677,Cremona Via Fatebenefratelli,2014-03-04,1.9520088833297555,71.0,9.404166666666669,71.95,57.47500000000001,0.0
63,677,Cremona Via Fatebenefratelli,2014-03-05,5.6000000000000005,,,677,Cremona Via Fatebenefratelli,2014-03-05,0.7344024054399872,279.0,10.266666666666667,69.35833333333333,145.32083333333335,0.0
64,677,Cremona Via Fatebenefratelli,2014-03-06,7.0,53.0,38.0,677,Cremona Via Fatebenefratelli,2014-03-06,0.6886253581080339,304.0,11.675,57.21666666666667,150.95416666666668,0.0
65,677,Cremona Via Fatebenefratelli,2014-03-07,7.800000000000001,49.0,34.0,677,Cremona Via Fatebenefratelli,2014-03-07,0.3751253792849429,114.0,10.591666666666669,62.34166666666667,163.4,0.0
66,677,Cremona Via Fatebenefratelli,2014-03-08,14.5,53.0,41.0,677,Cremona Via Fatebenefratelli,2014-03-08,0.8324799659229617,69.0,10.016666666666667,68.92083333333333,164.3916666666667,0.0
67,677,Cremona Via Fatebenefratelli,2014-03-09,10.4,59.0,45.0,677,Cremona Via Fatebenefratelli,2014-03-09,0.3541573154334405,55.0,9.845833333333331,66.11666666666667,167.24583333333334,0.0
68,677,Cremona Via Fatebenefratelli,2014-03-10,8.200000000000001,56.0,37.0,677,Cremona Via Fatebenefratelli,2014-03-10,0.8722729359468242,80.0,9.404166666666669,64.19166666666668,161.15833333333336,0.0
69,677,Cremona Via Fatebenefratelli,2014-03-11,14.7,53.0,40.0,677,Cremona Via Fatebenefratelli,2014-03-11,0.9792530543256284,43.0,9.404166666666669,59.07916666666667,145.45833333333334,0.0
70,677,Cremona Via Fatebenefratelli,2014-03-12,18.4,75.0,53.0,677,Cremona Via Fatebenefratelli,2014-03-12,0.5303451470162899,269.0,10.108333333333334,54.85416666666667,180.04583333333335,0.0
71,677,Cremona Via Fatebenefratelli,2014-03-13,18.6,75.0,55.0,677,Cremona Via Fatebenefratelli,2014-03-13,0.3825787640624503,6.0,10.883333333333333,55.462500000000006,176.2875,0.0
72,677,Cremona Via Fatebenefratelli,2014-03-14,33.0,88.0,66.0,677,Cremona Via Fatebenefratelli,2014-03-14,0.1033700241514475,323.0,11.3375,59.1125,177.85833333333335,0.0
73,677,Cremona Via Fatebenefratelli,2014-03-15,27.700000000000003,84.0,66.0,677,Cremona Via Fatebenefratelli,2014-03-15,1.0976676851562015,292.0,12.070833333333336,60.98333333333333,152.69583333333333,0.0
74,677,Cremona Via Fatebenefratelli,2014-03-16,21.8,71.0,62.0,677,Cremona Via Fatebenefratelli,2014-03-16,0.2129981527489186,67.0,12.045833333333334,73.25,142.91666666666666,0.0
75,677,Cremona Via Fatebenefratelli,2014-03-17,31.6,,75.0,677,Cremona Via Fatebenefratelli,2014-03-17,1.0861688441568191,47.0,12.566666666666666,76.2625,199.82916666666668,0.0
76,677,Cremona Via Fatebenefratelli,2014-03-18,23.4,79.0,52.0,677,Cremona Via Fatebenefratelli,2014-03-18,0.0717768448852417,333.0,12.941666666666668,82.79583333333333,146.62083333333334,0.0
77,677,Cremona Via Fatebenefratelli,2014-03-19,18.9,56.0,36.0,677,Cremona Via Fatebenefratelli,2014-03-19,0.4660776793508608,318.0,14.727272727272728,68.83181818181819,153.94545454545454,0.0
78,677,Cremona Via Fatebenefratelli,2014-03-20,18.2,106.0,66.0,677,Cremona Via Fatebenefratelli,2014-03-20,0.9050665871713898,63.0,12.420833333333334,86.72916666666667,107.92916666666667,0.0
79,677,Cremona Via Fatebenefratelli,2014-03-21,16.400000000000002,86.0,58.0,677,Cremona Via Fatebenefratelli,2014-03-21,0.7293071933932879,287.0,14.083333333333334,74.925,177.51666666666668,0.0
80,677,Cremona Via Fatebenefratelli,2014-03-22,16.1,41.0,37.0,677,Cremona Via Fatebenefratelli,2014-03-22,1.0570919631320737,90.0,12.829166666666667,76.45416666666667,81.32083333333335,1.8
81,677,Cremona Via Fatebenefratelli,2014-03-23,10.2,16.0,19.0,677,Cremona Via Fatebenefratelli,2014-03-23,0.0507164856342246,135.0,11.391666666666667,80.00833333333334,144.07916666666668,11.4
82,677,Cremona Via Fatebenefratelli,2014-03-24,5.7,10.0,6.0,677,Cremona Via Fatebenefratelli,2014-03-24,0.4062801148356787,229.0,9.8375,63.5375,210.46250000000003,2.2
83,677,Cremona Via Fatebenefratelli,2014-03-25,7.9,25.0,20.0,677,Cremona Via Fatebenefratelli,2014-03-25,1.1995566150137906,42.0,7.404166666666667,75.68333333333334,128.04583333333332,0.2
84,677,Cremona Via Fatebenefratelli,2014-03-26,8.6,26.0,21.0,677,Cremona Via Fatebenefratelli,2014-03-26,1.3577172169475296,74.0,8.9625,71.14166666666667,130.3375,0.2
85,677,Cremona Via Fatebenefratelli,2014-03-27,9.8,30.0,22.0,677,Cremona Via Fatebenefratelli,2014-03-27,0.6137459448138701,329.0,10.704166666666667,62.68333333333334,80.25000000000001,0.0
86,677,Cremona Via Fatebenefratelli,2014-03-28,9.5,34.0,29.0,677,Cremona Via Fatebenefratelli,2014-03-28,0.8076779177165476,283.0,12.6375,56.04583333333333,200.97916666666669,0.2
87,677,Cremona Via Fatebenefratelli,2014-03-29,16.3,48.0,39.0,677,Cremona Via Fatebenefratelli,2014-03-29,0.5376809075370808,49.0,13.316666666666666,58.704166666666666,217.1208333333333,0.0
88,677,Cremona Via Fatebenefratelli,2014-03-30,19.0,61.0,45.0,677,Cremona Via Fatebenefratelli,2014-03-30,0.5774993140601373,261.0,14.0125,56.69166666666667,216.74166666666667,0.0
89,677,Cremona Via Fatebenefratelli,2014-03-31,10.9,45.0,33.0,677,Cremona Via Fatebenefratelli,2014-03-31,1.210643089746973,283.0,15.108333333333334,52.825,225.22083333333333,0.0
90,677,Cremona Via Fatebenefratelli,2014-04-01,9.1,30.0,17.0,677,Cremona Via Fatebenefratelli,2014-04-01,1.1380161517790763,297.0,14.775,51.85833333333333,215.6833333333333,0.0
91,677,Cremona Via Fatebenefratelli,2014-04-02,7.7,39.0,17.0,677,Cremona Via Fatebenefratelli,2014-04-02,1.0894047873838764,299.0,14.483333333333334,60.92916666666667,190.15,0.0
92,677,Cremona Via Fatebenefratelli,2014-04-03,8.200000000000001,59.0,32.0,677,Cremona Via Fatebenefratelli,2014-04-03,0.6696417680683188,40.0,14.054166666666667,67.825,97.53333333333336,0.0
93,677,Cremona Via Fatebenefratelli,2014-04-04,6.7,40.0,25.0,677,Cremona Via Fatebenefratelli,2014-04-04,2.329242034486508,47.0,13.308333333333334,77.33333333333334,51.59166666666667,1.8
94,677,Cremona Via Fatebenefratelli,2014-04-05,7.1000000000000005,40.0,30.0,677,Cremona Via Fatebenefratelli,2014-04-05,0.3044625874129644,285.0,14.804166666666667,72.84583333333333,164.34166666666667,0.2
95,677,Cremona Via Fatebenefratelli,2014-04-06,6.300000000000001,37.0,28.0,677,Cremona Via Fatebenefratelli,2014-04-06,0.7924305897150591,226.0,16.1125,67.29166666666667,206.4541666666667,0.0
96,677,Cremona Via Fatebenefratelli,2014-04-07,9.3,47.0,29.0,677,Cremona Via Fatebenefratelli,2014-04-07,0.8129299490125658,66.0,17.291666666666668,60.87916666666667,237.71250000000003,0.0
97,677,Cremona Via Fatebenefratelli,2014-04-08,13.9,54.0,35.0,677,Cremona Via Fatebenefratelli,2014-04-08,0.547647346289707,335.0,16.650000000000002,64.5,154.97916666666669,0.0
98,677,Cremona Via Fatebenefratelli,2014-04-09,7.1000000000000005,26.0,19.0,677,Cremona Via Fatebenefratelli,2014-04-09,0.500928306833745,80.0,15.895833333333334,64.10416666666667,239.02083333333331,0.0
99,677,Cremona Via Fatebenefratelli,2014-04-10,6.300000000000001,30.0,19.0,677,Cremona Via Fatebenefratelli,2014-04-10,0.3675984095338925,12.0,15.845833333333331,54.75416666666667,259.2541666666667,0.0
100,677,Cremona Via Fatebenefratelli,2014-04-11,6.9,40.0,21.0,677,Cremona Via Fatebenefratelli,2014-04-11,1.9089506555474287,64.0,15.225,60.97916666666667,221.41666666666663,0.0
101,677,Cremona Via Fatebenefratelli,2014-04-12,5.9,23.0,16.0,677,Cremona Via Fatebenefratelli,2014-04-12,1.444424744497319,72.0,15.016666666666667,59.65833333333334,196.45,0.0
102,677,Cremona Via Fatebenefratelli,2014-04-13,6.0,27.0,24.0,677,Cremona Via Fatebenefratelli,2014-04-13,0.9918716108663788,82.0,15.4,66.24583333333334,174.42500000000004,0.0
103,677,Cremona Via Fatebenefratelli,2014-04-14,7.0,37.0,27.0,677,Cremona Via Fatebenefratelli,2014-04-14,1.0035799629908784,262.0,16.541666666666668,64.22083333333333,257.64166666666665,0.0
104,677,Cremona Via Fatebenefratelli,2014-04-15,4.2,29.0,18.0,677,Cremona Via Fatebenefratelli,2014-04-15,0.4160539967331276,109.0,14.541666666666668,54.50416666666667,254.33750000000003,0.0
105,677,Cremona Via Fatebenefratelli,2014-04-16,4.0,20.0,13.0,677,Cremona Via Fatebenefratelli,2014-04-16,0.6652330718434616,111.0,13.016666666666667,37.7875,288.5166666666667,0.0
106,677,Cremona Via Fatebenefratelli,2014-04-17,5.0,21.0,17.0,677,Cremona Via Fatebenefratelli,2014-04-17,0.5478427933895538,134.0,12.991666666666667,34.775000000000006,291.4166666666667,0.0
107,677,Cremona Via Fatebenefratelli,2014-04-18,7.5,35.0,18.0,677,Cremona Via Fatebenefratelli,2014-04-18,0.5356267030432809,7.0,13.116666666666667,39.6,147.3625,0.0
108,677,Cremona Via Fatebenefratelli,2014-04-19,6.6000000000000005,17.0,17.0,677,Cremona Via Fatebenefratelli,2014-04-19,2.288496533891156,61.0,12.716666666666669,70.80416666666667,90.1375,4.0
109,677,Cremona Via Fatebenefratelli,2014-04-20,5.6000000000000005,26.0,19.0,677,Cremona Via Fatebenefratelli,2014-04-20,0.239850408112963,345.0,14.808333333333335,66.5875,249.0125,0.2
110,677,Cremona Via Fatebenefratelli,2014-04-21,4.6000000000000005,21.0,18.0,677,Cremona Via Fatebenefratelli,2014-04-21,1.1701550908819345,55.0,12.475,94.2,37.47083333333334,15.4
111,677,Cremona Via Fatebenefratelli,2014-04-22,5.2,34.0,22.0,677,Cremona Via Fatebenefratelli,2014-04-22,0.6244344987570958,238.0,15.295833333333334,77.80416666666667,191.97916666666669,1.0
112,677,Cremona Via Fatebenefratelli,2014-04-23,6.2,45.0,41.0,677,Cremona Via Fatebenefratelli,2014-04-23,0.4388921006935305,15.0,16.395833333333336,73.7,217.3583333333333,0.0
113,677,Cremona Via Fatebenefratelli,2014-04-24,6.5,45.0,32.0,677,Cremona Via Fatebenefratelli,2014-04-24,0.7980623443120308,256.0,18.7875,62.016666666666666,279.0375,0.0
114,677,Cremona Via Fatebenefratelli,2014-04-25,6.2,28.0,18.0,677,Cremona Via Fatebenefratelli,2014-04-25,0.2613434328511965,89.0,18.645833333333336,56.212500000000006,251.9291666666667,0.0
115,677,Cremona Via Fatebenefratelli,2014-04-26,5.5,25.0,16.0,677,Cremona Via Fatebenefratelli,2014-04-26,0.3877552456810005,263.0,19.45416666666667,53.24166666666667,273.1791666666667,0.0
116,677,Cremona Via Fatebenefratelli,2014-04-27,5.300000000000001,17.0,14.0,677,Cremona Via Fatebenefratelli,2014-04-27,0.5445617434128662,84.0,16.145833333333336,70.69583333333334,124.52916666666668,0.4
117,677,Cremona Via Fatebenefratelli,2014-04-28,2.8000000000000003,14.0,12.0,677,Cremona Via Fatebenefratelli,2014-04-28,1.542937477448379,262.0,11.695833333333336,99.27916666666668,33.37916666666667,37.60000000000001
118,677,Cremona Via Fatebenefratelli,2014-04-29,2.9000000000000004,27.0,15.0,677,Cremona Via Fatebenefratelli,2014-04-29,1.1268053180050006,254.0,15.570833333333333,77.75416666666668,237.0875,22.4
119,677,Cremona Via Fatebenefratelli,2014-04-30,2.3000000000000003,20.0,12.0,677,Cremona Via Fatebenefratelli,2014-04-30,0.8267572687521146,33.0,13.720833333333331,90.79583333333332,77.01250000000002,23.0
120,677,Cremona Via Fatebenefratelli,2014-05-01,3.2,20.0,18.0,677,Cremona Via Fatebenefratelli,2014-05-01,0.7698661337860601,274.0,16.195833333333333,72.12916666666666,280.9041666666667,0.2
121,677,Cremona Via Fatebenefratelli,2014-05-02,2.4000000000000004,14.0,9.0,677,Cremona Via Fatebenefratelli,2014-05-02,1.0573406276875308,60.0,13.595833333333331,88.65,104.17916666666667,25.4
122,677,Cremona Via Fatebenefratelli,2014-05-03,2.6,21.0,19.0,677,Cremona Via Fatebenefratelli,2014-05-03,0.5637370236783773,347.0,15.529166666666669,75.5125,196.45416666666668,0.8
123,677,Cremona Via Fatebenefratelli,2014-05-04,2.5,19.0,10.0,677,Cremona Via Fatebenefratelli,2014-05-04,0.1521711356836071,172.0,16.491666666666667,63.79166666666667,298.0041666666667,0.2
124,677,Cremona Via Fatebenefratelli,2014-05-05,3.5,21.0,17.0,677,Cremona Via Fatebenefratelli,2014-05-05,1.7333277852428244,73.0,16.933333333333334,56.175,307.33333333333337,0.0
125,677,Cremona Via Fatebenefratelli,2014-05-06,3.7,27.0,20.0,677,Cremona Via Fatebenefratelli,2014-05-06,0.589164003803778,54.0,17.129166666666666,56.19583333333333,247.475,0.0
126,677,Cremona Via Fatebenefratelli,2014-05-07,4.0,20.0,,677,Cremona Via Fatebenefratelli,2014-05-07,0.7410127254933042,29.0,18.075000000000003,56.06250000000001,231.975,0.0
127,677,Cremona Via Fatebenefratelli,2014-05-08,3.5,,,677,Cremona Via Fatebenefratelli,2014-05-08,0.7819705519389875,55.0,17.70416666666667,62.6625,265.0166666666667,0.0
128,677,Cremona Via Fatebenefratelli,2014-05-09,4.4,41.0,25.0,677,Cremona Via Fatebenefratelli,2014-05-09,0.7897656446284486,53.0,19.725,58.775000000000006,281.625,0.0
129,677,Cremona Via Fatebenefratelli,2014-05-10,7.5,34.0,26.0,677,Cremona Via Fatebenefratelli,2014-05-10,0.5559071268629472,18.0,21.375,55.025000000000006,269.27083333333337,0.0
130,677,Cremona Via Fatebenefratelli,2014-05-11,5.4,27.0,12.0,677,Cremona Via Fatebenefratelli,2014-05-11,0.92694896734815,285.0,20.004166666666663,55.020833333333336,217.42916666666667,0.0
131,677,Cremona Via Fatebenefratelli,2014-05-12,4.5,15.0,7.0,677,Cremona Via Fatebenefratelli,2014-05-12,0.5054724096472661,94.0,17.729166666666668,44.67083333333333,267.55,0.0
132,677,Cremona Via Fatebenefratelli,2014-05-13,4.3,12.0,10.0,677,Cremona Via Fatebenefratelli,2014-05-13,1.2876396913508283,77.0,15.704166666666667,56.00416666666667,268.71250000000003,0.0
133,677,Cremona Via Fatebenefratelli,2014-05-14,4.800000000000001,17.0,13.0,677,Cremona Via Fatebenefratelli,2014-05-14,1.0514483385534634,313.0,16.858333333333334,47.08333333333334,330.675,0.0
134,677,Cremona Via Fatebenefratelli,2014-05-15,4.9,15.0,6.0,677,Cremona Via Fatebenefratelli,2014-05-15,0.1076707484835272,279.0,17.075,31.4125,330.5458333333333,0.0
135,677,Cremona Via Fatebenefratelli,2014-05-16,3.9,19.0,10.0,677,Cremona Via Fatebenefratelli,2014-05-16,0.9181846150271588,266.0,18.375,29.991666666666667,262.0916666666667,0.0
136,677,Cremona Via Fatebenefratelli,2014-05-17,4.5,11.0,3.0,677,Cremona Via Fatebenefratelli,2014-05-17,0.3891152589213393,177.0,19.2375,34.74583333333334,317.27083333333337,0.0
137,677,Cremona Via Fatebenefratelli,2014-05-18,7.300000000000001,19.0,13.0,677,Cremona Via Fatebenefratelli,2014-05-18,0.5489050654538462,264.0,19.554166666666667,42.32083333333334,314.2541666666667,0.0
138,677,Cremona Via Fatebenefratelli,2014-05-19,4.2,22.0,11.0,677,Cremona Via Fatebenefratelli,2014-05-19,0.797975488409591,132.0,18.07916666666667,51.35833333333333,213.175,0.0
