,index,Date,Ammonia,PM10,PM25,Wind_speed,Temperature,Rainfall,Quadrante
633,2281,2020-01-31T00:00:00Z,0.3,9.0,7.0,0.4676885371115541,4.229861111111111,0.0,1
634,2284,2020-02-01T00:00:00Z,0.0,6.0,5.0,0.2889428173259276,4.779861111111111,0.0,1
635,2287,2020-02-02T00:00:00Z,0.4,8.0,6.0,0.2432772692231981,7.513888888888889,0.0,1
636,2290,2020-02-03T00:00:00Z,0.0,15.0,10.0,1.0120718495717442,11.585314685314684,0.0,4
637,2293,2020-02-04T00:00:00Z,0.1,14.0,8.0,1.1576042741954442,4.273611111111111,0.0,4
638,2296,2020-02-05T00:00:00Z,0.0,1.0,4.0,1.2199897315326826,0.8375,0.0,1
639,2299,2020-02-06T00:00:00Z,0.0,7.0,5.0,0.0827931312203908,1.5555555555555556,0.0,1
640,2302,2020-02-07T00:00:00Z,0.5,9.0,9.0,0.2168045446746144,3.422222222222222,0.0,1
641,2305,2020-02-08T00:00:00Z,2.9,31.0,31.0,0.1631357954978542,1.413888888888889,0.0,1
642,2308,2020-02-09T00:00:00Z,6.2,40.0,35.0,0.210046096861479,1.8076388888888888,0.0,1
643,2311,2020-02-10T00:00:00Z,3.7,8.0,6.0,0.4797828756348465,5.34375,0.0,1
644,2314,2020-02-11T00:00:00Z,0.4,2.0,2.0,2.448222360169947,6.778321678321678,0.0,4
645,2317,2020-02-12T00:00:00Z,0.0,0.0,0.0,0.1819733395141161,2.83125,0.0,1
646,2320,2020-02-13T00:00:00Z,0.4,0.0,0.0,0.4276119820120518,2.3451388888888887,2.0,2
647,2323,2020-02-14T00:00:00Z,0.2,4.0,3.0,0.5223175317001484,4.607638888888889,0.0,1
648,2326,2020-02-15T00:00:00Z,0.5,11.0,8.0,0.227640656971136,5.608333333333333,0.0,1
649,2329,2020-02-16T00:00:00Z,2.9,31.0,26.0,0.0338625786228824,4.808333333333334,0.0,1
650,2332,2020-02-17T00:00:00Z,3.7,7.0,7.0,0.2586398978183904,5.0875,0.0,1
651,2335,2020-02-18T00:00:00Z,2.3,9.0,8.0,0.091723731803125,5.822916666666667,0.0,1
652,2338,2020-02-19T00:00:00Z,3.8,23.0,21.0,0.2175945255464199,3.470833333333333,0.0,2
653,2341,2020-02-20T00:00:00Z,1.2,6.0,7.0,0.2507754123702354,2.910416666666667,0.0,2
654,2344,2020-02-21T00:00:00Z,1.2,8.0,7.0,0.4678865366147782,6.117361111111111,0.0,1
655,2347,2020-02-22T00:00:00Z,5.1,33.0,29.0,0.2050152025320146,5.075524475524476,0.0,4
656,2350,2020-02-23T00:00:00Z,6.8,29.0,26.0,0.4986434304714909,8.814583333333333,0.0,1
657,2353,2020-02-24T00:00:00Z,6.7,15.0,13.0,0.5575807353387563,12.22638888888889,0.0,1
658,2356,2020-02-25T00:00:00Z,7.6,30.0,22.0,0.2167369383156126,4.847222222222222,0.0,1
659,2359,2020-02-26T00:00:00Z,3.4,7.0,7.0,0.8504474014217577,2.386805555555556,0.0,4
660,2362,2020-02-27T00:00:00Z,0.1,5.0,2.0,0.3182050019314404,-0.7076388888888889,0.0,4
661,2365,2020-02-28T00:00:00Z,0.0,5.0,8.0,0.3294751069491964,2.2263888888888888,0.0,2
662,2368,2020-02-29T00:00:00Z,0.3,10.0,7.0,0.4275700600469625,1.7513888888888889,0.2,3
663,2371,2020-03-01T00:00:00Z,1.8,6.0,7.0,0.2722146546439844,1.7118055555555556,1.2000000000000002,3
664,2377,2020-03-03T00:00:00Z,0.0,2.0,4.0,0.850584153262153,1.5125,6.4,1
665,2380,2020-03-04T00:00:00Z,0.2,6.0,5.0,0.23407225575456,2.303472222222222,0.0,2
666,2383,2020-03-05T00:00:00Z,3.3,15.0,18.0,0.2433473803668848,0.3902777777777778,9.4,3
667,2386,2020-03-06T00:00:00Z,2.2,5.0,5.0,0.2058361139223603,2.482638888888889,3.2,1
668,2389,2020-03-07T00:00:00Z,0.1,2.0,2.0,0.4909515310187163,3.7736111111111112,0.0,4
669,2392,2020-03-08T00:00:00Z,0.1,8.0,9.0,0.6565219178254819,2.75,0.0,3
670,2395,2020-03-09T00:00:00Z,0.9,12.0,10.0,0.1033760874792388,2.685416666666667,0.0,1
671,2398,2020-03-10T00:00:00Z,0.0,4.0,1.0,0.3755021582830393,4.906944444444444,0.0,4
672,2401,2020-03-11T00:00:00Z,1.2,5.0,5.0,0.6033214902672241,11.116666666666667,0.0,1
673,2404,2020-03-12T00:00:00Z,6.0,28.0,25.0,0.3253892618460138,6.273611111111111,0.0,4
674,2407,2020-03-13T00:00:00Z,5.5,21.0,17.0,0.3960496676891406,8.227777777777778,0.0,3
675,2410,2020-03-14T00:00:00Z,3.1,8.0,8.0,0.4921232307699924,3.707638888888889,27.0,3
676,2413,2020-03-15T00:00:00Z,1.3,9.0,7.0,0.0780584174308982,2.580555555555556,0.0,1
677,2416,2020-03-16T00:00:00Z,2.0,14.0,13.0,0.4644595643381668,4.436805555555556,0.0,3
678,2419,2020-03-17T00:00:00Z,5.0,25.0,24.0,0.5062145587692412,6.882517482517483,0.0,3
679,2422,2020-03-18T00:00:00Z,4.1,17.0,14.0,1.4215755405517032,8.969444444444445,0.0,3
680,2425,2020-03-19T00:00:00Z,5.3,23.0,21.0,0.8441669622831385,9.627083333333331,0.0,3
681,2428,2020-03-20T00:00:00Z,9.4,30.0,25.0,0.8298517395673313,8.111805555555556,1.2000000000000002,3
682,2431,2020-03-21T00:00:00Z,8.5,21.0,14.0,0.9183040357111422,8.004195804195804,0.0,3
683,2434,2020-03-22T00:00:00Z,8.4,20.0,16.0,0.7978364950133093,4.465972222222222,5.4,3
684,2437,2020-03-23T00:00:00Z,2.5,14.0,10.0,1.564933559159345,-2.259027777777778,0.0,3
685,2440,2020-03-24T00:00:00Z,2.0,16.0,10.0,0.4304340967457465,-0.7979166666666667,0.0,2
686,2443,2020-03-25T00:00:00Z,3.9,18.0,17.0,0.4827386374502872,-3.4125,2.0,2
687,2446,2020-03-26T00:00:00Z,3.9,21.0,16.0,0.2132038357461899,-1.613888888888889,0.0,4
688,2449,2020-03-27T00:00:00Z,4.8,21.0,16.0,0.5077378777730757,3.182638888888889,0.0,3
689,2452,2020-03-28T00:00:00Z,4.8,40.0,19.0,0.8893272124164713,7.1125,0.0,3
690,2455,2020-03-29T00:00:00Z,4.5,47.0,12.0,0.3279715369086859,6.766666666666667,3.0,2
691,2458,2020-03-30T00:00:00Z,3.8,16.0,10.0,0.9240607706560696,3.5541666666666667,12.6,3
692,2461,2020-03-31T00:00:00Z,1.7,5.0,5.0,1.2163760635690466,-1.2159722222222222,1.2000000000000002,3
693,2464,2020-04-01T00:00:00Z,1.8,14.0,16.0,0.8828472765115205,-1.3657342657342657,0.0,3
694,2467,2020-04-02T00:00:00Z,3.3,22.0,19.0,1.1029881198378362,1.7402777777777778,0.0,3
695,2470,2020-04-03T00:00:00Z,6.0,31.0,28.0,0.9994910887551616,5.159722222222222,0.0,3
696,2473,2020-04-04T00:00:00Z,8.4,35.0,31.0,1.1682712647359002,6.878472222222222,0.0,3
697,2476,2020-04-05T00:00:00Z,10.2,26.0,25.0,0.7804225494060778,8.168055555555556,0.0,2
698,2479,2020-04-06T00:00:00Z,8.1,23.0,24.0,0.6209788839094149,9.17986111111111,0.0,2
699,2482,2020-04-07T00:00:00Z,7.3,25.0,25.0,0.6238913384901762,10.708333333333334,0.0,2
700,2485,2020-04-08T00:00:00Z,9.7,30.0,27.0,1.218519597886875,10.634722222222225,0.0,3
701,2488,2020-04-09T00:00:00Z,9.5,26.0,27.0,1.3239927323921992,11.634027777777778,0.0,3
702,2491,2020-04-10T00:00:00Z,6.9,19.0,20.0,1.3028006210449703,13.092361111111112,0.0,3
703,2494,2020-04-11T00:00:00Z,5.3,16.0,18.0,1.2207567670002415,13.589583333333334,0.0,3
704,2497,2020-04-12T00:00:00Z,2.9,12.0,14.0,1.896104006152052,12.406944444444443,0.0,3
705,2500,2020-04-13T00:00:00Z,1.7,13.0,13.0,1.5233621729017963,10.907638888888888,0.0,3
706,2503,2020-04-14T00:00:00Z,2.1,13.0,17.0,0.2870516133578319,9.957638888888887,0.0,1
707,2533,2020-04-24T00:00:00Z,16.9,32.0,30.0,0.969928640842286,12.077083333333333,0.0,4
708,2536,2020-04-25T00:00:00Z,14.5,13.0,12.0,0.2978804540240223,13.63776223776224,0.0,3
709,2539,2020-04-26T00:00:00Z,13.4,15.0,13.0,0.6918625034392498,12.401388888888889,0.0,3
710,2542,2020-04-27T00:00:00Z,10.5,19.0,15.0,0.6799231265038812,10.649305555555555,1.0,2
711,2545,2020-04-28T00:00:00Z,8.5,8.0,6.0,0.8522439555196173,9.354861111111113,8.8,2
712,2548,2020-04-29T00:00:00Z,7.5,4.0,4.0,0.976853240260879,10.72638888888889,4.2,3
713,2551,2020-04-30T00:00:00Z,6.1,7.0,5.0,0.988195725133764,8.94965034965035,30.2,3
714,2554,2020-05-01T00:00:00Z,4.6,7.0,5.0,0.9624852814030684,8.92361111111111,0.0,2
715,2557,2020-05-02T00:00:00Z,4.3,3.0,6.0,0.1758710483821116,12.346527777777778,0.0,1
716,2560,2020-05-03T00:00:00Z,3.0,4.0,3.0,0.7690181799619742,11.603472222222225,0.0,2
717,2563,2020-05-04T00:00:00Z,5.9,12.0,10.0,1.0775622270015244,11.720138888888888,0.0,3
718,2566,2020-05-05T00:00:00Z,7.3,15.0,11.0,0.2117217333132743,12.283333333333331,0.0,1
719,2569,2020-05-06T00:00:00Z,7.5,16.0,13.0,1.480317708863301,12.493006993006992,0.0,3
720,2572,2020-05-07T00:00:00Z,8.9,20.0,16.0,1.060934707113648,12.51736111111111,0.0,3
721,2575,2020-05-08T00:00:00Z,9.7,22.0,19.0,0.3688245480573932,14.463888888888889,0.0,2
722,2578,2020-05-09T00:00:00Z,10.5,18.0,14.0,0.9556032691594736,15.069444444444445,0.0,3
723,2581,2020-05-10T00:00:00Z,9.5,17.0,12.0,0.9212759027561832,12.82638888888889,5.0,3
