Date,IDStation,NameStation,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,Cadmium,CO,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,IDStation,reg_Y_nn1_ID,Date,IDStation,NameStation,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Wind_speed_max,Wind_direction_max,Rainfall
2018-01-11T00:00:00Z,681,Moggio,1.4,NA,NA,NA,NA,NA,NA,NA,0,2.183333333333333,2.3333333333333335,74.62083333333334,13,4,NA,681,111,2018-01-11T00:00:00Z,111,Cassina Valsassina Moggio,0.13389053581028015,48,1.1430555555555555,83.10416666666667,60.270833333333336,1.1645833333333333,160,0
2018-01-11T00:00:00Z,703,Schivenoglia,NA,NA,1,NA,NA,1.2916666666666667,NA,NA,NA,35.27916666666667,62.46666666666667,3.470833333333333,41,35,3.0125,703,671,2018-01-11T00:00:00Z,671,Mantova Tridolino,0.6059758532625069,22,-30,0,18.875694444444445,1.8430555555555557,NA,3.6
2018-01-12T00:00:00Z,677,Cremona Via Fatebenefratelli,3.4,NA,NA,NA,NA,0.6875,NA,NA,NA,55.7625,240.68333333333334,9.1625,45,34,3.0791666666666666,677,677,2018-01-12T00:00:00Z,677,Cremona Via Fatebenefratelli,0.24615220086241874,38,6.377777777777777,84.62916666666666,77.44583333333334,1.0666666666666667,NA,0.2
2018-01-12T00:00:00Z,681,Moggio,1.5,NA,NA,NA,NA,NA,NA,NA,0.13333333333333333,4.925,6.958333333333333,66.72941176470589,13,10,NA,681,111,2018-01-12T00:00:00Z,111,Cassina Valsassina Moggio,0.19676268736567568,42,1.4111111111111112,74.47222222222223,65.6875,1.1145833333333333,151,0
2018-01-12T00:00:00Z,703,Schivenoglia,15.3,NA,0.6,NA,NA,1.1333333333333333,NA,NA,NA,29.275,40.4625,16.516666666666666,26,20,2.341666666666667,703,671,2018-01-12T00:00:00Z,671,Mantova Tridolino,0.9730407781472458,19,-30,0,77.75416666666666,2.214583333333333,NA,0.2
2018-01-13T00:00:00Z,677,Cremona Via Fatebenefratelli,2.9,NA,NA,NA,NA,0.8208333333333333,NA,NA,NA,51.12916666666667,184.2625,3.066666666666667,52,41,3.495833333333333,677,677,2018-01-13T00:00:00Z,677,Cremona Via Fatebenefratelli,0.5221661136241869,281,3.075,93.6875,46.77361111111111,1.6027777777777779,NA,0
2018-01-13T00:00:00Z,681,Moggio,2.1,NA,NA,NA,NA,NA,NA,NA,0.025,3.7916666666666665,4.275,66.575,14,8,NA,681,111,2018-01-13T00:00:00Z,111,Cassina Valsassina Moggio,0.16596233513578693,331,0.2083916083916084,75.99300699300699,74.58041958041959,1.0895104895104895,195,0
2018-01-13T00:00:00Z,703,Schivenoglia,29.3,NA,1.2,NA,NA,1.3499999999999999,NA,NA,NA,36.766666666666666,80.825,2.1083333333333334,47,40,2.5875,703,671,2018-01-13T00:00:00Z,671,Mantova Tridolino,0.8086169518749694,264,-30,0,40.2625,1.7055555555555555,NA,0
2018-01-14T00:00:00Z,677,Cremona Via Fatebenefratelli,4,NA,NA,NA,NA,0.7416666666666667,NA,NA,NA,43.84583333333333,126.47916666666667,2.004166666666667,49,45,1.0916666666666668,677,677,2018-01-14T00:00:00Z,677,Cremona Via Fatebenefratelli,0.4764495277637633,291,1.0979166666666667,97.59166666666667,49.047916666666666,1.5645833333333334,NA,0
2018-01-14T00:00:00Z,681,Moggio,2.9,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,5.525,7.733333333333333,55.62916666666666,25,19,NA,681,111,2018-01-14T00:00:00Z,111,Cassina Valsassina Moggio,0.3941348147138532,202,-1.051388888888889,85.79861111111111,41.75694444444444,1.7090277777777778,182,0
