,IDStation,NameStation,Date,Ammonia,CO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,Wind_speed,Temperature,Relative_humidity,Global_radiation,Rainfall,Quadrante
717,677,Cremona Via Fatebenefratelli,2016-02-06,9.6,0.4708333333333334,44.10833333333333,95.26666666666668,,56.0,46.0,4.354166666666667,0.5201820982789602,4.891666666666668,85.22361111111111,57.46041666666664,0.0,4
718,677,Cremona Via Fatebenefratelli,2016-02-07,11.9,0.4291666666666667,29.450000000000003,43.47916666666667,,31.0,28.0,3.5125,1.002115445209197,6.3875,98.19791666666669,13.374305555555551,6.800000000000004,1
719,677,Cremona Via Fatebenefratelli,2016-02-08,3.1,0.45,32.49166666666667,52.0,,29.0,23.0,3.6375,1.1479637805789609,7.685416666666667,89.77152777777778,82.28472222222224,3.8,4
720,677,Cremona Via Fatebenefratelli,2016-02-09,4.5,0.5458333333333334,37.425,93.34166666666668,,40.0,37.0,3.3458333333333337,1.0532818216119464,6.9125000000000005,97.8576388888889,37.078472222222224,2.2,1
721,677,Cremona Via Fatebenefratelli,2016-02-10,2.0,0.3375,33.49166666666667,40.35416666666667,,25.0,13.0,4.2250000000000005,3.1739220430465034,8.652777777777779,57.33125,129.54166666666666,0.0,3
722,677,Cremona Via Fatebenefratelli,2016-02-11,2.1,0.425,52.34166666666667,122.52083333333334,34.5,31.0,18.0,5.775,0.126697254743114,5.320833333333334,50.99513888888889,125.0895833333333,0.0,4
723,677,Cremona Via Fatebenefratelli,2016-02-12,7.5,0.4291666666666667,46.225,91.59583333333332,20.22083333333333,40.0,33.0,4.258333333333334,0.558284810753014,4.844444444444444,78.84861111111111,39.906250000000014,13.599999999999996,1
724,677,Cremona Via Fatebenefratelli,2016-02-13,2.5,0.3333333333333333,28.179166666666667,37.454166666666666,29.12916666666667,41.0,36.0,3.8458333333333337,0.6803731000167892,4.677777777777778,89.3152777777778,69.24444444444444,0.0,4
725,677,Cremona Via Fatebenefratelli,2016-02-14,4.3,0.375,28.583333333333336,36.016666666666666,16.125,39.0,36.0,3.141666666666667,0.2234936361428579,4.90625,98.7375,16.50694444444444,7.200000000000003,1
726,677,Cremona Via Fatebenefratelli,2016-02-15,2.4000000000000004,0.4666666666666667,37.9375,72.2125,11.941666666666666,35.0,33.0,3.604166666666667,0.2721348958308434,6.6430555555555575,96.84375,61.02499999999997,5.000000000000003,4
727,677,Cremona Via Fatebenefratelli,2016-02-16,1.5,0.3083333333333333,33.87083333333334,49.395833333333336,28.2875,12.0,9.0,2.9375,0.8015374106953961,7.027083333333334,99.9,14.575694444444446,17.399999999999995,1
728,677,Cremona Via Fatebenefratelli,2016-02-17,1.6,0.375,32.53333333333333,69.78750000000001,28.775,17.0,12.0,3.004166666666667,0.7078579765165655,5.830555555555556,99.9,41.39444444444448,8.4,2
729,677,Cremona Via Fatebenefratelli,2016-02-18,3.1,0.5,34.94166666666667,61.18750000000001,15.583333333333336,34.0,27.0,4.237500000000001,1.5440989785896124,7.3,84.79791666666668,127.16805555555555,0.0,4
730,677,Cremona Via Fatebenefratelli,2016-02-19,1.4,0.5291666666666667,50.29583333333333,118.5,18.604166666666668,45.0,36.0,4.883333333333334,0.5719402448303297,8.458333333333334,75.0763888888889,134.07569444444442,0.0,4
731,677,Cremona Via Fatebenefratelli,2016-02-20,2.4000000000000004,0.3166666666666667,34.125,48.895833333333336,34.15416666666667,30.0,26.0,4.341666666666667,0.454216665552847,8.269444444444444,66.27222222222223,126.40555555555552,0.0,4
732,677,Cremona Via Fatebenefratelli,2016-02-21,2.8000000000000003,0.3958333333333333,39.17083333333333,59.27916666666667,33.40833333333334,34.0,25.0,4.629166666666667,0.5958205818553785,9.345138888888888,64.4263888888889,137.12222222222223,0.0,3
733,677,Cremona Via Fatebenefratelli,2016-02-22,6.0,0.45,41.7125,93.32916666666668,17.175,60.0,58.0,4.275,0.626546634499603,8.961111111111112,82.07708333333333,85.21666666666668,0.0,1
734,677,Cremona Via Fatebenefratelli,2016-02-23,4.5,0.5458333333333334,42.6125,89.4625,18.291666666666668,76.0,61.0,4.104166666666667,0.1429748287929926,10.247222222222224,80.99652777777779,72.75763888888892,0.0,3
735,677,Cremona Via Fatebenefratelli,2016-02-24,3.7,0.4083333333333334,30.820833333333336,79.83749999999999,27.84583333333333,36.0,26.0,3.2458333333333336,1.6403103881848424,7.845833333333335,82.1361111111111,90.41458333333335,0.0,1
736,677,Cremona Via Fatebenefratelli,2016-02-25,4.7,0.2541666666666667,31.041666666666668,39.725,39.32083333333334,21.0,18.0,3.341666666666667,0.5030917286614937,8.073611111111111,72.33402777777778,65.16388888888892,0.2,2
737,677,Cremona Via Fatebenefratelli,2016-02-26,6.0,0.3458333333333334,35.07083333333333,65.59166666666667,17.333333333333336,34.0,27.0,3.354166666666667,1.342789065217569,5.625694444444444,88.10347222222222,47.12708333333335,2.4000000000000004,1
738,677,Cremona Via Fatebenefratelli,2016-02-27,4.3,0.275,19.416666666666668,20.745833333333334,43.98333333333333,18.0,16.0,3.1708333333333334,2.112199817584414,5.453472222222223,90.03888888888889,19.312500000000004,12.399999999999997,1
739,677,Cremona Via Fatebenefratelli,2016-02-28,3.8,0.2625,15.941666666666666,20.0875,54.90416666666667,7.0,7.0,2.8708333333333336,2.24823223888708,8.74375,99.9,11.143055555555556,22.000000000000004,1
740,677,Cremona Via Fatebenefratelli,2016-02-29,2.3000000000000003,0.2375,19.4875,21.45,60.73333333333333,11.0,8.0,2.6791666666666667,2.968097562957787,9.758333333333336,99.3625,70.55277777777779,28.399999999999984,1
741,677,Cremona Via Fatebenefratelli,2016-03-01,1.6,0.45,40.87916666666667,89.52083333333334,24.6875,36.0,32.0,5.233333333333333,0.4547054832097075,10.966666666666669,78.15555555555558,152.80208333333337,0.0,4
742,677,Cremona Via Fatebenefratelli,2016-03-02,4.6000000000000005,0.425,33.425000000000004,57.7125,30.420833333333334,47.0,40.0,3.591666666666667,1.5086495959562172,10.211805555555555,77.8451388888889,129.79930555555555,5.4,1
743,677,Cremona Via Fatebenefratelli,2016-03-03,2.0,0.225,23.145833333333336,28.34166666666667,61.7375,6.0,4.0,3.129166666666667,0.7171667229563279,8.358333333333334,74.77499999999999,153.72152777777782,14.4,1
744,677,Cremona Via Fatebenefratelli,2016-03-04,1.8,0.35,42.9875,91.17083333333336,22.441666666666663,30.0,23.0,4.466666666666667,0.4803571909155273,6.469444444444443,71.54305555555557,91.64374999999995,0.0,1
745,677,Cremona Via Fatebenefratelli,2016-03-05,3.2,0.2958333333333334,28.058333333333334,30.741666666666667,31.65833333333333,24.0,21.0,3.475,1.5691780412608298,5.933333333333334,89.86319444444445,19.13680555555555,14.0,1
746,677,Cremona Via Fatebenefratelli,2016-03-06,0.7000000000000001,0.3541666666666667,25.762500000000003,29.64166666666667,25.666666666666668,36.0,31.0,3.2833333333333337,0.800414533584549,3.244444444444445,99.81736111111113,36.0826388888889,0.0,4
747,677,Cremona Via Fatebenefratelli,2016-03-07,0.9,0.3708333333333333,31.729166666666668,43.53333333333334,38.79583333333333,42.0,37.0,2.5260869565217394,0.968985991594424,6.104861111111111,82.11666666666667,121.21875,0.0,3
748,677,Cremona Via Fatebenefratelli,2016-03-08,2.0,0.375,34.04166666666667,55.025000000000006,26.191666666666663,33.0,27.0,1.6416666666666668,0.6021695550272115,5.460416666666667,86.88680555555557,66.73958333333336,0.0,2
749,677,Cremona Via Fatebenefratelli,2016-03-09,1.5,0.2958333333333333,26.96666666666667,33.40416666666667,43.07083333333333,19.0,21.0,1.5625,0.4111353910387587,6.299305555555556,85.67916666666667,73.38125000000002,1.6,4
750,677,Cremona Via Fatebenefratelli,2016-03-10,2.2,0.4541666666666667,42.837500000000006,73.46666666666667,30.766666666666666,41.0,34.0,1.5333333333333334,0.3565144488326375,9.66875,67.12291666666667,166.8694444444444,0.0,4
751,677,Cremona Via Fatebenefratelli,2016-03-11,3.8,0.4291666666666667,48.704166666666666,81.55,27.745833333333334,38.0,30.0,1.5875,0.3060823809041303,9.221527777777778,70.91041666666668,79.00208333333335,0.0,1
752,677,Cremona Via Fatebenefratelli,2016-03-12,5.9,0.3625,33.204166666666666,47.24583333333334,40.054166666666674,35.0,30.0,1.3791666666666669,0.5971923795912885,12.179166666666667,62.72430555555556,168.77361111111117,0.0,1
753,677,Cremona Via Fatebenefratelli,2016-03-13,4.0,0.2833333333333334,18.9375,20.354166666666668,51.9125,22.0,18.0,1.1375000000000002,0.5735357089446318,11.675,55.56180555555556,137.25833333333335,0.0,1
754,677,Cremona Via Fatebenefratelli,2016-03-14,4.6000000000000005,0.2833333333333334,30.320833333333336,51.10416666666667,42.6125,26.0,22.0,0.8583333333333334,0.5927577503707604,11.11875,54.75694444444445,168.79444444444442,0.0,1
755,677,Cremona Via Fatebenefratelli,2016-03-15,6.5,0.3791666666666667,38.73333333333333,71.63333333333334,32.475,36.0,27.0,2.191666666666667,0.6023667974315068,8.612499999999999,66.97430555555556,101.8243055555556,0.4,1
756,677,Cremona Via Fatebenefratelli,2016-03-16,2.8000000000000003,0.2291666666666666,19.941666666666663,21.6,56.9375,19.0,16.0,1.4333333333333331,3.3484714308513714,6.950694444444445,73.86597222222223,58.40208333333333,2.2,1
757,677,Cremona Via Fatebenefratelli,2016-03-17,5.2,0.3625,34.083333333333336,53.54583333333334,43.333333333333336,34.0,,2.4291666666666667,0.0576403223164956,9.699305555555556,56.27430555555556,159.07500000000005,0.0,4
758,677,Cremona Via Fatebenefratelli,2016-03-18,3.6,0.5208333333333334,45.76666666666667,73.1875,39.1875,43.0,30.0,5.841666666666667,1.0888610918667343,10.629166666666668,57.05277777777778,194.5666666666667,0.0,4
759,677,Cremona Via Fatebenefratelli,2016-03-19,5.6000000000000005,0.475,52.04166666666667,92.5375,40.27916666666667,36.0,25.0,4.737500000000001,0.7413051164926346,12.002083333333337,56.25416666666666,200.02916666666675,0.0,4
760,677,Cremona Via Fatebenefratelli,2016-03-20,10.0,0.2916666666666667,26.8875,29.700000000000003,61.90416666666667,31.0,24.0,3.954166666666667,0.4253875954368876,12.88125,59.43541666666668,160.50486111111113,0.0,4
761,677,Cremona Via Fatebenefratelli,2016-03-21,7.9,0.3333333333333333,37.30833333333334,64.94583333333334,47.0,37.0,30.0,3.3000000000000003,0.2704178176970128,12.94375,65.17777777777778,194.9958333333333,0.0,1
762,677,Cremona Via Fatebenefratelli,2016-03-22,11.0,0.3208333333333333,34.979166666666664,50.93333333333334,37.60416666666667,41.0,32.0,1.8375,0.9544248188841964,10.845833333333337,83.57986111111113,101.57777777777775,0.0,1
763,677,Cremona Via Fatebenefratelli,2016-03-23,6.7,0.225,23.625,28.37916666666667,55.82083333333334,28.0,21.0,2.020833333333333,1.2129996115611938,11.10625,50.84166666666667,180.30972222222212,0.0,2
764,677,Cremona Via Fatebenefratelli,2016-03-24,12.7,0.3,37.825,52.80833333333334,38.21666666666667,37.0,27.0,2.2750000000000004,0.3694923654015786,10.465277777777777,52.66458333333333,208.4020833333334,0.0,1
765,677,Cremona Via Fatebenefratelli,2016-03-25,14.4,0.2416666666666667,36.3875,48.66666666666667,41.895833333333336,33.0,23.0,2.2666666666666666,0.5008666292205799,11.168055555555554,50.86180555555556,141.44583333333338,0.0,1
766,677,Cremona Via Fatebenefratelli,2016-03-26,14.5,0.2875,35.27916666666667,50.6125,49.37916666666667,45.0,33.0,1.6916666666666669,0.616047072962691,11.947916666666668,61.30902777777778,202.06041666666675,0.0,1
767,677,Cremona Via Fatebenefratelli,2016-03-27,12.4,0.2666666666666667,21.28333333333333,24.8375,63.04166666666667,40.0,34.0,1.4291666666666667,0.3566314498795138,12.634027777777778,64.50000000000001,160.92569444444447,0.2,1
768,677,Cremona Via Fatebenefratelli,2016-03-28,8.9,0.275,19.0875,19.9625,57.708333333333336,33.0,31.0,1.4500000000000002,0.8284966374788666,11.920833333333334,86.55972222222222,81.38680555555557,1.4,1
769,677,Cremona Via Fatebenefratelli,2016-03-29,8.6,0.3166666666666667,29.758333333333333,42.3625,40.775,28.0,19.0,1.7791666666666668,0.2400000619531036,14.818055555555556,68.65833333333333,193.3027777777777,0.0,3
770,677,Cremona Via Fatebenefratelli,2016-03-30,13.0,0.3125,38.54583333333333,65.275,29.7375,34.0,21.0,2.316666666666667,0.6735401876758734,14.767361111111112,63.39236111111112,109.57500000000002,0.0,1
771,677,Cremona Via Fatebenefratelli,2016-03-31,13.8,0.3208333333333333,31.012500000000003,53.88333333333333,34.891666666666666,44.0,31.0,2.208333333333333,0.8764256898315067,14.583333333333334,71.83055555555556,132.17013888888894,0.0,1
772,677,Cremona Via Fatebenefratelli,2016-04-01,8.8,0.2916666666666667,36.05833333333334,53.34166666666667,37.42083333333333,44.0,26.0,1.5541666666666667,0.4664020860872815,14.818055555555556,79.40833333333333,70.07777777777777,0.0,1
773,677,Cremona Via Fatebenefratelli,2016-04-02,14.1,0.275,28.6125,33.875,43.07916666666667,49.0,29.0,1.4416666666666669,1.0538008351396524,15.228472222222225,78.28055555555557,100.67916666666665,0.0,1
774,677,Cremona Via Fatebenefratelli,2016-04-03,9.9,0.2791666666666667,23.51666666666667,27.69166666666667,50.56666666666667,40.0,31.0,1.3041666666666667,0.3868236637939777,16.476388888888888,68.17152777777778,181.0756944444444,0.0,1
775,677,Cremona Via Fatebenefratelli,2016-04-04,8.6,0.2291666666666666,19.34166666666667,21.525,54.36666666666667,41.0,32.0,1.1958333333333333,1.5655532026164516,15.188194444444443,75.0201388888889,100.15902777777782,0.0,1
776,677,Cremona Via Fatebenefratelli,2016-04-05,7.0,0.2291666666666666,22.229166666666668,25.316666666666663,53.95217391304348,44.0,34.0,1.7166666666666668,0.4377251969538329,15.054861111111112,76.18055555555556,130.1854166666667,0.0,1
777,677,Cremona Via Fatebenefratelli,2016-04-06,5.9,0.3625,36.81666666666667,69.4625,35.550000000000004,76.0,54.0,3.2625,0.1801047621110921,17.15486111111111,71.17222222222222,179.09861111111107,0.0,4
778,677,Cremona Via Fatebenefratelli,2016-04-07,9.1,0.2541666666666667,23.9,28.4625,48.87083333333334,57.0,44.0,2.0375,1.502946205630215,16.25347222222222,74.41180555555556,177.25138888888895,0.0,1
779,677,Cremona Via Fatebenefratelli,2016-04-08,6.2,0.2583333333333333,27.754166666666663,34.03333333333333,48.0625,42.0,35.0,1.9625,0.7896742288208957,14.961805555555555,75.00416666666666,77.6277777777778,0.0,1
780,677,Cremona Via Fatebenefratelli,2016-04-09,5.1000000000000005,0.2166666666666666,18.820833333333333,21.204166666666666,63.52916666666667,,,1.2791666666666668,0.3150278480253684,15.679166666666667,62.25486111111112,173.24166666666665,0.0,1
781,677,Cremona Via Fatebenefratelli,2016-04-10,6.300000000000001,0.2291666666666666,22.7625,28.73333333333333,55.97083333333333,,,0.8541666666666667,0.231629834178422,16.330555555555556,63.30069444444443,225.83750000000003,0.0,4
782,677,Cremona Via Fatebenefratelli,2016-04-11,4.1000000000000005,0.2166666666666666,23.95,30.1625,66.22500000000001,,,1.9583333333333333,0.4917694113981189,17.181250000000002,50.14999999999999,239.1555555555556,0.0,3
783,677,Cremona Via Fatebenefratelli,2016-04-12,3.4000000000000004,0.2333333333333333,30.67083333333333,41.525000000000006,63.07916666666667,22.0,14.0,1.1666666666666667,0.4629467514928583,17.710416666666667,46.332638888888894,219.7111111111112,0.0,4
784,677,Cremona Via Fatebenefratelli,2016-04-13,5.4,0.2125,27.375,42.25416666666667,59.72916666666667,27.0,11.0,2.5875000000000004,0.3090000072154839,17.170833333333334,61.085416666666674,182.76388888888889,22.8,1
785,677,Cremona Via Fatebenefratelli,2016-04-14,3.4000000000000004,0.2291666666666666,26.695833333333333,37.10416666666667,59.6,11.0,6.0,2.229166666666667,0.8421587007451427,17.139583333333334,64.55208333333333,252.42569444444447,0.6000000000000001,4
786,677,Cremona Via Fatebenefratelli,2016-04-15,4.6000000000000005,0.2125,27.445833333333333,35.50416666666667,56.68333333333334,21.0,12.0,2.416666666666667,0.5198130770784097,17.013194444444444,54.49513888888889,202.68958333333327,0.0,1
787,677,Cremona Via Fatebenefratelli,2016-04-16,4.0,0.1541666666666666,13.962500000000002,18.770833333333336,86.72916666666667,18.0,6.0,1.8208333333333333,1.449314320816634,18.54305555555556,46.87361111111111,174.0909722222222,0.0,2
788,677,Cremona Via Fatebenefratelli,2016-04-17,3.6,0.1833333333333333,9.654166666666669,12.508333333333336,78.97500000000001,21.0,10.0,2.5125,1.857844613823507,18.391666666666666,56.46875000000001,169.1701388888889,0.0,2
789,677,Cremona Via Fatebenefratelli,2016-04-19,1.8,0.2166666666666666,24.883333333333336,31.950000000000003,65.28750000000001,15.0,13.0,1.2333333333333334,0.2977652236300902,15.420833333333334,66.32083333333333,250.05000000000004,9.2,3
790,677,Cremona Via Fatebenefratelli,2016-04-20,3.3000000000000003,0.1666666666666666,26.52083333333333,34.425000000000004,59.59583333333334,33.0,18.0,1.0583333333333331,1.3123939114098138,16.660416666666666,58.09097222222223,248.34999999999988,0.0,1
791,677,Cremona Via Fatebenefratelli,2016-04-21,3.4000000000000004,0.225,34.10416666666667,43.5125,67.77916666666667,30.0,22.0,2.1125000000000003,0.6233144199592846,16.825694444444444,49.22847222222222,217.7465277777778,0.0,1
792,677,Cremona Via Fatebenefratelli,2016-04-22,5.800000000000001,0.2833333333333333,35.875,54.079166666666666,58.47916666666666,24.0,22.0,3.054166666666667,0.8441056601118483,18.54513888888889,51.33125,241.1319444444445,0.0,3
793,677,Cremona Via Fatebenefratelli,2016-04-23,6.7,0.2208333333333333,19.879166666666663,24.745833333333334,68.78333333333333,18.0,8.0,0.9708333333333334,0.4109119326458084,16.084027777777777,72.53125,119.62569444444446,8.399999999999999,1
794,677,Cremona Via Fatebenefratelli,2016-04-24,4.0,0.2041666666666667,10.966666666666669,14.129166666666668,65.5,14.0,8.0,0.3833333333333333,1.0311751268618667,13.210416666666667,88.55069444444446,170.50347222222229,30.0,1
795,677,Cremona Via Fatebenefratelli,2016-04-25,1.8,0.1916666666666666,12.008333333333336,15.279166666666669,77.05833333333334,12.0,11.0,1.1708333333333334,1.1694673467044143,12.677083333333334,57.518055555555534,282.22847222222225,0.2,3
796,677,Cremona Via Fatebenefratelli,2016-04-26,2.4000000000000004,0.2,21.425,27.541666666666668,60.96666666666667,32.0,24.0,1.4208333333333334,0.9952398411442364,12.62152777777778,58.5013888888889,187.37291666666675,0.0,1
797,677,Cremona Via Fatebenefratelli,2016-04-27,2.4000000000000004,0.2166666666666666,25.17083333333333,35.85416666666667,54.62083333333334,22.0,15.0,1.85,0.7954884800494229,13.73611111111111,58.35347222222222,165.00625,0.0,1
798,677,Cremona Via Fatebenefratelli,2016-04-28,2.3000000000000003,0.2041666666666667,20.929166666666667,25.5375,71.40416666666667,,6.0,1.7333333333333334,1.535451935805661,12.566666666666668,54.27361111111112,160.49374999999998,0.2,1
799,677,Cremona Via Fatebenefratelli,2016-04-29,2.7,0.2083333333333333,22.883333333333333,27.820833333333336,74.21666666666667,18.0,11.0,0.9875,1.1481148822890943,15.444444444444446,51.34930555555556,262.1923611111111,0.2,1
800,677,Cremona Via Fatebenefratelli,2016-04-30,4.0,0.2,17.879166666666666,21.69166666666667,80.02083333333334,18.0,12.0,1.2958333333333334,1.5443352930527734,15.298611111111112,53.7875,225.55972222222223,5.2,1
801,677,Cremona Via Fatebenefratelli,2016-05-01,2.3000000000000003,0.1875,11.745833333333334,14.420833333333334,73.92916666666667,11.0,10.0,0.9333333333333332,0.954243146951406,10.729166666666668,99.375,41.08194444444445,10.8,1
802,677,Cremona Via Fatebenefratelli,2016-05-02,2.1,0.25,22.820833333333333,29.325000000000003,51.35833333333333,8.0,7.0,1.1583333333333334,0.8278377851334363,14.169444444444444,77.92777777777778,125.65902777777782,1.0,3
803,677,Cremona Via Fatebenefratelli,2016-05-03,2.7,0.2541666666666667,24.675,33.25,60.19583333333334,19.0,18.0,2.3000000000000003,0.803732519060057,17.835416666666667,58.03125000000001,263.5229166666667,0.0,3
804,677,Cremona Via Fatebenefratelli,2016-05-04,3.4000000000000004,0.2333333333333333,30.1125,39.69166666666667,68.44583333333334,21.0,17.0,2.9833333333333334,0.789454022376668,18.209722222222226,43.80555555555556,295.4437499999999,0.0,3
805,677,Cremona Via Fatebenefratelli,2016-05-05,3.3000000000000003,0.2166666666666667,25.65416666666667,32.608333333333334,78.77916666666667,17.0,15.0,0.9791666666666669,0.9910902118168762,17.041666666666668,50.332638888888894,245.65486111111107,0.0,2
806,677,Cremona Via Fatebenefratelli,2016-05-06,3.1,0.2791666666666667,40.6375,51.97083333333334,61.97916666666667,30.0,20.0,1.7458333333333336,0.4100626947433616,18.161111111111115,52.42986111111112,277.22916666666663,0.0,3
807,677,Cremona Via Fatebenefratelli,2016-05-07,5.5,0.2375,28.812500000000004,34.97916666666667,74.57083333333334,28.0,18.0,0.9708333333333334,0.5002618801643975,19.259154929577463,49.85281690140845,270.506338028169,0.0,1
808,677,Cremona Via Fatebenefratelli,2016-05-08,4.5,0.2208333333333333,21.691666666666663,26.154166666666665,75.78333333333333,14.0,7.0,1.0,0.724883147388876,19.249305555555555,54.02152777777778,220.14791666666665,0.0,2
809,677,Cremona Via Fatebenefratelli,2016-05-09,4.7,0.2125,23.15416666666667,28.241666666666667,67.10416666666667,27.0,25.0,1.2208333333333334,0.6560146189399239,16.81041666666667,78.50069444444445,84.88194444444446,4.200000000000001,1
810,677,Cremona Via Fatebenefratelli,2016-05-10,7.7,0.2583333333333333,28.083333333333336,36.3,42.833333333333336,36.0,32.0,1.0833333333333337,0.6629303537773116,17.665277777777778,80.67430555555556,98.33888888888887,3.2000000000000006,1
811,677,Cremona Via Fatebenefratelli,2016-05-11,6.4,0.2208333333333333,21.9125,26.20416666666667,58.65,31.0,26.0,1.0333333333333334,1.9910888475539104,14.879861111111111,97.2013888888889,32.11111111111112,19.599999999999994,1
812,677,Cremona Via Fatebenefratelli,2016-05-12,3.3000000000000003,0.2208333333333333,21.70416666666667,29.187500000000004,59.5,16.0,7.0,0.9375,0.522827995584137,16.17361111111111,84.69166666666666,133.0013888888889,4.2,1
813,677,Cremona Via Fatebenefratelli,2016-05-13,3.5,0.2833333333333334,27.36666666666667,38.10833333333333,33.36666666666667,34.0,30.0,2.716666666666667,0.3559590618096208,15.9,88.17847222222223,103.90763888888893,0.6000000000000001,4
814,677,Cremona Via Fatebenefratelli,2016-05-14,6.5,0.275,20.441666666666663,30.5375,56.39166666666667,35.0,30.0,3.0458333333333334,0.4155895711691848,17.959722222222222,78.52708333333334,167.34930555555556,24.6,1
815,677,Cremona Via Fatebenefratelli,2016-05-15,4.2,0.2,9.833333333333334,12.779166666666669,87.39166666666667,14.0,12.0,1.1166666666666667,0.6381087225180694,17.10902777777778,74.66944444444445,241.1618055555556,0.2,1
816,677,Cremona Via Fatebenefratelli,2016-05-16,2.8000000000000003,0.2,13.670833333333334,17.104166666666668,83.31666666666668,24.0,18.0,1.2375,1.1404976958934845,16.518055555555556,59.54652777777778,260.5111111111112,0.0,1
817,677,Cremona Via Fatebenefratelli,2016-05-17,2.9000000000000004,0.2041666666666667,24.21666666666667,31.70416666666667,78.37916666666666,26.0,22.0,1.6,0.7230121382040369,16.96388888888889,54.41875,288.5854166666668,0.0,1
818,677,Cremona Via Fatebenefratelli,2016-05-18,5.4,0.1958333333333333,27.191666666666663,34.925000000000004,71.84166666666667,23.0,19.0,1.9583333333333333,0.6245194900542518,18.49652777777778,52.65416666666667,246.4923611111112,0.0,1
819,677,Cremona Via Fatebenefratelli,2016-05-19,3.7,0.2041666666666667,23.225,28.1,60.43333333333334,9.0,6.0,1.1291666666666669,0.3771781425456877,13.20277777777778,87.86041666666668,34.845833333333346,16.999999999999993,1
820,677,Cremona Via Fatebenefratelli,2016-05-20,2.6,0.2375,26.01666666666667,35.4125,60.6,11.0,8.0,1.6291666666666669,0.6640745330359727,18.404166666666665,66.42291666666668,308.65347222222226,0.2,3
821,677,Cremona Via Fatebenefratelli,2016-05-21,5.4,0.2333333333333333,29.96666666666667,42.37916666666667,65.46666666666667,21.0,16.0,1.875,0.3964370159266626,21.285416666666663,57.18333333333334,300.31805555555565,0.0,1
822,677,Cremona Via Fatebenefratelli,2016-05-22,8.200000000000001,0.2041666666666667,19.995833333333334,24.479166666666668,86.30416666666667,16.0,14.0,2.2875,0.7544006123923154,22.747222222222224,51.13055555555556,291.9895833333334,0.0,2
823,677,Cremona Via Fatebenefratelli,2016-05-23,4.800000000000001,0.1916666666666666,17.09166666666667,21.3625,79.19166666666668,21.0,,1.2958333333333334,0.2154706884422097,16.748611111111114,72.025,180.0388888888889,7.600000000000001,1
824,677,Cremona Via Fatebenefratelli,2016-05-24,3.6,0.2125,20.21666666666667,32.37083333333334,60.891666666666666,13.0,,2.5708333333333333,0.5801858711899306,19.93402777777778,53.5611111111111,311.18541666666675,0.2,3
825,677,Cremona Via Fatebenefratelli,2016-05-25,6.7,0.2083333333333333,18.79583333333333,24.241666666666667,74.37916666666666,29.0,,2.7416666666666667,1.1968500659212855,20.565972222222225,53.01319444444445,286.36319444444445,0.0,4
826,677,Cremona Via Fatebenefratelli,2016-05-26,6.0,0.2428571428571428,25.275,31.491666666666667,77.67916666666667,19.0,11.0,2.2458333333333336,0.2951639150900619,22.339583333333334,47.44027777777778,268.84097222222226,0.0,4
827,677,Cremona Via Fatebenefratelli,2016-05-28,10.2,0.1541666666666666,19.14166666666667,23.741666666666667,93.00833333333334,17.0,,2.708333333333333,0.932982231324062,24.415972222222223,59.97916666666667,281.88680555555555,0.0,1
828,677,Cremona Via Fatebenefratelli,2016-05-29,8.1,0.2333333333333333,12.5875,16.02916666666667,72.0625,20.0,12.0,0.8958333333333334,0.9814525100348708,19.37361111111112,90.64861111111112,89.91388888888889,12.0,1
829,677,Cremona Via Fatebenefratelli,2016-05-30,6.300000000000001,0.2083333333333333,17.533333333333335,23.370833333333334,56.49166666666667,20.0,13.0,0.5791666666666667,0.4894681416748718,18.777083333333334,84.57916666666668,156.16736111111115,7.800000000000002,1
830,677,Cremona Via Fatebenefratelli,2016-05-31,5.5,0.175,20.60833333333333,30.375,47.07916666666667,20.0,13.0,1.5291666666666668,0.5727154979882656,19.079166666666666,77.83958333333334,204.09722222222223,1.0,1
831,677,Cremona Via Fatebenefratelli,2016-06-01,9.0,0.1958333333333333,22.583333333333336,31.379166666666663,52.6625,19.0,13.0,1.775,0.5708779219997522,19.78263888888889,71.54722222222223,251.67916666666665,0.0,2
832,677,Cremona Via Fatebenefratelli,2016-06-02,12.7,0.2041666666666667,22.512500000000003,29.12916666666667,49.083333333333336,36.0,34.0,0.6666666666666667,0.3703694750289459,18.93263888888889,85.45416666666668,178.0979166666667,27.000000000000004,4
833,677,Cremona Via Fatebenefratelli,2016-06-03,10.5,0.2041666666666667,19.92083333333333,25.6,58.1375,25.0,20.0,0.4791666666666667,0.2452816511665184,20.13402777777778,82.98611111111111,184.85486111111112,0.4,1
834,677,Cremona Via Fatebenefratelli,2016-06-04,12.5,0.2625,23.604166666666668,33.237500000000004,45.82083333333333,20.0,15.0,1.2791666666666668,0.3694116298079963,18.9625,89.16875,128.1055555555556,3.8000000000000007,4
835,677,Cremona Via Fatebenefratelli,2016-06-05,5.9,0.2458333333333333,18.55,22.429166666666667,64.91250000000001,25.0,19.0,1.9166666666666667,0.674824963693007,21.069444444444446,78.7513888888889,214.38750000000007,0.0,4
836,677,Cremona Via Fatebenefratelli,2016-06-06,6.7,0.2541666666666667,27.76666666666667,35.395833333333336,63.079166666666666,22.0,21.0,0.5041666666666667,0.1662690873170605,21.51805555555556,81.26249999999999,245.3006944444445,24.399999999999995,1
