IDStation,NameStation,Date,Ammonia,CO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide
677,Cremona Via Fatebenefratelli,2014-01-01,2.5,0.7000000000000001,42.5125,85.04583333333333,6.4333333333333345,73,66,2.504166666666667
677,Cremona Via Fatebenefratelli,2014-01-02,4.5,0.5958333333333333,43.65416666666667,80.87916666666668,1.9500000000000002,51,NA,1.8
677,Cremona Via Fatebenefratelli,2014-01-03,1.6,0.4708333333333333,41.14166666666667,60.84583333333334,3.029166666666667,47,46,1.8708333333333333
677,Cremona Via Fatebenefratelli,2014-01-04,1.1,0.48750000000000004,37.88333333333333,63.15,3.1958333333333337,42,38,1.05
677,Cremona Via Fatebenefratelli,2014-01-05,0.7000000000000001,0.5208333333333334,36.41666666666667,57.28333333333334,2.3124999999999996,21,21,0.8541666666666667
677,Cremona Via Fatebenefratelli,2014-01-06,1,0.6625000000000001,42.925000000000004,94.575,4.125,41,36,2.979166666666667
677,Cremona Via Fatebenefratelli,2014-01-07,2.3000000000000003,0.6875000000000001,52.483333333333334,118.2125,3.75,56,48,2.4458333333333333
677,Cremona Via Fatebenefratelli,2014-01-08,2.5,0.5833333333333334,48.900000000000006,95.84166666666667,3.6833333333333336,58,51,1.2333333333333334
677,Cremona Via Fatebenefratelli,2014-01-09,2.8000000000000003,0.5916666666666667,51.2,92.28333333333333,2.7708333333333335,62,53,0.9916666666666667
677,Cremona Via Fatebenefratelli,2014-01-10,1.9000000000000001,0.6625000000000001,54.31666666666667,119.13333333333334,3.1125,64,57,2.904166666666667
677,Cremona Via Fatebenefratelli,2014-01-11,4.800000000000001,0.75,44.04166666666667,135.12083333333334,0.4291666666666667,74,62,2.1166666666666667
677,Cremona Via Fatebenefratelli,2014-01-12,2.6,0.5541666666666667,37.42916666666667,58,2.6958333333333337,63,48,0.5666666666666667
677,Cremona Via Fatebenefratelli,2014-01-13,2.6,0.4416666666666667,39.7875,73.32083333333334,3.9375,63,53,0.3666666666666667
677,Cremona Via Fatebenefratelli,2014-01-14,1.5,0.4375,38.6625,57.75833333333333,5.750000000000001,28,28,0.7416666666666667
677,Cremona Via Fatebenefratelli,2014-01-15,1.7000000000000002,0.6666666666666667,43.50833333333334,150.4875,8.791666666666668,46,38,1.6708333333333334
677,Cremona Via Fatebenefratelli,2014-01-16,2.9000000000000004,0.6125,40.9,129.19583333333335,0.6041666666666667,35,25,1.6708333333333334
677,Cremona Via Fatebenefratelli,2014-01-17,1.2000000000000002,0.55,44.362500000000004,95.3125,0.6583333333333333,29,20,1.9291666666666667
677,Cremona Via Fatebenefratelli,2014-01-18,0.7000000000000001,0.5375,44.05416666666667,90.65416666666667,0.8041666666666667,23,21,0.9
677,Cremona Via Fatebenefratelli,2014-01-19,0.5,0.5708333333333334,36.900000000000006,68.47500000000001,0.9625,25,23,0.28750000000000003
677,Cremona Via Fatebenefratelli,2014-01-20,0.8,0.47500000000000003,37.875,62.46666666666667,3.220833333333333,24,17,0.5750000000000001
677,Cremona Via Fatebenefratelli,2014-01-21,1.5,0.6208333333333333,43.97916666666667,124.72083333333333,5.691666666666667,48,39,1.0416666666666667
677,Cremona Via Fatebenefratelli,2014-01-22,3.6,0.8625,51.96666666666667,205.00833333333335,2.066666666666667,62,48,2.4333333333333336
677,Cremona Via Fatebenefratelli,2014-01-23,2.8000000000000003,0.6458333333333334,54.358333333333334,141.21666666666667,4.8291666666666675,48,36,2.5166666666666666
677,Cremona Via Fatebenefratelli,2014-01-24,2.5,0.5666666666666668,47.25833333333334,114.275,1.7958333333333334,52,49,0.325
677,Cremona Via Fatebenefratelli,2014-01-25,2.4000000000000004,0.5791666666666667,56.93333333333334,148.26666666666665,17.929166666666667,46,39,0.9791666666666667
677,Cremona Via Fatebenefratelli,2014-01-26,4.3,0.5291666666666667,40.45416666666667,90,18.8125,40,34,1.2333333333333334
677,Cremona Via Fatebenefratelli,2014-01-27,3.6,0.5,40.09583333333334,74.9,12.916666666666668,50,41,1.1541666666666668
677,Cremona Via Fatebenefratelli,2014-01-28,2.3000000000000003,0.33333333333333337,36.225,61.89166666666667,30.483333333333334,24,16,0.33333333333333337
677,Cremona Via Fatebenefratelli,2014-01-29,2.5,0.5666666666666668,54.56818181818182,136.66363636363639,8.558333333333334,47,39,0.45833333333333337
677,Cremona Via Fatebenefratelli,2014-01-30,2,0.4166666666666667,48.900000000000006,76.08333333333334,20.170833333333334,22,21,1.2083333333333335
677,Cremona Via Fatebenefratelli,2014-01-31,0.6000000000000001,0.4375,49.29166666666667,65.16666666666667,9.2875,24,21,2.975
677,Cremona Via Fatebenefratelli,2014-02-01,0.4,0.44583333333333336,42.025000000000006,61.32916666666667,10.383333333333335,36,38,1.2666666666666666
677,Cremona Via Fatebenefratelli,2014-02-02,0.5,0.4375,36.420833333333334,47.1875,9.366666666666667,42,38,0.675
677,Cremona Via Fatebenefratelli,2014-02-03,NA,0.4000000000000001,38.31333333333333,49.99333333333334,19.066666666666666,NA,NA,1.5933333333333335
677,Cremona Via Fatebenefratelli,2014-02-04,NA,0.31538461538461543,42.19285714285714,66.04285714285714,NA,NA,NA,1.4384615384615385
677,Cremona Via Fatebenefratelli,2014-02-05,5.300000000000001,0.3416666666666667,39.420833333333334,58.13333333333334,NA,33,25,0.35000000000000003
677,Cremona Via Fatebenefratelli,2014-02-06,4,0.3291666666666667,36.083333333333336,62.775,NA,25,19,0.525
677,Cremona Via Fatebenefratelli,2014-02-07,7,0.45833333333333337,52.300000000000004,110.24583333333334,NA,40,35,2.0166666666666666
677,Cremona Via Fatebenefratelli,2014-02-08,4.4,0.3875,38.487500000000004,60.483333333333334,NA,36,33,2.8083333333333336
677,Cremona Via Fatebenefratelli,2014-02-09,3.6,0.4208333333333334,34.329166666666666,52.1625,NA,35,27,6.279166666666667
677,Cremona Via Fatebenefratelli,2014-02-10,4.3,0.2791666666666667,36.38333333333333,46.92916666666667,41.958333333333336,16,7,1.2916666666666667
677,Cremona Via Fatebenefratelli,2014-02-11,4.7,0.4416666666666667,45.88333333333333,96.75416666666668,16.975,37,31,2.3833333333333333
677,Cremona Via Fatebenefratelli,2014-02-12,6.5,0.55,54.00833333333334,149.79583333333335,12.0375,54,44,3.1125000000000003
677,Cremona Via Fatebenefratelli,2014-02-13,8.3,0.5666666666666667,54.670833333333334,147.55833333333334,3.4708333333333337,52,43,1.375
677,Cremona Via Fatebenefratelli,2014-02-14,7.7,0.5875,59.54166666666667,153.525,15.495833333333334,43,36,2.0708333333333333
677,Cremona Via Fatebenefratelli,2014-02-15,9.600000000000001,0.4291666666666667,48.06666666666667,84.47083333333333,4.958333333333334,41,35,2.591666666666667
677,Cremona Via Fatebenefratelli,2014-02-16,7.4,0.5875,53.56666666666667,87.49166666666667,6.316666666666667,67,59,2.9916666666666667
677,Cremona Via Fatebenefratelli,2014-02-17,7.5,0.6208333333333333,45.27916666666667,106.1375,12.271428571428572,54,44,0.7708333333333334
677,Cremona Via Fatebenefratelli,2014-02-18,9.700000000000001,0.625,50.96666666666667,165.45833333333334,1.4708333333333334,55,36,0.5916666666666667
677,Cremona Via Fatebenefratelli,2014-02-19,8.9,0.4708333333333333,49.895833333333336,91.18333333333334,3.1217391304347832,35,30,1.1833333333333333
677,Cremona Via Fatebenefratelli,2014-02-20,5.7,0.3041666666666667,38.50833333333333,51.6375,25.520833333333336,21,15,1.0291666666666668
677,Cremona Via Fatebenefratelli,2014-02-21,6,0.4208333333333334,45.43333333333334,86.38333333333334,15.641666666666667,41,36,0.8458333333333333
677,Cremona Via Fatebenefratelli,2014-02-22,5,0.37083333333333335,35.40416666666667,50.04166666666667,25.44166666666667,37,32,0.8541666666666667
677,Cremona Via Fatebenefratelli,2014-02-23,5.5,0.3291666666666667,37.64166666666667,64.2125,31.458333333333332,26,19,1.7791666666666668
677,Cremona Via Fatebenefratelli,2014-02-24,11.600000000000001,0.6375000000000001,59.28333333333334,157.4625,18.391666666666666,56,46,2.6833333333333336
677,Cremona Via Fatebenefratelli,2014-02-25,9.600000000000001,0.675,65.75,176.78333333333333,15.579166666666667,68,54,1.5916666666666668
677,Cremona Via Fatebenefratelli,2014-02-26,14,0.5541666666666667,53.425000000000004,103.5625,13.637500000000001,61,53,0.9083333333333334
677,Cremona Via Fatebenefratelli,2014-02-27,6.5,0.41250000000000003,36.025000000000006,50.02916666666667,27.44166666666667,33,27,1.2583333333333335
677,Cremona Via Fatebenefratelli,2014-02-28,7,0.42500000000000004,41.40416666666667,85.85833333333335,29.37916666666667,37,25,1.3333333333333335
677,Cremona Via Fatebenefratelli,2014-03-01,5.2,0.21250000000000002,16.258333333333333,18.554166666666667,68.56666666666666,11,9,1.425
677,Cremona Via Fatebenefratelli,2014-03-02,4,0.2791666666666667,26.520833333333336,34.43333333333334,47.825,16,11,1.4208333333333334
677,Cremona Via Fatebenefratelli,2014-03-03,5.4,0.42608695652173917,40.800000000000004,92.50869565217393,32.46521739130435,31,25,0.7173913043478262
677,Cremona Via Fatebenefratelli,2014-03-04,4.800000000000001,0.3291666666666667,32.130434782608695,44.53478260869566,42.575,NA,NA,0.8833333333333334
677,Cremona Via Fatebenefratelli,2014-03-05,5.6000000000000005,0.45,44.94583333333334,87.16250000000001,27.270833333333336,NA,NA,1.375
677,Cremona Via Fatebenefratelli,2014-03-06,7,0.49583333333333335,54.5125,122.65416666666668,23.15416666666667,53,38,1.3916666666666668
677,Cremona Via Fatebenefratelli,2014-03-07,7.800000000000001,0.5625,56.208333333333336,158.10833333333335,23.966666666666665,49,34,1.1125
677,Cremona Via Fatebenefratelli,2014-03-08,14.5,0.4791666666666667,49.99583333333334,106.61250000000001,28.433333333333334,53,41,0.9166666666666667
677,Cremona Via Fatebenefratelli,2014-03-09,10.4,0.48333333333333334,47.35416666666667,81.95,34.625,59,45,0.9333333333333335
677,Cremona Via Fatebenefratelli,2014-03-10,8.200000000000001,0.4375,53.14166666666667,102.98333333333333,28.887500000000003,56,37,0.9583333333333334
677,Cremona Via Fatebenefratelli,2014-03-11,14.700000000000001,0.37500000000000006,51.27916666666667,98.86666666666667,27.820833333333336,53,40,1.175
677,Cremona Via Fatebenefratelli,2014-03-12,18.400000000000002,0.5125000000000001,62.44166666666667,115.56666666666668,30.383333333333336,75,53,1.9416666666666669
677,Cremona Via Fatebenefratelli,2014-03-13,18.6,0.5083333333333333,66.0125,131.73333333333335,27.225,75,55,1.3125
677,Cremona Via Fatebenefratelli,2014-03-14,33,0.5458333333333334,71.1375,150.95416666666668,28.28333333333334,88,66,1.7208333333333334
677,Cremona Via Fatebenefratelli,2014-03-15,27.700000000000003,0.5000000000000001,56.050000000000004,99.325,40.13333333333334,84,66,1.6041666666666667
677,Cremona Via Fatebenefratelli,2014-03-16,21.8,0.49583333333333335,38.125,54.16666666666667,41.7375,71,62,0.6875
677,Cremona Via Fatebenefratelli,2014-03-17,31.6,0.48750000000000004,43.025000000000006,84.82916666666667,24.379166666666666,NA,75,0.7541666666666668
677,Cremona Via Fatebenefratelli,2014-03-18,23.400000000000002,0.4375,36.1375,46.50833333333333,41.34166666666667,79,52,0.4333333333333334
677,Cremona Via Fatebenefratelli,2014-03-19,18.900000000000002,0.2916666666666667,31.245833333333334,41.40416666666667,51.8375,56,36,1.325
677,Cremona Via Fatebenefratelli,2014-03-20,18.2,0.375,30.445833333333336,37.800000000000004,40.95416666666667,106,66,0.6833333333333333
677,Cremona Via Fatebenefratelli,2014-03-21,16.400000000000002,0.4083333333333334,37.62083333333334,51.987500000000004,39.74166666666667,86,58,1.7125000000000001
677,Cremona Via Fatebenefratelli,2014-03-22,16.1,0.2958333333333334,23.354166666666668,33.12083333333334,47.375,41,37,1.4958333333333333
677,Cremona Via Fatebenefratelli,2014-03-23,10.200000000000001,0.22500000000000003,13.2125,17.670833333333334,57.60416666666667,16,19,0.2
677,Cremona Via Fatebenefratelli,2014-03-24,5.7,0.22500000000000003,19.587500000000002,26.962500000000002,57.475,10,6,0.20416666666666666
677,Cremona Via Fatebenefratelli,2014-03-25,7.9,0.23333333333333336,30.700000000000003,46.24166666666667,33.24166666666667,25,20,1.125
677,Cremona Via Fatebenefratelli,2014-03-26,8.6,0.2541666666666667,32.13333333333333,45.645833333333336,35.45,26,21,1.2166666666666668
677,Cremona Via Fatebenefratelli,2014-03-27,9.8,0.2791666666666667,36.208333333333336,50.46666666666667,34.00833333333333,30,22,0.27083333333333337
677,Cremona Via Fatebenefratelli,2014-03-28,9.5,0.3541666666666667,39.10416666666667,65.58333333333333,43.050000000000004,34,29,0.7833333333333334
677,Cremona Via Fatebenefratelli,2014-03-29,16.3,0.4041666666666667,48.475,84.91666666666667,37.145833333333336,48,39,1.3375000000000001
677,Cremona Via Fatebenefratelli,2014-03-30,19,0.45,48.016666666666666,73.2625,43.5875,61,45,2.3708333333333336
677,Cremona Via Fatebenefratelli,2014-03-31,10.9,0.3916666666666667,41.737500000000004,62.03333333333333,51.61666666666667,45,33,1.1125
677,Cremona Via Fatebenefratelli,2014-04-01,9.1,0.25,29.558333333333334,38.170833333333334,64.875,30,17,0.7583333333333334
677,Cremona Via Fatebenefratelli,2014-04-02,7.7,0.21666666666666667,27.65416666666667,36.725,58.22500000000001,39,17,1.3416666666666668
677,Cremona Via Fatebenefratelli,2014-04-03,8.200000000000001,0.25833333333333336,37.24583333333334,53.333333333333336,33.36666666666667,59,32,0.9666666666666667
677,Cremona Via Fatebenefratelli,2014-04-04,6.7,0.22083333333333335,29.420833333333334,36.2875,55.42916666666667,40,25,1.0708333333333333
677,Cremona Via Fatebenefratelli,2014-04-05,7.1000000000000005,0.25833333333333336,28.975,37.90416666666667,47.47083333333334,40,30,1.4166666666666667
677,Cremona Via Fatebenefratelli,2014-04-06,6.300000000000001,0.29583333333333334,33.85,47.125,43.42916666666667,37,28,1.1125
677,Cremona Via Fatebenefratelli,2014-04-07,9.3,0.3166666666666667,49.45416666666667,99.25416666666668,40.49583333333334,47,29,0.7583333333333334
677,Cremona Via Fatebenefratelli,2014-04-08,13.9,0.3041666666666667,44.18333333333334,91.15,37.6625,54,35,1.6041666666666667
677,Cremona Via Fatebenefratelli,2014-04-09,7.1000000000000005,0.21250000000000002,27.770833333333336,42.1875,55.79166666666667,26,19,1.3375000000000001
677,Cremona Via Fatebenefratelli,2014-04-10,6.300000000000001,0.2541666666666667,38.925000000000004,61.795833333333334,51.07916666666667,30,19,1.0166666666666668
677,Cremona Via Fatebenefratelli,2014-04-11,6.9,0.22083333333333335,30.575000000000003,44.00833333333334,60.29166666666667,40,21,0.5208333333333334
677,Cremona Via Fatebenefratelli,2014-04-12,5.9,0.2,23.620833333333334,29.179166666666667,62.675000000000004,23,16,0.6541666666666667
677,Cremona Via Fatebenefratelli,2014-04-13,6,0.21666666666666667,21.308333333333334,26.020833333333336,64.45416666666667,27,24,0.5541666666666667
677,Cremona Via Fatebenefratelli,2014-04-14,7,0.25,27.6,41.19166666666667,58.91666666666667,37,27,0.8833333333333334
677,Cremona Via Fatebenefratelli,2014-04-15,4.2,0.21666666666666667,25.641666666666666,35.56666666666667,65.4625,29,18,0.5291666666666667
677,Cremona Via Fatebenefratelli,2014-04-16,4,0.17083333333333334,27.19166666666667,35.65833333333333,60.65416666666667,20,13,1.3583333333333334
677,Cremona Via Fatebenefratelli,2014-04-17,5,0.22916666666666669,37.69166666666667,74.44583333333334,50.56666666666667,21,17,1.8916666666666668
677,Cremona Via Fatebenefratelli,2014-04-18,7.5,0.25,48.84583333333334,85.01666666666667,38.36666666666667,35,18,1.6708333333333334
677,Cremona Via Fatebenefratelli,2014-04-19,6.6000000000000005,0.19583333333333333,19.283333333333335,23.208333333333336,71.45833333333334,17,17,0.8083333333333333
677,Cremona Via Fatebenefratelli,2014-04-20,5.6000000000000005,0.23750000000000002,15.458333333333334,19.40416666666667,72.23333333333333,26,19,0.625
677,Cremona Via Fatebenefratelli,2014-04-21,4.6000000000000005,0.2416666666666667,17.254166666666666,21.595833333333335,54.62083333333334,21,18,0.4291666666666667
677,Cremona Via Fatebenefratelli,2014-04-22,5.2,0.28750000000000003,27.6875,38.208333333333336,46.395833333333336,34,22,1.0166666666666668
677,Cremona Via Fatebenefratelli,2014-04-23,6.2,0.26666666666666666,35.795833333333334,70.72916666666667,39.108333333333334,45,41,0.6833333333333333
677,Cremona Via Fatebenefratelli,2014-04-24,6.5,0.27083333333333337,30.96666666666667,43.80416666666667,62.50000000000001,45,32,2.225
677,Cremona Via Fatebenefratelli,2014-04-25,6.2,0.22083333333333335,25.2375,33.93333333333334,64.65,28,18,1.5208333333333335
677,Cremona Via Fatebenefratelli,2014-04-26,5.5,0.20833333333333334,22.104166666666668,28.5375,73.29583333333333,25,16,1.0625
677,Cremona Via Fatebenefratelli,2014-04-27,5.300000000000001,0.18333333333333335,13.033333333333333,16.816666666666666,71.3375,17,14,0.23750000000000002
677,Cremona Via Fatebenefratelli,2014-04-28,2.8000000000000003,0.22500000000000003,24.6125,32.45,44.37083333333334,14,12,0.21666666666666667
677,Cremona Via Fatebenefratelli,2014-04-29,2.9000000000000004,0.24166666666666667,23.6875,31.658333333333335,56.645833333333336,27,15,0.3041666666666667
677,Cremona Via Fatebenefratelli,2014-04-30,2.3000000000000003,0.22916666666666669,32.3125,41.520833333333336,46.69583333333333,20,12,1.0416666666666667
677,Cremona Via Fatebenefratelli,2014-05-01,3.2,0.21666666666666667,15.829166666666667,19.712500000000002,69.67083333333333,20,18,1.4208333333333334
677,Cremona Via Fatebenefratelli,2014-05-02,2.4000000000000004,0.21666666666666667,22.4375,28.258333333333336,72.66250000000001,14,9,0.6083333333333334
677,Cremona Via Fatebenefratelli,2014-05-03,2.6,0.23333333333333336,19.6625,25.7875,64.575,21,19,0.8083333333333333
677,Cremona Via Fatebenefratelli,2014-05-04,2.5,0.20833333333333334,20.70416666666667,25.545833333333334,71.02916666666667,19,10,1.2583333333333333
677,Cremona Via Fatebenefratelli,2014-05-05,3.5,0.20833333333333334,24.208333333333332,31.82916666666667,72.07083333333334,21,17,0.7791666666666667
677,Cremona Via Fatebenefratelli,2014-05-06,3.7,0.22916666666666669,26.5625,35.13333333333333,79.41250000000001,27,20,1.7333333333333334
677,Cremona Via Fatebenefratelli,2014-05-07,4,0.22500000000000003,32.5875,40.17916666666667,69.62916666666668,20,NA,1.8583333333333334
677,Cremona Via Fatebenefratelli,2014-05-08,3.5,0.22083333333333335,31.275000000000002,42.44166666666667,70.77083333333333,NA,NA,1.6833333333333333
677,Cremona Via Fatebenefratelli,2014-05-09,4.4,0.23750000000000002,41.86666666666667,52.6875,67.22916666666667,41,25,1.7875
677,Cremona Via Fatebenefratelli,2014-05-10,7.5,0.22916666666666669,27.308333333333337,34.8375,86.075,34,26,0.9208333333333334
677,Cremona Via Fatebenefratelli,2014-05-11,5.4,0.1875,13.979166666666668,17.691666666666666,76.59166666666667,27,12,0.55
677,Cremona Via Fatebenefratelli,2014-05-12,4.5,0.14583333333333334,20.150000000000002,25.770833333333336,79.00416666666668,15,7,1.0250000000000001
677,Cremona Via Fatebenefratelli,2014-05-13,4.3,0.12916666666666668,18.141666666666666,22.25,83.42916666666667,12,10,0.8125
677,Cremona Via Fatebenefratelli,2014-05-14,4.800000000000001,0.14583333333333334,22.200000000000003,28.958333333333336,65.15416666666667,17,13,1.8291666666666668
677,Cremona Via Fatebenefratelli,2014-05-15,4.9,0.14583333333333334,25.608333333333334,33.083333333333336,69.97916666666667,15,6,2.0208333333333335
677,Cremona Via Fatebenefratelli,2014-05-16,3.9000000000000004,0.17500000000000002,23.745833333333334,29.07916666666667,77.72083333333333,19,10,3.5708333333333333
677,Cremona Via Fatebenefratelli,2014-05-17,4.5,0.14166666666666666,21.095833333333335,26.354166666666668,82.275,11,3,1.8250000000000002
677,Cremona Via Fatebenefratelli,2014-05-18,7.300000000000001,0.19583333333333336,17.96666666666667,22.020833333333336,93.63333333333334,19,13,0.7458333333333333
677,Cremona Via Fatebenefratelli,2014-05-19,4.2,0.18333333333333335,23.64166666666667,29.000000000000004,82.40416666666667,22,11,0.4083333333333334
677,Cremona Via Fatebenefratelli,2014-05-20,5.9,0.2041666666666667,18.254166666666666,22.504166666666666,89.59583333333333,29,17,1.475
677,Cremona Via Fatebenefratelli,2014-05-21,5.800000000000001,0.21250000000000002,24.6,30.620833333333337,87.67916666666667,31,15,1.2166666666666668
677,Cremona Via Fatebenefratelli,2014-05-22,6.6000000000000005,0.21666666666666667,24.541666666666668,32.61666666666667,80.11250000000001,34,20,2.0208333333333335
677,Cremona Via Fatebenefratelli,2014-05-23,6.1000000000000005,0.2041666666666667,23.458333333333336,30.325000000000003,66.48333333333333,25,15,1.4875
677,Cremona Via Fatebenefratelli,2014-05-24,5,0.16666666666666669,22.950000000000003,27.708333333333336,81.9375,20,12,1.2583333333333335
677,Cremona Via Fatebenefratelli,2014-05-25,6.1000000000000005,0.16666666666666669,19.066666666666666,22.8125,87.51666666666667,20,13,2.0375
677,Cremona Via Fatebenefratelli,2014-05-26,8.200000000000001,0.21666666666666667,31.69166666666667,41.425000000000004,62.212500000000006,27,15,1.1125
677,Cremona Via Fatebenefratelli,2014-05-27,5.2,0.2,21.533333333333335,28.64166666666667,75.44166666666668,12,8,0.9541666666666667
677,Cremona Via Fatebenefratelli,2014-05-28,4.4,0.21666666666666667,22.658333333333335,30.670833333333338,69.65833333333333,16,9,1.0583333333333333
677,Cremona Via Fatebenefratelli,2014-05-29,5.2,0.21250000000000002,28.304166666666667,36.32083333333333,60.85,22,11,0.9708333333333334
677,Cremona Via Fatebenefratelli,2014-05-30,12.5,0.2,27.479166666666668,34.94166666666667,71.9,22,17,0.32083333333333336
677,Cremona Via Fatebenefratelli,2014-05-31,6.4,0.2,13.704166666666667,17.245833333333334,79.44583333333334,16,10,0.19583333333333333
677,Cremona Via Fatebenefratelli,2014-06-01,8.6,0.21250000000000002,20.829166666666666,24.725,79.0125,20,17,1.2458333333333333
677,Cremona Via Fatebenefratelli,2014-06-02,10.600000000000001,0.2,21.3,25.84166666666667,72.89166666666667,20,15,0.8791666666666668
677,Cremona Via Fatebenefratelli,2014-06-03,8.700000000000001,0.2,32.22916666666667,39.87083333333334,64.90833333333333,24,21,1.0791666666666668
677,Cremona Via Fatebenefratelli,2014-06-04,8.9,0.1875,26.9875,35.45,80.73333333333335,33,25,1.0541666666666667
677,Cremona Via Fatebenefratelli,2014-06-05,6.2,0.2041666666666667,26.137500000000003,33.06666666666667,76.7625,23,17,1.0625
677,Cremona Via Fatebenefratelli,2014-06-06,6.800000000000001,0.2041666666666667,29.39166666666667,35.78333333333334,86.6875,33,23,3.1875
677,Cremona Via Fatebenefratelli,2014-06-07,9.4,0.23750000000000002,32.34166666666667,38.670833333333334,101.14583333333334,51,38,0.4958333333333334
677,Cremona Via Fatebenefratelli,2014-06-08,8.700000000000001,0.29583333333333334,36.50833333333334,41.975,107,46,31,0.42500000000000004
677,Cremona Via Fatebenefratelli,2014-06-09,10.600000000000001,0.2541666666666667,43.8375,51.1,106.84583333333335,41,34,1.7375
677,Cremona Via Fatebenefratelli,2014-06-10,8.5,0.22500000000000003,37.045833333333334,44.02916666666667,92.66250000000001,35,26,1.6958333333333333
677,Cremona Via Fatebenefratelli,2014-06-11,9.9,0.28750000000000003,47.94583333333334,61.81666666666667,104.15833333333335,43,29,1.3958333333333335
677,Cremona Via Fatebenefratelli,2014-06-12,NA,0.2,34.54615384615385,42.16153846153846,80.65384615384616,NA,NA,1.1153846153846154
677,Cremona Via Fatebenefratelli,2014-06-13,NA,0.32000000000000006,22.36,28.400000000000002,156.65333333333334,NA,NA,0.7866666666666667
677,Cremona Via Fatebenefratelli,2014-06-14,13,0.21250000000000002,16.595833333333335,21.745833333333334,96.74583333333334,21,12,0.4083333333333334
677,Cremona Via Fatebenefratelli,2014-06-15,10,0.17083333333333334,14.35,18.570833333333333,76.775,14,10,1.2000000000000002
677,Cremona Via Fatebenefratelli,2014-06-16,11.100000000000001,0.15000000000000002,28.804166666666667,37.2625,63.37916666666667,16,12,1.4333333333333333
677,Cremona Via Fatebenefratelli,2014-06-17,11.5,0.17916666666666667,27.754166666666666,34.94166666666667,67.10000000000001,27,19,0.8166666666666668
677,Cremona Via Fatebenefratelli,2014-06-18,11.600000000000001,0.20416666666666666,26.4125,34.1,80.80833333333334,20,17,0.7583333333333334
677,Cremona Via Fatebenefratelli,2014-06-19,12.700000000000001,0.23750000000000002,32.94583333333333,41.19583333333333,74.77916666666667,26,20,0.9
677,Cremona Via Fatebenefratelli,2014-06-20,12.4,0.23333333333333336,28.270833333333336,37.2,91.65833333333333,26,18,1.1166666666666667
677,Cremona Via Fatebenefratelli,2014-06-21,11.5,0.2,21.083333333333332,25.4875,98.47500000000001,28,16,0.9666666666666667
677,Cremona Via Fatebenefratelli,2014-06-22,12.9,0.2,19.4375,23.8125,99.38333333333334,40,29,1.1791666666666667
677,Cremona Via Fatebenefratelli,2014-06-23,12,0.2041666666666667,25.241666666666667,31.445833333333333,85.22083333333333,29,20,1.7583333333333335
677,Cremona Via Fatebenefratelli,2014-06-24,10.700000000000001,0.2041666666666667,22.825000000000003,28.512500000000003,95.66250000000001,22,16,1.4208333333333334
677,Cremona Via Fatebenefratelli,2014-06-25,10.4,0.2041666666666667,24.483333333333334,30.295833333333334,72.16666666666667,19,12,0.525
677,Cremona Via Fatebenefratelli,2014-06-26,11.4,0.2,26.683333333333334,33.454166666666666,53.06666666666667,29,19,0.5708333333333334
677,Cremona Via Fatebenefratelli,2014-06-27,11,0.22083333333333335,27.450000000000003,42.829166666666666,65.32916666666667,30,25,0.9541666666666667
677,Cremona Via Fatebenefratelli,2014-06-28,14.700000000000001,0.2,24.308333333333334,31.416666666666668,71.3375,33,26,1.0458333333333334
677,Cremona Via Fatebenefratelli,2014-06-29,12.3,0.2041666666666667,20.55,25.44166666666667,59.087500000000006,37,24,1.3416666666666668
677,Cremona Via Fatebenefratelli,2014-06-30,9.8,0.1625,23.795833333333334,31.05,65.94583333333334,8,5,1.6625
677,Cremona Via Fatebenefratelli,2014-07-01,10.4,0.17500000000000002,23.879166666666666,30.170833333333334,66.92916666666667,15,9,1.3791666666666667
677,Cremona Via Fatebenefratelli,2014-07-02,11,0.1875,27.75,36.300000000000004,69.45416666666667,20,12,1.3041666666666667
677,Cremona Via Fatebenefratelli,2014-07-03,9.9,0.21666666666666667,27.770833333333332,38.74166666666667,72.8,19,15,1.4666666666666668
677,Cremona Via Fatebenefratelli,2014-07-04,11.4,0.2041666666666667,37.862500000000004,47.56666666666667,55.37083333333334,29,20,1.7166666666666668
677,Cremona Via Fatebenefratelli,2014-07-05,10.4,0.21666666666666667,20.295833333333334,24.85,79.81666666666666,31,23,1.9875
677,Cremona Via Fatebenefratelli,2014-07-06,11.100000000000001,0.21250000000000002,26.220833333333335,31.787500000000005,87.81250000000001,30,24,1.9500000000000002
677,Cremona Via Fatebenefratelli,2014-07-07,10.100000000000001,0.2,21.34166666666667,26.808333333333334,78.4,23,17,1.9541666666666668
677,Cremona Via Fatebenefratelli,2014-07-08,9.1,0.2041666666666667,23.2375,31.470833333333335,55.38333333333333,15,8,1.5208333333333335
677,Cremona Via Fatebenefratelli,2014-07-09,7.1000000000000005,0.1875,23.420833333333334,32.80833333333334,50.295833333333334,11,7,1.7625000000000002
677,Cremona Via Fatebenefratelli,2014-07-10,8.200000000000001,0.13333333333333333,21.375,31.820833333333333,68.9625,9,6,0.8666666666666667
677,Cremona Via Fatebenefratelli,2014-07-11,10.8,0.19583333333333336,27.620833333333334,37.475,72.72500000000001,18,13,0.7291666666666667
677,Cremona Via Fatebenefratelli,2014-07-12,13.3,0.2041666666666667,24.479166666666668,30.366666666666667,71.14583333333334,32,25,0.5208333333333334
