,IDStation,NameStation,Date,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,Cadmium,Lead,Nikel,PM10,PM25,IDStation,NameStation,Date,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Rainfall
0,703,Schivenoglia Via Malpasso,2014-01-01,14.1,,0.6000000000000001,1.5,,,,56.0,56.0,671,Mantova Tridolino,2014-01-01,1.5082131869891886,260.0,4.766666666666667,84.15833333333333,79.7375,0.2
1,703,Schivenoglia Via Malpasso,2014-01-02,19.4,1.1,0.8,,0.0,4.2,4.2,56.0,55.0,671,Mantova Tridolino,2014-01-02,0.3909407176432399,332.0,5.479166666666667,87.09166666666667,13.875,2.0
2,703,Schivenoglia Via Malpasso,2014-01-03,10.2,,0.5,,,,,43.0,39.0,671,Mantova Tridolino,2014-01-03,2.104679965836531,267.0,5.766666666666667,97.4125,23.12916666666667,1.4
3,703,Schivenoglia Via Malpasso,2014-01-04,8.6,,0.7000000000000001,0.8,,,,37.0,33.0,671,Mantova Tridolino,2014-01-04,0.949083498479754,104.0,6.95,99.60833333333332,4.8583333333333325,5.800000000000001
4,703,Schivenoglia Via Malpasso,2014-01-05,7.7,,0.8,,,,,18.0,16.0,671,Mantova Tridolino,2014-01-05,1.1301282666384591,248.0,7.541666666666667,99.82916666666668,5.970833333333334,14.2
5,703,Schivenoglia Via Malpasso,2014-01-06,13.6,,0.8,,,,,26.0,25.0,671,Mantova Tridolino,2014-01-06,1.7482168786162071,271.0,9.4625,86.50833333333334,80.42083333333333,0.0
6,703,Schivenoglia Via Malpasso,2014-01-07,14.4,,1.1,1.4,,,,53.0,52.0,671,Mantova Tridolino,2014-01-07,1.0407412102914664,255.0,7.970833333333334,90.80416666666667,56.92083333333333,0.2
7,703,Schivenoglia Via Malpasso,2014-01-08,25.700000000000003,1.1,1.1,,0.0,4.2,2.1,,53.0,671,Mantova Tridolino,2014-01-08,1.1989453402645889,259.0,9.558333333333334,89.39166666666668,25.679166666666667,0.0
8,703,Schivenoglia Via Malpasso,2014-01-09,17.900000000000002,,1.8,,,,,,,671,Mantova Tridolino,2014-01-09,0.2361865787541625,59.0,8.666666666666668,93.7875,30.2125,0.0
9,703,Schivenoglia Via Malpasso,2014-01-10,14.1,,1.3,0.7000000000000001,,,,40.0,38.0,671,Mantova Tridolino,2014-01-10,0.7300526862950865,150.0,8.316666666666666,94.61666666666667,62.6375,0.0
10,703,Schivenoglia Via Malpasso,2014-01-11,15.0,,1.9,,,,,81.0,57.0,671,Mantova Tridolino,2014-01-11,0.3310214099661501,282.0,10.158333333333331,91.02083333333334,24.054166666666667,0.0
11,703,Schivenoglia Via Malpasso,2014-01-12,14.8,,1.1,,,,,64.0,57.0,671,Mantova Tridolino,2014-01-12,0.3975180780648975,21.0,8.466666666666667,95.94166666666668,22.96666666666667,0.0
12,703,Schivenoglia Via Malpasso,2014-01-13,12.1,,0.7000000000000001,0.5,,,,63.0,50.0,671,Mantova Tridolino,2014-01-13,0.624796059511893,66.0,8.291666666666668,89.4625,29.216666666666672,0.0
13,703,Schivenoglia Via Malpasso,2014-01-14,7.4,1.1,0.7000000000000001,,0.0,1.1,2.1,28.0,28.0,671,Mantova Tridolino,2014-01-14,1.1586548901677358,28.0,7.612500000000001,95.27083333333334,20.479166666666668,2.8000000000000003
14,703,Schivenoglia Via Malpasso,2014-01-15,9.0,,0.6000000000000001,,,,,32.0,30.0,671,Mantova Tridolino,2014-01-15,2.261346621569893,286.0,5.95,91.075,37.391666666666666,0.0
15,703,Schivenoglia Via Malpasso,2014-01-16,,,,0.3,,,,,,671,Mantova Tridolino,2014-01-16,0.5869357510386963,90.0,5.408333333333334,97.375,13.120833333333334,0.4
16,703,Schivenoglia Via Malpasso,2014-01-17,,,,,,,,29.0,24.0,671,Mantova Tridolino,2014-01-17,0.9297010149524896,61.0,7.295833333333333,94.79583333333332,18.679166666666667,1.0
17,703,Schivenoglia Via Malpasso,2014-01-18,6.4,,1.1,0.8,,,,25.0,22.0,671,Mantova Tridolino,2014-01-18,0.8364590264185097,247.0,6.545833333333333,98.35833333333332,10.141666666666667,24.8
18,703,Schivenoglia Via Malpasso,2014-01-19,8.700000000000001,,1.0,,,,,27.0,18.0,671,Mantova Tridolino,2014-01-19,0.7353768567734676,251.0,8.658333333333333,98.56666666666668,21.00416666666667,17.0
19,703,Schivenoglia Via Malpasso,2014-01-20,10.2,,0.9,,,,,32.0,22.0,671,Mantova Tridolino,2014-01-20,1.3599551359501971,259.0,9.0375,99.15,18.245833333333334,0.8
20,703,Schivenoglia Via Malpasso,2014-01-21,12.7,1.1,0.9,,0.0,4.2,6.300000000000001,37.0,33.0,671,Mantova Tridolino,2014-01-21,2.5036817510789198,273.0,9.816666666666668,91.99166666666667,69.74583333333334,0.0
21,703,Schivenoglia Via Malpasso,2014-01-22,28.4,,1.0,1.3,,,,42.0,38.0,671,Mantova Tridolino,2014-01-22,0.2782771787359805,279.0,9.033333333333331,91.36666666666667,75.96666666666667,0.2
22,703,Schivenoglia Via Malpasso,2014-01-23,28.3,,0.6000000000000001,,,,,38.0,32.0,671,Mantova Tridolino,2014-01-23,0.6332625660117915,244.0,10.304166666666667,84.025,75.37083333333334,3.2
23,703,Schivenoglia Via Malpasso,2014-01-24,24.4,,0.4,,,,,20.0,17.0,671,Mantova Tridolino,2014-01-24,0.3188829557761318,129.0,8.441666666666666,90.99583333333334,36.375,1.8
24,703,Schivenoglia Via Malpasso,2014-01-25,14.9,,0.5,0.7000000000000001,,,,,24.0,671,Mantova Tridolino,2014-01-25,0.2063071240479418,355.0,6.054166666666667,79.20416666666667,108.5125,0.2
25,703,Schivenoglia Via Malpasso,2014-01-26,12.9,1.1,0.8,,0.2,1.1,2.1,44.0,38.0,671,Mantova Tridolino,2014-01-26,0.5138621331193604,66.0,5.670833333333333,82.02083333333334,108.77916666666668,0.0
26,703,Schivenoglia Via Malpasso,2014-01-27,9.0,,0.7000000000000001,,,,,35.0,,671,Mantova Tridolino,2014-01-27,2.284498805147893,59.0,6.4125000000000005,82.19583333333334,24.23333333333333,0.8
27,703,Schivenoglia Via Malpasso,2014-01-28,7.800000000000001,,0.3,0.3,,,,15.0,,671,Mantova Tridolino,2014-01-28,1.487703745379418,346.0,5.379166666666667,85.21666666666667,57.31666666666667,11.600000000000003
28,703,Schivenoglia Via Malpasso,2014-01-29,8.4,,0.7000000000000001,,,,,34.0,33.0,671,Mantova Tridolino,2014-01-29,1.7022038315135828,87.0,3.654166666666667,87.14583333333334,69.34166666666665,0.8
29,703,Schivenoglia Via Malpasso,2014-01-30,7.0,,0.5,,,,,20.0,19.0,671,Mantova Tridolino,2014-01-30,4.003065384624098,63.0,5.300000000000001,94.70833333333334,10.425,12.2
30,703,Schivenoglia Via Malpasso,2014-01-31,4.9,,0.7000000000000001,0.4,,,,28.0,25.0,671,Mantova Tridolino,2014-01-31,1.95273331612362,260.0,5.65,98.42916666666667,17.612500000000004,11.6
31,703,Schivenoglia Via Malpasso,2014-02-01,5.5,1.1,0.8,,0.4,2.1,6.300000000000001,32.0,24.0,671,Mantova Tridolino,2014-02-01,1.163990748316881,237.0,7.016666666666667,99.86666666666667,17.12916666666667,9.600000000000003
32,703,Schivenoglia Via Malpasso,2014-02-02,7.800000000000001,,0.8,,,,,22.0,14.0,671,Mantova Tridolino,2014-02-02,0.6216499428211157,305.0,8.929166666666667,99.63333333333334,13.220833333333331,12.599999999999998
33,703,Schivenoglia Via Malpasso,2014-02-03,6.0,,0.5,0.1,,,,13.0,15.0,671,Mantova Tridolino,2014-02-03,5.366830645201548,67.0,8.395833333333334,97.65833333333336,14.1125,7.0
34,703,Schivenoglia Via Malpasso,2014-02-04,6.0,,0.5,,,,,23.0,19.0,671,Mantova Tridolino,2014-02-04,2.4867672986482314,84.0,7.620833333333334,97.40833333333332,16.587500000000002,8.4
35,703,Schivenoglia Via Malpasso,2014-02-05,6.6000000000000005,,0.6000000000000001,,,,,29.0,23.0,671,Mantova Tridolino,2014-02-05,2.5473692467733957,96.0,8.15,96.89583333333334,31.53333333333333,1.4
36,703,Schivenoglia Via Malpasso,2014-02-06,5.800000000000001,,0.4,0.3,,,,20.0,17.0,671,Mantova Tridolino,2014-02-06,1.3603254424906837,320.0,9.529166666666669,84.2625,121.54166666666669,6.199999999999999
37,703,Schivenoglia Via Malpasso,2014-02-07,9.0,1.1,0.8,,0.0,2.1,14.6,36.0,34.0,671,Mantova Tridolino,2014-02-07,2.1793169910726946,57.0,8.200000000000001,92.7625,38.06666666666667,4.4
38,703,Schivenoglia Via Malpasso,2014-02-08,7.0,,0.5,,,,,30.0,,671,Mantova Tridolino,2014-02-08,1.29726435585928,272.0,8.604166666666668,89.50833333333334,79.0,0.8
39,703,Schivenoglia Via Malpasso,2014-02-09,6.800000000000001,,0.4,0.3,,,,24.0,26.0,671,Mantova Tridolino,2014-02-09,1.9912484626240723,303.0,8.695833333333335,88.8875,82.475,10.6
40,703,Schivenoglia Via Malpasso,2014-02-10,6.2,,0.3,,,,,18.0,14.0,671,Mantova Tridolino,2014-02-10,4.402730189166942,62.0,6.754166666666667,91.925,12.145833333333334,8.6
41,703,Schivenoglia Via Malpasso,2014-02-11,8.3,1.1,0.4,,0.0,1.1,4.3,34.0,28.0,671,Mantova Tridolino,2014-02-11,1.7951267633780474,263.0,8.254166666666666,89.87916666666668,82.8375,0.0
42,703,Schivenoglia Via Malpasso,2014-02-12,10.1,,0.6000000000000001,0.5,,,,41.0,37.0,671,Mantova Tridolino,2014-02-12,2.6526430493254245,284.0,9.970833333333331,80.11250000000001,139.8166666666667,0.0
43,703,Schivenoglia Via Malpasso,2014-02-13,,,,,,,,,,671,Mantova Tridolino,2014-02-13,1.513583640798698,57.0,7.158333333333334,92.23333333333332,68.9125,0.8
44,703,Schivenoglia Via Malpasso,2014-02-14,,,,,,,,32.0,29.0,671,Mantova Tridolino,2014-02-14,1.4888963660242174,313.0,9.433333333333334,78.62083333333334,147.22916666666669,0.0
45,703,Schivenoglia Via Malpasso,2014-02-15,15.3,,0.6000000000000001,0.7000000000000001,,,,37.0,32.0,671,Mantova Tridolino,2014-02-15,0.6075410650530404,342.0,9.408333333333331,82.03333333333333,24.275,0.0
46,703,Schivenoglia Via Malpasso,2014-02-16,21.700000000000003,,0.7000000000000001,,,,,56.0,49.0,671,Mantova Tridolino,2014-02-16,0.9107532959447512,269.0,10.683333333333334,85.2,96.12916666666668,0.0
47,703,Schivenoglia Via Malpasso,2014-02-17,15.4,,0.7000000000000001,,,,,51.0,35.0,671,Mantova Tridolino,2014-02-17,1.1283562661090187,286.0,11.670833333333334,85.98333333333333,135.22916666666669,1.2000000000000002
48,703,Schivenoglia Via Malpasso,2014-02-18,24.6,,0.7000000000000001,0.7000000000000001,,,,38.0,32.0,671,Mantova Tridolino,2014-02-18,0.4717602271068659,328.0,10.0125,87.6375,64.3625,0.0
49,703,Schivenoglia Via Malpasso,2014-02-19,22.8,1.1,0.7000000000000001,,0.0,4.2,4.2,34.0,31.0,671,Mantova Tridolino,2014-02-19,0.3636268837199785,287.0,10.975,96.3375,19.14166666666667,0.8
50,703,Schivenoglia Via Malpasso,2014-02-20,9.5,,0.4,,,,,13.0,14.0,671,Mantova Tridolino,2014-02-20,0.9969660397670872,80.0,10.275,91.39166666666668,26.57916666666667,0.6000000000000001
51,703,Schivenoglia Via Malpasso,2014-02-21,11.6,,0.4,0.2,,,,37.0,32.0,671,Mantova Tridolino,2014-02-21,2.0017623122686463,269.0,11.437500000000002,83.34166666666667,132.1166666666667,10.2
52,703,Schivenoglia Via Malpasso,2014-02-22,8.6,,0.2,,,,,10.0,12.0,671,Mantova Tridolino,2014-02-22,0.8170461126943318,124.0,9.654166666666669,91.33333333333334,99.575,7.200000000000001
53,703,Schivenoglia Via Malpasso,2014-02-23,11.1,,0.3,,,,,15.0,19.0,671,Mantova Tridolino,2014-02-23,0.092295805683715,64.0,9.908333333333337,72.16666666666667,173.04583333333335,0.2
54,703,Schivenoglia Via Malpasso,2014-02-24,31.8,,0.6000000000000001,0.5,,,,35.0,25.0,671,Mantova Tridolino,2014-02-24,0.5280684948006561,256.0,10.275,67.8125,168.3916666666667,0.0
55,703,Schivenoglia Via Malpasso,2014-02-25,32.4,1.1,0.7000000000000001,,0.0,1.1,4.2,40.0,40.0,671,Mantova Tridolino,2014-02-25,0.4190001066627494,252.0,10.241666666666667,71.13333333333334,161.10833333333335,0.0
56,703,Schivenoglia Via Malpasso,2014-02-26,17.5,,0.8,,,,,48.0,37.0,671,Mantova Tridolino,2014-02-26,2.2253488321841983,71.0,9.745833333333334,83.87916666666668,72.79166666666666,0.8
57,703,Schivenoglia Via Malpasso,2014-02-27,11.8,,0.5,0.3,,,,33.0,30.0,671,Mantova Tridolino,2014-02-27,0.8618801564684656,272.0,10.3875,79.04166666666667,138.08333333333334,1.2
58,703,Schivenoglia Via Malpasso,2014-02-28,13.3,,0.5,,,,,31.0,23.0,671,Mantova Tridolino,2014-02-28,0.9382088674494526,74.0,10.115789473684211,77.39473684210527,168.62105263157895,0.0
59,703,Schivenoglia Via Malpasso,2014-03-03,8.8,1.1,0.5,,0.0,1.1,6.300000000000001,28.0,26.0,671,Mantova Tridolino,2014-03-03,3.5677277142953927,91.0,11.890909090909092,72.81818181818183,203.3818181818182,0.0
60,703,Schivenoglia Via Malpasso,2014-03-04,7.1000000000000005,,0.6000000000000001,0.2,,,,,24.0,671,Mantova Tridolino,2014-03-04,3.222805730842518,59.0,10.729166666666668,73.37916666666666,59.91666666666667,0.4
61,703,Schivenoglia Via Malpasso,2014-03-05,12.8,,0.5,0.3,,,,,,671,Mantova Tridolino,2014-03-05,0.7194485002865711,278.0,12.3625,67.21666666666667,143.38333333333333,0.0
62,703,Schivenoglia Via Malpasso,2014-03-06,19.3,,0.6000000000000001,,,,,39.0,27.0,671,Mantova Tridolino,2014-03-06,0.4868026530416101,276.0,13.604166666666668,56.145833333333336,161.61666666666667,0.0
63,703,Schivenoglia Via Malpasso,2014-03-07,34.300000000000004,,0.7000000000000001,,,,,42.0,33.0,671,Mantova Tridolino,2014-03-07,0.3286685789149456,294.0,13.416666666666668,58.47916666666667,192.8583333333333,0.0
64,703,Schivenoglia Via Malpasso,2014-03-08,22.5,,0.5,0.4,,,,40.0,36.0,671,Mantova Tridolino,2014-03-08,1.252351096832875,46.0,12.370833333333334,62.57916666666667,192.45416666666668,0.0
65,703,Schivenoglia Via Malpasso,2014-03-09,31.9,1.1,0.7000000000000001,,0.2,4.2,4.2,46.0,40.0,671,Mantova Tridolino,2014-03-09,0.5293354565869887,338.0,12.6125,62.41666666666667,195.07083333333333,0.0
66,703,Schivenoglia Via Malpasso,2014-03-10,27.0,,0.5,,,,,42.0,30.0,671,Mantova Tridolino,2014-03-10,2.4988329723913707,60.0,11.979166666666668,56.6375,190.3875,0.0
67,703,Schivenoglia Via Malpasso,2014-03-11,19.4,,0.5,0.3,,,,38.0,29.0,671,Mantova Tridolino,2014-03-11,1.7917524998166017,46.0,11.6375,51.54583333333333,177.60833333333335,0.0
68,703,Schivenoglia Via Malpasso,2014-03-12,38.7,,0.6000000000000001,,,,,59.0,42.0,671,Mantova Tridolino,2014-03-12,1.133099706767915,252.0,12.708333333333334,54.275000000000006,206.75,0.0
69,703,Schivenoglia Via Malpasso,2014-03-13,41.2,,0.5,,,,,64.0,49.0,671,Mantova Tridolino,2014-03-13,0.3596037518459293,170.0,13.420833333333334,52.1,206.8458333333334,0.0
70,703,Schivenoglia Via Malpasso,2014-03-14,59.5,,0.9,0.5,,,,75.0,52.0,671,Mantova Tridolino,2014-03-14,0.1927342000603525,184.0,14.041666666666668,55.525000000000006,201.0375,0.0
71,703,Schivenoglia Via Malpasso,2014-03-15,58.2,1.1,1.0,,0.2,12.6,6.300000000000001,98.0,80.0,671,Mantova Tridolino,2014-03-15,0.7823079727417354,259.0,13.229166666666668,66.20833333333334,170.9875,0.0
72,703,Schivenoglia Via Malpasso,2014-03-16,20.5,,0.8,0.2,,,,78.0,46.0,671,Mantova Tridolino,2014-03-16,0.1656947561410606,12.0,12.570833333333336,81.51666666666667,177.85833333333335,0.0
73,703,Schivenoglia Via Malpasso,2014-03-17,19.200000000000003,,0.7000000000000001,,,,,54.0,54.0,671,Mantova Tridolino,2014-03-17,1.53715249707817,72.0,10.304166666666667,96.83333333333334,150.21666666666667,0.0
74,703,Schivenoglia Via Malpasso,2014-03-18,21.3,,0.8,,,,,69.0,59.0,671,Mantova Tridolino,2014-03-18,0.3212795859701938,140.0,11.458333333333334,98.025,102.62083333333334,0.2
75,703,Schivenoglia Via Malpasso,2014-03-19,38.1,,0.6000000000000001,,,,,75.0,42.0,671,Mantova Tridolino,2014-03-19,0.906172425527194,275.0,14.716666666666669,89.15833333333333,209.0041666666667,0.0
76,703,Schivenoglia Via Malpasso,2014-03-20,20.0,,0.3,,,,,59.0,35.0,671,Mantova Tridolino,2014-03-20,1.9228749273767556,94.0,13.308333333333335,88.11666666666667,182.075,0.0
77,703,Schivenoglia Via Malpasso,2014-03-21,49.8,2.0,0.5,,0.0,2.0,8.0,71.0,51.0,671,Mantova Tridolino,2014-03-21,0.4676949827384403,141.0,13.270833333333334,83.575,189.05,0.0
78,703,Schivenoglia Via Malpasso,2014-03-22,21.9,,0.3,0.1,,,,61.0,44.0,671,Mantova Tridolino,2014-03-22,1.195253162111187,116.0,13.4125,91.53333333333332,134.20000000000002,3.6000000000000005
79,703,Schivenoglia Via Malpasso,2014-03-23,18.6,,0.1,0.1,,,,16.0,16.0,671,Mantova Tridolino,2014-03-23,0.5334790186329443,96.0,12.358333333333334,86.0375,117.1,1.2000000000000002
80,703,Schivenoglia Via Malpasso,2014-03-24,15.7,,0.1,,,,,12.0,7.0,671,Mantova Tridolino,2014-03-24,0.6680063647295971,14.0,9.095833333333331,77.40833333333333,139.00416666666666,5.4
81,703,Schivenoglia Via Malpasso,2014-03-25,14.5,,0.2,,,,,18.0,17.0,671,Mantova Tridolino,2014-03-25,2.0485769432837944,71.0,8.08695652173913,83.24347826086957,154.41739130434786,0.2
82,703,Schivenoglia Via Malpasso,2014-03-26,11.1,,0.3,0.2,,,,19.0,19.0,671,Mantova Tridolino,2014-03-26,3.093400437565763,70.0,9.741666666666667,71.99583333333334,150.00833333333333,0.0
83,703,Schivenoglia Via Malpasso,2014-03-27,9.3,1.1,0.2,,0.0,1.1,14.0,26.0,21.0,671,Mantova Tridolino,2014-03-27,2.941335453086435,64.0,12.595833333333331,58.020833333333336,157.5375,0.0
84,703,Schivenoglia Via Malpasso,2014-03-28,21.700000000000003,,0.4,,,,,36.0,,671,Mantova Tridolino,2014-03-28,1.3197893611208185,263.0,13.879166666666668,61.80416666666667,231.55,0.0
85,703,Schivenoglia Via Malpasso,2014-03-29,49.3,,0.4,0.3,,,,41.0,32.0,671,Mantova Tridolino,2014-03-29,0.4123226780660506,159.0,14.383333333333336,62.375,242.04166666666663,0.0
86,703,Schivenoglia Via Malpasso,2014-03-30,47.7,,0.4,,,,,47.0,31.0,671,Mantova Tridolino,2014-03-30,0.4020601332462729,249.0,14.891304347826088,62.0625,234.16666666666669,0.0
87,703,Schivenoglia Via Malpasso,2014-03-31,35.300000000000004,,0.3,,,,,47.0,28.0,671,Mantova Tridolino,2014-03-31,1.872397217219648,262.0,15.291666666666668,62.208333333333336,251.45,0.0
88,703,Schivenoglia Via Malpasso,2014-04-01,21.0,,0.1,0.1,,,,26.0,13.0,671,Mantova Tridolino,2014-04-01,3.2881841531210068,267.0,15.779166666666669,54.96666666666667,231.9,0.0
89,703,Schivenoglia Via Malpasso,2014-04-02,23.0,1.1,0.1,,0.0,1.1,8.4,41.0,20.0,671,Mantova Tridolino,2014-04-02,2.259364513565911,267.0,15.5625,65.4625,237.375,0.0
90,703,Schivenoglia Via Malpasso,2014-04-03,28.6,,0.2,,,,,55.0,29.0,671,Mantova Tridolino,2014-04-03,1.7147317009389291,81.0,13.958333333333334,87.66250000000001,115.02916666666668,0.0
91,703,Schivenoglia Via Malpasso,2014-04-04,13.7,,0.1,0.1,,,,36.0,23.0,671,Mantova Tridolino,2014-04-04,3.664288549033055,60.0,14.191666666666666,86.77916666666667,85.01666666666667,0.2
92,703,Schivenoglia Via Malpasso,2014-04-05,19.3,,0.2,,,,,37.0,26.0,671,Mantova Tridolino,2014-04-05,0.3790476249094104,286.0,15.075,90.44166666666668,112.27916666666668,0.8
93,703,Schivenoglia Via Malpasso,2014-04-06,26.8,,0.2,,,,,43.0,29.0,671,Mantova Tridolino,2014-04-06,1.3521448888821117,254.0,16.875,75.22083333333333,233.9375,0.0
94,703,Schivenoglia Via Malpasso,2014-04-07,38.8,,0.2,0.1,,,,48.0,25.0,671,Mantova Tridolino,2014-04-07,0.6257681794704927,124.0,18.15833333333333,66.30833333333334,252.90833333333333,0.0
95,703,Schivenoglia Via Malpasso,2014-04-08,24.4,1.1,0.2,,0.0,1.1,6.300000000000001,50.0,29.0,671,Mantova Tridolino,2014-04-08,0.7642678652079077,309.0,17.76666666666667,70.1375,201.3375,0.0
96,703,Schivenoglia Via Malpasso,2014-04-09,20.6,,0.1,,,,,29.0,15.0,671,Mantova Tridolino,2014-04-09,1.2693076221035593,87.0,15.6,75.49166666666667,179.1833333333333,0.0
97,703,Schivenoglia Via Malpasso,2014-04-10,17.3,,0.1,0.1,,,,24.0,13.0,671,Mantova Tridolino,2014-04-10,0.5307258359514119,46.0,15.233333333333334,66.875,271.62500000000006,0.0
98,703,Schivenoglia Via Malpasso,2014-04-11,15.8,,0.1,,,,,,13.0,671,Mantova Tridolino,2014-04-11,3.3043223747413504,91.0,14.704166666666667,74.30416666666667,254.7541666666667,0.0
99,703,Schivenoglia Via Malpasso,2014-04-12,11.3,,0.1,0.1,,,,20.0,,671,Mantova Tridolino,2014-04-12,1.405324651234235,109.0,14.845833333333337,70.99583333333334,182.9125,0.0
100,703,Schivenoglia Via Malpasso,2014-04-13,11.7,,0.1,,,,,22.0,18.0,671,Mantova Tridolino,2014-04-13,1.1226173141791165,97.0,14.9375,82.0875,188.925,0.0
101,703,Schivenoglia Via Malpasso,2014-04-14,15.1,,0.1,,,,,36.0,23.0,671,Mantova Tridolino,2014-04-14,1.565699556284406,259.0,16.483333333333334,73.39583333333334,273.3791666666667,0.0
102,703,Schivenoglia Via Malpasso,2014-04-15,13.1,,0.1,,,,,17.0,10.0,671,Mantova Tridolino,2014-04-15,1.2805872413654424,106.0,14.175,64.9625,222.04583333333332,0.6000000000000001
103,703,Schivenoglia Via Malpasso,2014-04-16,14.0,,0.1,,,,,13.0,6.0,671,Mantova Tridolino,2014-04-16,0.2937018635764262,166.0,12.241666666666667,46.9875,307.8041666666667,0.0
104,703,Schivenoglia Via Malpasso,2014-04-17,35.6,1.1,0.1,,0.0,1.1,8.4,37.0,17.0,671,Mantova Tridolino,2014-04-17,0.0480749262425498,121.0,13.004166666666666,39.30833333333334,306.87083333333334,0.0
105,703,Schivenoglia Via Malpasso,2014-04-18,23.4,,0.2,0.1,,,,31.0,22.0,671,Mantova Tridolino,2014-04-18,0.3553195831038596,33.0,13.545833333333334,47.3,205.83333333333337,0.0
106,703,Schivenoglia Via Malpasso,2014-04-19,15.9,,0.1,0.1,,,,19.0,15.0,671,Mantova Tridolino,2014-04-19,2.9896448683112293,73.0,13.620833333333334,76.07083333333334,108.1875,0.6000000000000001
107,703,Schivenoglia Via Malpasso,2014-04-20,20.1,1.1,0.1,,0.0,1.1,4.2,31.0,23.0,671,Mantova Tridolino,2014-04-20,0.3827923197638677,245.0,14.225,80.49583333333334,283.6125,0.2
108,703,Schivenoglia Via Malpasso,2014-04-21,12.6,,0.2,,,,,18.0,15.0,671,Mantova Tridolino,2014-04-21,2.4415658619340355,58.0,13.504166666666666,95.05,64.90416666666667,1.6
109,703,Schivenoglia Via Malpasso,2014-04-22,22.1,,0.2,0.1,,,,30.0,26.0,671,Mantova Tridolino,2014-04-22,0.5418690538334839,262.0,15.975,85.15416666666667,227.00833333333333,2.4000000000000004
110,703,Schivenoglia Via Malpasso,2014-04-23,16.0,,0.1,,,,,30.0,25.0,671,Mantova Tridolino,2014-04-23,0.4703522517493424,326.0,17.020833333333332,81.3375,277.275,0.2
111,703,Schivenoglia Via Malpasso,2014-04-24,18.8,,0.2,,,,,30.0,21.0,671,Mantova Tridolino,2014-04-24,0.8880652922594742,250.0,18.637500000000003,68.9125,286.57916666666665,0.2
112,703,Schivenoglia Via Malpasso,2014-04-25,14.5,,0.1,0.1,,,,25.0,16.0,671,Mantova Tridolino,2014-04-25,0.6865659552455754,125.0,18.48333333333333,68.7,269.66666666666663,0.0
113,703,Schivenoglia Via Malpasso,2014-04-26,18.6,1.1,0.1,,0.0,1.1,4.2,33.0,22.0,671,Mantova Tridolino,2014-04-26,0.7134207678090695,105.0,18.854166666666668,73.87083333333334,267.85,0.0
114,703,Schivenoglia Via Malpasso,2014-04-27,12.8,,0.1,,,,,22.0,24.0,671,Mantova Tridolino,2014-04-27,1.0301287882808077,22.0,15.441666666666668,96.05833333333334,104.67916666666666,41.6
115,703,Schivenoglia Via Malpasso,2014-04-28,11.0,,0.1,,,,,26.0,14.0,671,Mantova Tridolino,2014-04-28,2.69150027698076,277.0,12.354166666666668,100.0,26.125000000000004,25.600000000000005
116,703,Schivenoglia Via Malpasso,2014-04-29,9.3,,0.1,,,,,,,671,Mantova Tridolino,2014-04-29,1.8833417320772112,276.0,16.020833333333336,87.325,220.65652173913043,18.4
117,703,Schivenoglia Via Malpasso,2014-04-30,,,,,,,,,,671,Mantova Tridolino,2014-04-30,1.147688710383025,81.0,14.220833333333331,97.34583333333332,98.825,12.000000000000004
118,703,Schivenoglia Via Malpasso,2014-05-01,14.3,,0.1,0.1,,,,27.0,23.0,671,Mantova Tridolino,2014-05-01,1.5977096540456392,284.0,16.241666666666667,80.5125,300.4791666666667,0.2
119,703,Schivenoglia Via Malpasso,2014-05-02,13.2,1.1,0.1,,0.0,1.1,6.300000000000001,22.0,16.0,671,Mantova Tridolino,2014-05-02,1.6801283500188535,46.0,13.9,97.53333333333332,125.22666666666667,4.0
120,703,Schivenoglia Via Malpasso,2014-05-03,11.8,,0.1,0.1,,,,19.0,21.0,671,Mantova Tridolino,2014-05-03,0.9143132311616315,339.0,14.735714285714286,91.02857142857142,157.2846153846154,0.2
121,703,Schivenoglia Via Malpasso,2014-05-05,9.1,,0.1,,,,,16.0,11.0,671,Mantova Tridolino,2014-05-05,3.218851548778562,119.0,17.761538461538464,54.23846153846154,409.0333333333333,0.0
122,703,Schivenoglia Via Malpasso,2014-05-06,10.1,,0.1,,,,,24.0,18.0,671,Mantova Tridolino,2014-05-06,0.7931431217061484,107.0,16.89166666666667,65.84583333333333,286.83333333333337,0.0
123,703,Schivenoglia Via Malpasso,2014-05-07,11.8,,0.1,0.1,,,,19.0,13.0,671,Mantova Tridolino,2014-05-07,0.3950812605912325,290.0,17.358333333333334,68.50833333333334,184.92608695652171,0.2
124,703,Schivenoglia Via Malpasso,2014-05-08,11.7,1.1,0.1,,0.0,1.1,4.2,22.0,18.0,671,Mantova Tridolino,2014-05-08,0.5900433621618647,131.0,18.016666666666666,78.07083333333334,269.2416666666667,0.2
125,703,Schivenoglia Via Malpasso,2014-05-09,13.4,,0.1,,,,,25.0,19.0,671,Mantova Tridolino,2014-05-09,0.5063475195883911,96.0,19.6,69.22500000000001,316.4375,0.0
126,703,Schivenoglia Via Malpasso,2014-05-10,13.7,,0.1,0.1,,,,27.0,19.0,671,Mantova Tridolino,2014-05-10,0.8781818615821554,109.0,20.65,72.92083333333333,300.3583333333333,0.0
