IDStation,NameStation,Date,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Rainfall
111,Cassina Valsassina Moggio,2020-01-01,0.11606242368666979,233,6.61875,38.590277777777786,66.11805555555549,0
111,Cassina Valsassina Moggio,2020-01-02,0.24059907447309908,110,4.280555555555556,49.840277777777786,65.43055555555549,0
111,Cassina Valsassina Moggio,2020-01-03,0.21886286879714734,48,3.751388888888889,49.04166666666667,30.965277777777747,0
111,Cassina Valsassina Moggio,2020-01-04,0.8073199240509344,37,6.954166666666667,34.618055555555564,64.81944444444451,0
111,Cassina Valsassina Moggio,2020-01-05,0.3162664101627681,114,5.461805555555556,31.263888888888875,68.01388888888897,0
111,Cassina Valsassina Moggio,2020-01-06,0.2803930709498775,45,0.4423611111111111,65.60416666666669,66.47222222222227,0
111,Cassina Valsassina Moggio,2020-01-07,0.24744168226692767,90,3.7784722222222222,42.618055555555515,70.31944444444451,0
111,Cassina Valsassina Moggio,2020-01-08,0.11897514979045552,47,4.153472222222223,25.576388888888893,69.2708333333333,0
111,Cassina Valsassina Moggio,2020-01-09,0.1369395789865478,84,4.385416666666667,34.826388888888864,67.72222222222227,0
111,Cassina Valsassina Moggio,2020-01-10,0.3266216561183292,40,2.2375000000000003,76.75,51.54166666666668,0
111,Cassina Valsassina Moggio,2020-01-11,0.26558866119126395,149,4.149305555555556,44.819444444444436,73.3125,0
111,Cassina Valsassina Moggio,2020-01-12,0.2763678938412597,150,2.1958333333333333,50.194444444444436,75.54861111111101,0
111,Cassina Valsassina Moggio,2020-01-13,0.30765909912254613,91,1.8930555555555557,45.881944444444436,74.48611111111103,0
111,Cassina Valsassina Moggio,2020-01-14,0.20542901378577158,111,1.4145833333333337,59.10416666666666,83.02083333333331,0
111,Cassina Valsassina Moggio,2020-01-15,0.475977319110767,72,3.1861111111111113,67.90972222222223,38.680555555555515,0
111,Cassina Valsassina Moggio,2020-01-16,0.2547494667916565,117,3.331944444444445,66.38194444444444,76.59027777777779,0
111,Cassina Valsassina Moggio,2020-01-17,0.20498440269420268,107,2.899305555555556,65.39583333333334,73.1875,0
111,Cassina Valsassina Moggio,2020-01-18,0.6036142412314641,59,1.588888888888889,65.73611111111113,48.21527777777774,7.600000000000001
111,Cassina Valsassina Moggio,2020-01-19,0.0783321167068327,197,-1.155555555555556,39.86111111111112,63.729166666666714,0
111,Cassina Valsassina Moggio,2020-01-20,0.11576661995933094,347,-2.384027777777778,38.486111111111114,85.4097222222222,0
111,Cassina Valsassina Moggio,2020-01-21,0.10685946228146442,37,0.6333333333333339,31.222222222222236,66.15277777777773,0
111,Cassina Valsassina Moggio,2020-01-22,0.0809226943508346,19,4.872916666666667,19.86111111111111,86.0902777777778,0
111,Cassina Valsassina Moggio,2020-01-23,0.11251659216156876,298,3.7638888888888893,37.256944444444436,88.86805555555549,0
111,Cassina Valsassina Moggio,2020-01-24,0.4059465194606689,166,3.360416666666667,44.92361111111113,78.57638888888897,0
111,Cassina Valsassina Moggio,2020-01-25,0.08686299831983893,314,1.4743055555555558,72.66666666666666,58.48611111111105,0
111,Cassina Valsassina Moggio,2020-01-26,0.022682996790201523,83,2.488111888111888,78.93706293706293,81.31468531468525,0
111,Cassina Valsassina Moggio,2020-01-27,0.36132679316022315,112,2.7729166666666667,71.93055555555557,81.41666666666669,1
111,Cassina Valsassina Moggio,2020-01-28,0.34432455892145786,113,2.290277777777778,83.98611111111113,23.25,1.2
