IDStation,NameStation,Date,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Rainfall
111,Cassina Valsassina Moggio,2018-01-01,0.30096965839683504,65,2.0958333333333337,74.05555555555551,60.152777777777736,2.4
111,Cassina Valsassina Moggio,2018-01-02,0.6131834216353805,9,1.6701388888888888,39.194444444444436,68.25,0
111,Cassina Valsassina Moggio,2018-01-03,0.5391716225667254,28,1.9722222222222223,48.090277777777764,16.45833333333332,0.6000000000000001
111,Cassina Valsassina Moggio,2018-01-04,0.21144962991597696,21,3.08125,74.98611111111111,70.14583333333327,0
111,Cassina Valsassina Moggio,2018-01-05,0.11695271198398156,87,3.6534722222222222,85.44444444444444,44.65972222222226,0
111,Cassina Valsassina Moggio,2018-01-06,1.281679846780456,130,4.139583333333333,92.75,22.6875,9.8
111,Cassina Valsassina Moggio,2018-01-07,2.050957831171867,215,5.298611111111112,85.63888888888887,12.527777777777768,1.2
111,Cassina Valsassina Moggio,2018-01-08,2.483601030772461,217,6.296527777777778,67.70138888888889,27.75,0
111,Cassina Valsassina Moggio,2018-01-09,1.6017145972991162,282,3.6673611111111115,92.13194444444444,12.541666666666673,32.19999999999999
111,Cassina Valsassina Moggio,2018-01-10,0.43568442691206966,115,1.4256944444444444,92.99305555555556,54.770833333333314,1
111,Cassina Valsassina Moggio,2018-01-11,0.13389053581028015,48,1.1430555555555555,83.10416666666666,60.27083333333329,0
111,Cassina Valsassina Moggio,2018-01-12,0.19676268736567568,42,1.4111111111111114,74.47222222222226,65.6875,0
111,Cassina Valsassina Moggio,2018-01-13,0.16596233513578693,331,0.2083916083916082,75.99300699300701,74.58041958041966,0
111,Cassina Valsassina Moggio,2018-01-14,0.39413481471385337,202,-1.0513888888888892,85.79861111111113,41.75694444444449,0
111,Cassina Valsassina Moggio,2018-01-15,0.14823054172048514,354,-1.6791666666666667,89.10416666666667,27.104166666666654,0
111,Cassina Valsassina Moggio,2018-01-16,0.2205305098386988,50,-0.7006944444444443,88.10416666666669,60.0625,0
111,Cassina Valsassina Moggio,2018-01-17,0.6338301353482856,25,-0.4506944444444446,58.59722222222223,62.57638888888896,0
111,Cassina Valsassina Moggio,2018-01-18,0.2912056308843845,41,0.1069444444444438,46.680555555555564,82.58333333333333,0
111,Cassina Valsassina Moggio,2018-01-19,0.4782941230290178,50,2.532638888888889,47.4375,87.0972222222222,0
111,Cassina Valsassina Moggio,2018-01-20,0.3101453268041523,309,0.17013888888888903,43.51388888888887,55.465277777777736,0.4
111,Cassina Valsassina Moggio,2018-01-21,0.4778843193727522,65,1.3461538461538474,65.46853146853151,89.62937062937063,6.000000000000001
111,Cassina Valsassina Moggio,2018-01-22,0.2901397901611937,70,1.001388888888889,56.76388888888887,75.50694444444451,0
111,Cassina Valsassina Moggio,2018-01-23,0.7132267041049565,41,5.704861111111112,45.09027777777777,84.02083333333333,0
111,Cassina Valsassina Moggio,2018-01-24,0.1903181326360703,261,1.8979166666666667,73.65972222222223,86.951388888889,0
111,Cassina Valsassina Moggio,2018-01-25,0.8336889024924211,124,2.8291666666666666,85.8125,31.166666666666643,0.6000000000000001
111,Cassina Valsassina Moggio,2018-01-26,0.782497406271398,162,2.6270833333333337,92.35416666666666,20.80555555555555,1.2
111,Cassina Valsassina Moggio,2018-01-27,0.22096625946835927,244,3.6173611111111117,91.77083333333334,79.21527777777779,1.9999999999999998
111,Cassina Valsassina Moggio,2018-01-28,0.07120290291142879,70,5.6104895104895105,64.99300699300701,97.97902097902109,0
111,Cassina Valsassina Moggio,2018-01-29,0.05319011347393189,58,6.9229166666666675,57.1875,98.923611111111,0
111,Cassina Valsassina Moggio,2018-01-30,0.04320804372986869,31,3.405555555555556,85.35416666666666,98.25,0
111,Cassina Valsassina Moggio,2018-01-31,0.21490423393731248,329,1.934027777777778,90.75,35.736111111111136,0
111,Cassina Valsassina Moggio,2018-02-01,1.1343033382799652,157,0.9701388888888889,93.89583333333333,24.98611111111113,7.800000000000002
111,Cassina Valsassina Moggio,2018-02-02,0.1933243983298147,149,-0.23055555555555554,84.26388888888887,71.58333333333327,1.8
111,Cassina Valsassina Moggio,2018-02-03,0.11398225856634543,33,-1.607692307692308,60.11188811188812,101.62237762237751,0
