IDStation,NameStation,Date,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Rainfall
111,Cassina Valsassina Moggio,2016-01-01,0.18049113370889683,239,1.1888111888111883,53.160839160839174,60.83216783216788,0
111,Cassina Valsassina Moggio,2016-01-02,0.07643190969364316,328,-0.861111111111111,86.23611111111113,10.236111111111123,1.7999999999999998
111,Cassina Valsassina Moggio,2016-01-03,1.1225588985004555,124,0.707692307692308,77.83216783216784,49.67132867132863,0.8
111,Cassina Valsassina Moggio,2016-01-04,0.2528797959625355,265,-2.3625000000000003,93.76388888888889,27.395833333333346,2.1999999999999997
111,Cassina Valsassina Moggio,2016-01-05,0.16417613408186002,58,-1.2538461538461536,80.09790209790211,31.937062937062915,0
111,Cassina Valsassina Moggio,2016-01-06,0.4103261124627301,51,-0.9342657342657341,80.62237762237764,79.21678321678314,0
111,Cassina Valsassina Moggio,2016-01-07,0.22534664239794439,113,0.9631944444444448,46.409722222222236,30.423611111111132,0
111,Cassina Valsassina Moggio,2016-01-08,0.20440999387047404,172,1.3062500000000001,63.35416666666668,56.31944444444451,0
111,Cassina Valsassina Moggio,2016-01-09,0.3906510811321989,116,2.4409722222222223,96.43055555555556,9.090277777777782,10.2
111,Cassina Valsassina Moggio,2016-01-10,1.4630945824487362,124,3.274125874125874,91.6013986013986,17.02797202797201,5.000000000000002
111,Cassina Valsassina Moggio,2016-01-11,0.912594661182654,122,3.9784722222222224,97.31944444444444,1.5069444444444458,45.39999999999998
111,Cassina Valsassina Moggio,2016-01-12,0.4332667030898806,29,2.8020833333333335,50.326388888888864,81.52083333333331,0
111,Cassina Valsassina Moggio,2016-01-13,0.7070265890231787,29,0.8374999999999998,37.243055555555564,76.1875,0
111,Cassina Valsassina Moggio,2016-01-14,0.374331866596043,182,-1.1729166666666668,41.076388888888864,40.73611111111112,0
111,Cassina Valsassina Moggio,2016-01-15,0.6627100498830715,34,-1.975714285714286,36.47142857142859,82.26428571428582,0
111,Cassina Valsassina Moggio,2016-01-16,0.4210578779660724,51,-2.2825174825174828,25.18881118881119,81.05594405594407,0
111,Cassina Valsassina Moggio,2016-01-17,0.4780637135469911,22,-3.9916083916083918,27.216783216783213,85.61538461538454,0
111,Cassina Valsassina Moggio,2016-01-18,0.09232398914557953,314,-6.737762237762238,24.979020979020977,73.53846153846158,0
111,Cassina Valsassina Moggio,2016-01-19,0.08418976770503522,334,-6.311888111888113,33.48951048951049,81.12587412587415,0
111,Cassina Valsassina Moggio,2016-01-20,0.3522210794562453,16,-4.513194444444444,40.805555555555564,82.625,0
111,Cassina Valsassina Moggio,2016-01-21,0.27504787560964933,254,-1.6076923076923075,44.531468531468526,85.97902097902107,0
111,Cassina Valsassina Moggio,2016-01-22,0.14863022884380137,265,-3.6333333333333333,64.18055555555556,80.8125,0
111,Cassina Valsassina Moggio,2016-01-23,0.4147803685710988,37,0.8679104477611946,48.65671641791041,95.78358208955223,0
111,Cassina Valsassina Moggio,2016-01-24,0.5337185939269065,22,4.4713286713286715,21.16783216783217,76.27972027972037,0
111,Cassina Valsassina Moggio,2016-01-25,0.2679954882991835,355,5.911188811188812,37.58041958041959,88.86713286713285,0
111,Cassina Valsassina Moggio,2016-01-26,0.07797918098595283,296,7.8625,46.166666666666664,80.29861111111101,0
111,Cassina Valsassina Moggio,2016-01-27,0.28873791811140465,40,4.06993006993007,75.86013986013988,75.87412587412582,0
111,Cassina Valsassina Moggio,2016-01-28,0.2056316935300746,51,4.688059701492538,74.3358208955224,70.8432835820896,0
111,Cassina Valsassina Moggio,2016-01-29,0.33082081133929214,45,5.160139860139861,74.87412587412588,91.86713286713287,0
111,Cassina Valsassina Moggio,2016-01-30,0.23423433662140994,124,4.211888111888112,83.77622377622377,37.65734265734264,0
111,Cassina Valsassina Moggio,2016-01-31,0.30854181335783987,267,4.8909722222222225,73.21527777777777,98.74305555555549,0
111,Cassina Valsassina Moggio,2016-02-01,0.5852423146313578,30,10.629861111111111,40.944444444444436,57.27083333333329,0
111,Cassina Valsassina Moggio,2016-02-02,0.14968239685638804,13,6.406250000000001,72.70138888888887,41.60416666666664,0
111,Cassina Valsassina Moggio,2016-02-03,0.9786199592220414,71,2.9587412587412585,75.80419580419577,7.125874125874121,11.599999999999998
111,Cassina Valsassina Moggio,2016-02-04,1.093876952694071,22,2.0104895104895104,29.916083916083924,114,0
111,Cassina Valsassina Moggio,2016-02-05,0.7554647505884473,330,6.041666666666667,43.63888888888888,112.15972222222213,0
111,Cassina Valsassina Moggio,2016-02-06,0.3609837669311539,102,1.5,71.11267605633802,40.89436619718315,0.6000000000000001
111,Cassina Valsassina Moggio,2016-02-07,1.247217580345594,214,0.5153846153846154,97.05594405594405,0.16783216783216776,47.59999999999998
111,Cassina Valsassina Moggio,2016-02-08,0.3743344718584444,133,2.7419580419580423,90.44055944055943,63.38461538461543,2.6000000000000005
111,Cassina Valsassina Moggio,2016-02-09,1.0858877482858316,135,2.2395683453237414,87.79856115107914,11.985611510791356,27.40000000000001
111,Cassina Valsassina Moggio,2016-02-10,0.5269337442656427,279,-0.36971830985915477,52.31690140845067,128.27464788732382,4
111,Cassina Valsassina Moggio,2016-02-11,0.47796644192012977,186,-0.5097222222222217,31.763888888888886,128.4375,0
111,Cassina Valsassina Moggio,2016-02-12,0.38498358273056243,167,-1.6395833333333332,64.5,60.14583333333329,0.4
111,Cassina Valsassina Moggio,2016-02-13,0.5145461806263534,100,-0.6319444444444435,72.71527777777776,60.56944444444451,0
